ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
107,1997,1997-11-16,11,28.020,CAR,@,SFO,L 19-27,,1,1,100.0,2,2,100.0,0,7,0,0,,0
108,1997,1997-11-23,12,28.027,CAR,@,STL,W 16-10,,1,1,100.0,3,3,100.0,0,10,0,0,,0
109,1997,1997-11-30,13,28.034,CAR,,NOR,L 13-16,,1,1,100.0,2,3,66.7,0,7,0,0,,0
110,1997,1997-12-08,14,28.042,CAR,@,DAL,W 23-13,,2,2,100.0,3,3,100.0,0,11,0,0,,0
111,1997,1997-12-14,15,28.048,CAR,,GNB,L 10-31,,1,1,100.0,1,1,100.0,0,4,0,0,,0
112,1997,1997-12-20,16,28.054,CAR,,STL,L 18-30,,,,,,,,,,,,,
113,1998,1998-09-06,1,28.314,CAR,,ATL,L 14-19,,2,2,100.0,,,,0,2,,,,
114,1998,1998-09-13,2,28.321,CAR,@,NOR,L 14-19,,2,2,100.0,,1,0.0,0,2,0,0,,0
115,1998,1998-09-27,3,28.335,CAR,,GNB,L 30-37,,3,3,100.0,3,3,100.0,0,12,0,0,,0
116,1998,1998-10-04,4,28.342,CAR,@,ATL,L 23-51,,,1,0.0,1,2,50.0,0,3,0,0,,0
117,1998,1998-10-11,5,28.349,CAR,@,DAL,L 20-27,,2,3,66.7,,,,0,2,,,,
118,1998,1998-10-18,6,28.356,CAR,@,TAM,L 13-16,,1,1,100.0,2,3,66.7,0,7,0,0,,0
119,1998,1998-10-25,7,28.363,CAR,,BUF,L 14-30,,2,2,100.0,,,,0,2,,,,
120,1998,1998-11-01,8,29.005,CAR,,NOR,W 31-17,,4,4,100.0,1,1,100.0,0,7,0,0,,0
121,1998,1998-11-08,9,29.012,CAR,@,SFO,L 23-25,,2,2,100.0,3,6,50.0,0,11,0,0,,0
122,1998,1998-11-15,10,29.019,CAR,,MIA,L 9-13,,,,,3,3,100.0,0,9,0,0,,0
123,1998,1998-11-22,11,29.026,CAR,@,STL,W 24-20,,3,3,100.0,1,1,100.0,0,6,0,0,,0
124,1998,1998-11-29,12,29.033,CAR,@,NYJ,L 21-48,,3,3,100.0,,,,0,3,,,,
125,1998,1998-12-06,13,29.040,CAR,,SFO,L 28-31,,4,4,100.0,,1,0.0,0,4,0,0,,0
126,1998,1998-12-13,14,29.047,CAR,,WAS,L 25-28,,2,2,100.0,1,1,100.0,0,5,0,0,,0
127,1998,1998-12-20,15,29.054,CAR,,STL,W 20-13,,2,2,100.0,2,2,100.0,0,8,0,0,,0
128,1998,1998-12-27,16,29.061,CAR,@,IND,W 27-19,,3,3,100.0,2,2,100.0,0,9,0,0,,0
129,1999,1999-09-12,1,29.320,CAR,@,NOR,L 10-19,,1,1,100.0,1,2,50.0,0,4,0,0,,0
130,1999,1999-09-19,2,29.327,CAR,,JAX,L 20-22,,2,2,100.0,,,,0,2,,,,
131,1999,1999-09-26,3,29.334,CAR,,CIN,W 27-3,,3,3,100.0,2,2,100.0,0,9,0,0,,0
132,1999,1999-10-03,4,29.341,CAR,@,WAS,L 36-38,,3,3,100.0,3,4,75.0,0,12,0,0,,0
133,1999,1999-10-17,5,29.355,CAR,@,SFO,W 31-29,,4,4,100.0,1,1,100.0,0,7,0,0,,0
134,1999,1999-10-24,6,29.362,CAR,,DET,L 9-24,,,,,3,3,100.0,0,9,0,0,,0
135,1999,1999-10-31,7,30.004,CAR,@,ATL,L 20-27,,2,2,100.0,2,2,100.0,0,8,0,0,,0
136,1999,1999-11-07,8,30.011,CAR,,PHI,W 33-7,,3,3,100.0,4,4,100.0,0,15,0,0,,0
137,1999,1999-11-14,9,30.018,CAR,@,STL,L 10-35,,1,1,100.0,1,1,100.0,0,4,0,0,,0
138,1999,1999-11-21,10,30.025,CAR,@,CLE,W 31-17,,4,4,100.0,1,1,100.0,0,7,0,0,,0
139,1999,1999-11-28,11,30.032,CAR,,ATL,W 34-28,,4,4,100.0,2,3,66.7,0,10,0,0,,0
140,1999,1999-12-05,12,30.039,CAR,,STL,L 21-34,,3,3,100.0,,,,0,3,,,,
141,1999,1999-12-12,13,30.046,CAR,@,GNB,W 33-31,,3,3,100.0,2,2,100.0,0,9,0,0,,0
142,2001,2001-09-09,1,31.317,CAR,@,MIN,W 24-13,,3,3,100.0,1,1,100.0,0,6,0,0,,0
143,2001,2001-09-23,2,31.331,CAR,@,ATL,L 16-24,,1,1,100.0,3,3,100.0,0,10,0,0,,0
144,2001,2001-09-30,3,31.338,CAR,,GNB,L 7-28,,1,1,100.0,,,,0,1,,,,
145,2001,2001-10-07,4,31.345,CAR,@,SFO,L 14-24,,2,2,100.0,,,,0,2,,,,
146,2001,2001-10-14,5,31.352,CAR,,NOR,L 25-27,,1,1,100.0,2,2,100.0,0,7,0,0,,0
147,2001,2001-10-21,6,31.359,CAR,@,WAS,L 14-17,,2,2,100.0,,,,0,2,,,,
148,2001,2001-10-28,7,32.001,CAR,,NYJ,L 12-13,,,1,0.0,2,2,100.0,0,6,0,0,,0
149,2001,2001-11-04,8,32.008,CAR,@,MIA,L 6-23,,,,,2,3,66.7,0,6,0,0,,0
150,2001,2001-11-11,9,32.015,CAR,@,STL,L 14-48,,2,2,100.0,,1,0.0,0,2,0,0,,0
151,2001,2001-11-18,10,32.022,CAR,,SFO,L 22-25,,1,1,100.0,3,3,100.0,0,10,0,0,,0
152,2001,2001-11-25,11,32.029,CAR,,ATL,L 7-10,,1,1,100.0,,,,0,1,,,,
153,2001,2001-12-02,12,32.036,CAR,@,NOR,L 23-27,,2,2,100.0,3,3,100.0,0,11,0,0,,0
154,2001,2001-12-09,13,32.043,CAR,@,BUF,L 24-25,,3,3,100.0,1,1,100.0,0,6,0,0,,0
155,2001,2001-12-23,14,32.057,CAR,,STL,L 32-38,,2,2,100.0,4,5,80.0,0,14,0,0,,0
156,2001,2001-12-30,15,32.064,CAR,,ARI,L 7-30,,1,1,100.0,,2,0.0,0,1,0,0,,0
157,2001,2002-01-06,16,32.071,CAR,,NWE,L 6-38,,,,,2,2,100.0,0,6,0,0,,0
158,2002,2002-09-08,1,32.316,CAR,,BAL,W 10-7,,1,1,100.0,1,2,50.0,0,4,0,0,,0
159,2002,2002-09-15,2,32.323,CAR,,DET,W 31-7,,4,4,100.0,1,3,33.3,0,7,0,0,,0
160,2003,2003-09-07,1,33.315,CAR,,JAX,W 24-23,,1,1,100.0,1,1,100.0,0,4,0,0,,0
161,2003,2003-09-14,2,33.322,CAR,@,TAM,W 12-9,,,,,4,4,100.0,0,12,0,0,,0
162,2003,2003-09-28,3,33.336,CAR,,ATL,W 23-3,,2,2,100.0,3,3,100.0,0,11,0,0,,0
163,2003,2003-10-05,4,33.343,CAR,,NOR,W 19-13,,1,1,100.0,2,2,100.0,0,7,0,0,,0
164,2003,2003-10-12,5,33.350,CAR,@,IND,W 23-20,,2,2,100.0,3,3,100.0,0,11,0,0,,0
165,2003,2003-10-19,6,33.357,CAR,,TEN,L 17-37,,2,2,100.0,1,1,100.0,0,5,0,0,,0
166,2003,2003-10-26,7,33.364,CAR,@,NOR,W 23-20,,2,2,100.0,3,3,100.0,0,11,0,0,,0
167,2003,2003-11-02,8,34.006,CAR,@,HOU,L 10-14,,1,1,100.0,1,1,100.0,0,4,0,0,,0
168,2003,2003-11-09,9,34.013,CAR,,TAM,W 27-24,,3,3,100.0,2,2,100.0,0,9,1,33,33.00,0
169,2003,2003-11-16,10,34.020,CAR,,WAS,W 20-17,,2,2,100.0,2,4,50.0,0,8,0,0,,0
170,2003,2003-11-23,11,34.027,CAR,@,DAL,L 20-24,,2,2,100.0,2,3,66.7,0,8,0,0,,0
171,2003,2003-11-30,12,34.034,CAR,,PHI,L 16-25,,1,2,50.0,1,4,25.0,0,4,0,0,,0
172,2003,2003-12-07,13,34.041,CAR,@,ATL,L 14-20,,2,2,100.0,,,,0,2,,,,
173,2003,2003-12-14,14,34.048,CAR,@,ARI,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
174,2003,2003-12-21,15,34.055,CAR,,DET,W 20-14,,2,2,100.0,2,2,100.0,0,8,0,0,,0
175,2003,2003-12-28,16,34.062,CAR,@,NYG,W 37-24,,4,4,100.0,3,3,100.0,0,13,0,0,,0
176,2004,2004-09-13,1,34.322,CAR,,GNB,L 14-24,,2,2,100.0,,,,0,2,,,,
177,2004,2004-09-19,2,34.328,CAR,@,KAN,W 28-17,,4,4,100.0,,,,0,4,,,,
178,2004,2004-10-03,3,34.342,CAR,,ATL,L 10-27,,1,1,100.0,1,1,100.0,0,4,0,0,,0
179,2004,2004-10-10,4,34.349,CAR,@,DEN,L 17-20,,2,2,100.0,1,2,50.0,0,5,0,0,,0
180,2004,2004-10-24,6,34.363,CAR,,SDG,L 6-17,,,,,2,3,66.7,0,6,0,0,,0
181,2004,2004-10-31,7,35.004,CAR,@,SEA,L 17-23,,2,2,100.0,1,1,100.0,0,5,0,0,,0
182,2004,2004-11-07,8,35.011,CAR,,OAK,L 24-27,,3,3,100.0,1,1,100.0,0,6,0,0,,0
183,2004,2004-11-14,9,35.018,CAR,@,SFO,W 37-27,,,,,2,2,100.0,0,6,1,17,17.00,0
184,2004,2004-12-05,12,35.039,CAR,@,NOR,W 32-21,,2,2,100.0,6,6,100.0,0,20,0,0,,0
185,2004,2004-12-12,13,35.046,CAR,,STL,W 20-7,,2,2,100.0,2,2,100.0,0,8,1,34,34.00,0
186,2004,2004-12-18,14,35.052,CAR,@,ATL,L 31-34,,4,4,100.0,1,1,100.0,0,7,0,0,,0
187,2004,2004-12-26,15,35.060,CAR,@,TAM,W 37-20,,4,5,80.0,1,1,100.0,0,7,0,0,,0
188,2004,2005-01-02,16,35.067,CAR,,NOR,L 18-21,,1,1,100.0,1,2,50.0,0,4,0,0,,0
189,2005,2005-09-11,1,35.319,CAR,,NOR,L 20-23,,2,2,100.0,2,2,100.0,0,8,0,0,,0
190,2005,2005-09-18,2,35.326,CAR,,NWE,W 27-17,,3,3,100.0,2,2,100.0,0,9,0,0,,0
191,2005,2005-09-25,3,35.333,CAR,@,MIA,L 24-27,,3,3,100.0,1,1,100.0,0,6,0,0,,0
192,2005,2005-10-03,4,35.341,CAR,,GNB,W 32-29,,2,3,66.7,2,2,100.0,0,8,0,0,,0
193,2005,2005-10-09,5,35.347,CAR,@,ARI,W 24-20,,3,3,100.0,1,3,33.3,0,6,0,0,,0
194,2005,2005-10-16,6,35.354,CAR,@,DET,W 21-20,,3,3,100.0,,1,0.0,0,3,0,0,,0
195,2005,2005-10-30,7,36.003,CAR,,MIN,W 38-13,,5,5,100.0,1,2,50.0,0,8,0,0,,0
196,2005,2005-11-06,8,36.010,CAR,@,TAM,W 34-14,,4,4,100.0,2,2,100.0,0,10,0,0,,0
197,2005,2005-11-13,9,36.017,CAR,,NYJ,W 30-3,,3,3,100.0,3,3,100.0,0,12,0,0,,0
198,2005,2005-11-20,10,36.024,CAR,@,CHI,L 3-13,,,,,1,2,50.0,0,3,0,0,,0
199,2005,2005-11-27,11,36.031,CAR,@,BUF,W 13-9,,1,1,100.0,2,3,66.7,0,7,0,0,,0
200,2005,2005-12-04,12,36.038,CAR,,ATL,W 24-6,,3,3,100.0,1,1,100.0,0,6,1,36,36.00,0
201,2005,2005-12-11,13,36.045,CAR,,TAM,L 10-20,,1,1,100.0,1,2,50.0,0,4,0,0,,0
202,2005,2005-12-18,14,36.052,CAR,@,NOR,W 27-10,,3,3,100.0,2,3,66.7,0,9,0,0,,0
203,2005,2005-12-24,15,36.058,CAR,,DAL,L 20-24,,2,2,100.0,2,2,100.0,0,8,0,0,,0
204,2005,2006-01-01,16,36.066,CAR,@,ATL,W 44-11,,5,5,100.0,3,3,100.0,0,14,0,0,,0
205,2006,2006-09-10,1,36.318,CAR,,ATL,L 6-20,,,,,2,2,100.0,0,6,0,0,,0
206,2006,2006-09-17,2,36.325,CAR,@,MIN,L 13-16,,1,1,100.0,2,2,100.0,0,7,0,0,,0
207,2006,2006-09-24,3,36.332,CAR,@,TAM,W 26-24,,2,2,100.0,4,4,100.0,0,14,1,25,25.00,0
208,2006,2006-10-01,4,36.339,CAR,,NOR,W 21-18,,3,3,100.0,,,,0,3,,,,
209,2006,2006-10-08,5,36.346,CAR,,CLE,W 20-12,,2,2,100.0,2,3,66.7,0,8,0,0,,0
210,2006,2006-10-15,6,36.353,CAR,@,BAL,W 23-21,,2,2,100.0,3,3,100.0,0,11,0,0,,0
211,2006,2006-10-22,7,36.360,CAR,@,CIN,L 14-17,,2,2,100.0,,,,0,2,,,,
212,2006,2006-10-29,8,37.002,CAR,,DAL,L 14-35,,2,2,100.0,,1,0.0,0,2,0,0,,0
213,2006,2006-11-13,9,37.017,CAR,,TAM,W 24-10,,3,3,100.0,1,1,100.0,0,6,0,0,,0
214,2006,2006-11-19,10,37.023,CAR,,STL,W 15-0,,1,1,100.0,2,2,100.0,0,7,0,0,,0
215,2006,2006-11-26,11,37.030,CAR,@,WAS,L 13-17,,1,1,100.0,2,2,100.0,0,7,0,0,,0
216,2006,2006-12-04,12,37.038,CAR,@,PHI,L 24-27,,3,3,100.0,1,1,100.0,0,6,0,0,,0
217,2006,2006-12-10,13,37.044,CAR,,NYG,L 13-27,,1,1,100.0,2,2,100.0,0,7,0,0,,0
218,2006,2006-12-17,14,37.051,CAR,,PIT,L 3-37,,,,,1,2,50.0,0,3,0,0,,0
219,2006,2006-12-24,15,37.058,CAR,@,ATL,W 10-3,,1,1,100.0,1,1,100.0,0,4,0,0,,0
220,2006,2006-12-31,16,37.065,CAR,@,NOR,W 31-21,,4,4,100.0,1,1,100.0,0,7,0,0,,0
221,2007,2007-09-09,1,37.317,CAR,@,STL,W 27-13,,3,3,100.0,2,3,66.7,0,9,0,0,,0
222,2007,2007-09-16,2,37.324,CAR,,HOU,L 21-34,,3,3,100.0,,,,0,3,,,,
223,2007,2007-09-23,3,37.331,CAR,@,ATL,W 27-20,,3,3,100.0,2,2,100.0,0,9,0,0,,0
224,2007,2007-09-30,4,37.338,CAR,,TAM,L 7-20,,1,1,100.0,,,,0,1,,,,
225,2007,2007-10-07,5,37.345,CAR,@,NOR,W 16-13,,1,1,100.0,3,3,100.0,0,10,0,0,,0
226,2007,2007-10-14,6,37.352,CAR,@,ARI,W 25-10,,1,1,100.0,4,5,80.0,0,13,0,0,,0
227,2007,2007-10-28,7,38.001,CAR,,IND,L 7-31,,1,1,100.0,,,,0,1,,,,
228,2007,2007-11-04,8,38.008,CAR,@,TEN,L 7-20,,1,1,100.0,,1,0.0,0,1,1,32,32.00,0
229,2007,2007-11-11,9,38.015,CAR,,ATL,L 13-20,,1,1,100.0,2,2,100.0,0,7,0,0,,0
230,2007,2007-11-18,10,38.022,CAR,@,GNB,L 17-31,,2,2,100.0,1,1,100.0,0,5,1,28,28.00,0
231,2007,2007-11-25,11,38.029,CAR,,NOR,L 6-31,,,,,2,2,100.0,0,6,0,0,,0
