ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-11-21,10,22.321,CAR,,ARI,W 35-10,,,,,,,0.0%,,,,,,,,,,
2,2004,2004-11-28,11,22.328,CAR,,TAM,W 21-14,,0,,,,,0.0%,,,,,,,,,,
3,2004,2004-12-05,12,22.335,CAR,@,NOR,W 32-21,,,,,,,0.0%,,,,,,,,,,
4,2004,2004-12-12,13,22.342,CAR,,STL,W 20-7,,,,,,,0.0%,,,,,,,,,,
5,2004,2004-12-26,15,22.356,CAR,@,TAM,W 37-20,,,,,,,0.0%,,,,,,,,,,
6,2004,2005-01-02,16,22.363,CAR,,NOR,L 18-21,*,,,,,,0.0%,,,,,,,,,,
7,2005,2005-12-18,14,23.347,CAR,@,NOR,W 27-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2006,2006-09-10,1,24.248,TEN,,NYJ,L 16-23,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
9,2006,2006-09-17,2,24.255,TEN,@,SDG,L 7-40,,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,0.0,,
10,2006,2006-09-24,3,24.262,TEN,@,MIA,L 10-13,,1,1,6,6.00,0,100.0%,6.00,1,21,21.00,0,0,0,0.0,,
11,2006,2006-10-01,4,24.269,TEN,,DAL,L 14-45,,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,0.0,,
12,2006,2006-10-08,5,24.276,TEN,@,IND,L 13-14,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
13,2006,2006-10-15,6,24.283,TEN,@,WAS,W 25-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2006,2006-10-29,7,24.297,TEN,,HOU,W 28-22,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
15,2006,2006-11-05,8,24.304,TEN,@,JAX,L 7-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
16,2006,2006-11-19,10,24.318,TEN,@,PHI,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
17,2006,2006-11-26,11,24.325,TEN,,NYG,W 24-21,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
18,2006,2006-12-03,12,24.332,TEN,,IND,W 20-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
19,2006,2006-12-10,13,24.339,TEN,@,HOU,W 26-20,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
20,2006,2006-12-17,14,24.346,TEN,,JAX,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
21,2006,2006-12-24,15,24.353,TEN,@,BUF,W 30-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
22,2006,2006-12-31,16,24.360,TEN,,NWE,L 23-40,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
23,2007,2007-10-14,5,25.282,TEN,@,TAM,L 10-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
24,2007,2007-10-28,7,25.296,TEN,,OAK,W 13-9,,1,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0,0.0,,
25,2007,2007-11-04,8,25.303,TEN,,CAR,W 20-7,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
26,2007,2007-11-11,9,25.310,TEN,,JAX,L 13-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
27,2007,2007-11-25,11,25.324,TEN,@,CIN,L 6-35,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
28,2008,2008-09-14,2,26.253,MIA,@,ARI,L 10-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
29,2008,2008-09-21,3,26.260,MIA,@,NWE,W 38-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
30,2008,2008-10-05,4,26.274,MIA,,SDG,W 17-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2008,2008-10-12,5,26.281,MIA,@,HOU,L 28-29,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
32,2008,2008-11-09,9,26.309,MIA,,SEA,W 21-19,,,,,,,0.0%,,,,,,,,,,
33,2008,2008-11-16,10,26.316,MIA,,OAK,W 17-15,,,,,,,0.0%,,,,,,,,,,
34,2008,2008-11-23,11,26.323,MIA,,NWE,L 28-48,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
35,2008,2008-11-30,12,26.330,MIA,@,STL,W 16-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2008,2008-12-07,13,26.337,MIA,@,BUF,W 16-3,,,,,,,0.0%,,,,,,,,,,
