ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
152,2010,2010-11-28,11,32.011,IND,,SDG,L 14-36,*,14,5,42,8.40,0,35.7%,3.00,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0.0,0,0
153,2010,2010-12-05,12,32.018,IND,,DAL,L 35-38,*,20,14,200,14.29,1,70.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0.0,1,0
154,2010,2010-12-09,13,32.022,IND,@,TEN,W 30-28,*,7,4,106,26.50,0,57.1%,15.14,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0.0,0,0
155,2010,2010-12-19,14,32.032,IND,,JAX,W 34-24,*,9,5,34,6.80,0,55.6%,3.78,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0.0,0,0
156,2010,2010-12-26,15,32.039,IND,@,OAK,W 31-26,*,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0,,,,,,,0,0,0.0,0,0
157,2010,2011-01-02,16,32.046,IND,,TEN,W 23-20,*,10,9,68,7.56,1,90.0%,6.80,0,0,,0,0,0,,0,0,0,,,,,,,1,6,0.0,0,0
158,2011,2011-09-11,1,32.298,IND,@,HOU,L 7-34,*,11,7,106,15.14,1,63.6%,9.64,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
159,2011,2011-09-18,2,32.305,IND,,CLE,L 19-27,*,8,4,66,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
160,2011,2011-09-25,3,32.312,IND,,PIT,L 20-23,*,13,3,24,8.00,0,23.1%,1.85,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
161,2011,2011-10-03,4,32.320,IND,@,TAM,L 17-24,*,8,4,59,14.75,0,50.0%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
162,2011,2011-10-09,5,32.326,IND,,KAN,L 24-28,*,7,4,77,19.25,0,57.1%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
163,2011,2011-10-16,6,32.333,IND,@,CIN,L 17-27,*,6,5,58,11.60,0,83.3%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
164,2011,2011-10-23,7,32.340,IND,@,NOR,L 7-62,*,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
165,2011,2011-10-30,8,32.347,IND,@,TEN,L 10-27,*,14,5,61,12.20,0,35.7%,4.36,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
166,2011,2011-11-06,9,32.354,IND,,ATL,L 7-31,*,6,4,30,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,1,0
167,2011,2011-11-13,10,32.361,IND,,JAX,L 3-17,*,6,3,13,4.33,0,50.0%,2.17,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,1,0
168,2011,2011-11-27,11,33.010,IND,,CAR,L 19-27,*,7,5,122,24.40,1,71.4%,17.43,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
169,2011,2011-12-04,12,33.017,IND,@,NWE,L 24-31,*,6,5,55,11.00,0,83.3%,9.17,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,2,0
170,2011,2011-12-11,13,33.024,IND,@,BAL,L 10-24,*,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
171,2011,2011-12-18,14,33.031,IND,,TEN,W 27-13,*,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
172,2011,2011-12-22,15,33.035,IND,,HOU,W 19-16,*,14,8,106,13.25,1,57.1%,7.57,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
173,2011,2012-01-01,16,33.045,IND,@,JAX,L 13-19,*,11,8,73,9.13,0,72.7%,6.64,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
174,2012,2012-09-09,1,33.297,IND,@,CHI,L 21-41,,18,9,135,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
175,2012,2012-09-16,2,33.304,IND,,MIN,W 23-20,*,7,6,71,11.83,1,85.7%,10.14,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
176,2012,2012-09-23,3,33.311,IND,,JAX,L 17-22,*,15,8,88,11.00,0,53.3%,5.87,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
177,2012,2012-10-07,4,33.325,IND,,GNB,W 30-27,*,20,13,212,16.31,1,65.0%,10.60,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
178,2012,2012-10-14,5,33.332,IND,@,NYJ,L 9-35,*,10,5,87,17.40,0,50.0%,8.70,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
179,2012,2012-10-21,6,33.339,IND,,CLE,W 17-13,*,11,6,73,12.17,0,54.5%,6.64,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
180,2012,2012-10-28,7,33.346,IND,@,TEN,W 19-13,*,11,7,91,13.00,0,63.6%,8.27,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
181,2012,2012-11-04,8,33.353,IND,,MIA,W 23-20,*,9,7,78,11.14,1,77.8%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
182,2012,2012-11-08,9,33.357,IND,@,JAX,W 27-10,*,11,8,96,12.00,0,72.7%,8.73,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
183,2012,2012-11-18,10,34.001,IND,@,NWE,L 24-59,*,18,7,72,10.29,0,38.9%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
184,2012,2012-11-25,11,34.008,IND,,BUF,W 20-13,*,14,8,102,12.75,0,57.1%,7.29,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
185,2012,2012-12-02,12,34.015,IND,@,DET,W 35-33,*,9,4,51,12.75,0,44.4%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
186,2012,2012-12-09,13,34.022,IND,,TEN,W 27-23,*,10,6,64,10.67,1,60.0%,6.40,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
187,2012,2012-12-16,14,34.029,IND,@,HOU,L 17-29,*,8,3,14,4.67,0,37.5%,1.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
188,2012,2012-12-23,15,34.036,IND,@,KAN,W 20-13,*,12,5,81,16.20,1,41.7%,6.75,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
189,2012,2012-12-30,16,34.043,IND,,HOU,W 28-16,*,12,4,40,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
190,2013,2013-09-08,1,34.295,IND,,OAK,W 21-17,*,8,8,96,12.00,1,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
191,2013,2013-09-15,2,34.302,IND,,MIA,L 20-24,*,8,5,46,9.20,0,62.5%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
192,2013,2013-09-22,3,34.309,IND,@,SFO,W 27-7,*,6,4,58,14.50,0,66.7%,9.67,1,5,5.00,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
193,2013,2013-09-29,4,34.316,IND,@,JAX,W 37-3,*,11,5,100,20.00,1,45.5%,9.09,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
194,2013,2013-10-06,5,34.323,IND,,SEA,W 34-28,*,9,6,65,10.83,0,66.7%,7.22,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0.0,0,0
195,2013,2013-10-14,6,34.331,IND,@,SDG,L 9-19,*,8,5,88,17.60,0,62.5%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
196,2013,2013-10-20,7,34.337,IND,,DEN,W 39-33,*,8,5,50,10.00,0,62.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
197,2014,2014-09-07,1,35.294,IND,@,DEN,L 24-31,*,13,9,98,10.89,0,69.2%,7.54,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
198,2014,2014-09-15,2,35.302,IND,,PHI,L 27-30,*,7,3,28,9.33,0,42.9%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,1,0
199,2014,2014-09-21,3,35.308,IND,@,JAX,W 44-17,*,5,4,62,15.50,0,80.0%,12.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
200,2014,2014-09-28,4,35.315,IND,,TEN,W 41-17,*,8,7,119,17.00,1,87.5%,14.88,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
201,2014,2014-10-05,5,35.322,IND,,BAL,W 20-13,*,12,7,77,11.00,0,58.3%,6.42,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
202,2014,2014-10-09,6,35.326,IND,@,HOU,W 33-28,*,9,4,35,8.75,0,44.4%,3.89,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,1,0
203,2014,2014-10-19,7,35.336,IND,,CIN,W 27-0,*,8,4,15,3.75,0,50.0%,1.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
204,2014,2014-11-03,9,35.351,IND,@,NYG,W 40-24,*,10,4,70,17.50,1,40.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0
205,2014,2014-11-16,10,35.364,IND,,NWE,L 20-42,*,9,5,91,18.20,0,55.6%,10.11,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
206,2014,2014-11-23,11,36.006,IND,,JAX,W 23-3,*,9,3,10,3.33,0,33.3%,1.11,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
207,2014,2014-11-30,12,36.013,IND,,WAS,W 49-27,*,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
208,2014,2014-12-07,13,36.020,IND,@,CLE,W 25-24,*,8,1,5,5.00,0,12.5%,0.63,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
209,2014,2014-12-14,14,36.027,IND,,HOU,W 17-10,*,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,1,0
210,2014,2014-12-21,15,36.034,IND,@,DAL,L 7-42,*,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
211,2014,2014-12-28,16,36.041,IND,@,TEN,W 27-10,*,3,2,91,45.50,0,66.7%,30.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0
