ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
36,1998,1998-10-04,4,25.280,NWE,@,NOR,W 30-27,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
37,1998,1998-10-11,5,25.287,NWE,,KAN,W 40-10,,0,0,,0,0,0,,0,0,,,4,4,100.0,4,4,100.0,0,16,0,0,,0
38,1998,1998-10-19,6,25.295,NWE,,NYJ,L 14-24,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
39,1998,1998-10-25,7,25.301,NWE,@,MIA,L 9-12,,0,0,,0,0,0,,0,0,,,,,,3,4,75.0,0,9,0,0,,0
40,1998,1998-11-01,8,25.308,NWE,@,IND,W 21-16,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
41,1998,1998-11-08,9,25.315,NWE,,ATL,L 10-41,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
42,1998,1998-11-15,10,25.322,NWE,@,BUF,L 10-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,3,33.3,0,4,0,0,,0
43,1998,1998-11-23,11,25.330,NWE,,MIA,W 26-23,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
44,1998,1998-11-29,12,25.336,NWE,,BUF,W 25-21,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
45,1998,1998-12-06,13,25.343,NWE,@,PIT,W 23-9,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
46,1998,1998-12-13,14,25.350,NWE,@,STL,L 18-32,,0,0,,0,0,0,,0,0,,,,,,4,4,100.0,0,12,0,0,,0
47,1998,1998-12-20,15,25.357,NWE,,SFO,W 24-21,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
48,1998,1998-12-27,16,25.364,NWE,@,NYJ,L 10-31,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
49,1999,1999-09-12,1,26.258,NWE,@,NYJ,W 30-28,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
50,1999,1999-09-19,2,26.265,NWE,,IND,W 31-28,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
51,1999,1999-09-26,3,26.272,NWE,,NYG,W 16-14,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
52,1999,1999-10-03,4,26.279,NWE,@,CLE,W 19-7,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
53,1999,1999-10-10,5,26.286,NWE,@,KAN,L 14-16,,0,0,,0,0,0,,,,,,2,2,100.0,,2,0.0,0,2,0,0,,0
54,1999,1999-10-17,6,26.293,NWE,,MIA,L 30-31,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
55,1999,1999-10-24,7,26.300,NWE,,DEN,W 24-23,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
56,1999,1999-10-31,8,26.307,NWE,@,ARI,W 27-3,,0,0,,0,0,,,,,,,3,4,75.0,,,,0,3,,,,
57,1999,1999-11-15,9,26.322,NWE,,NYJ,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
58,1999,1999-11-21,10,26.328,NWE,@,MIA,L 17-27,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
59,1999,1999-11-28,11,26.335,NWE,@,BUF,L 7-17,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
60,1999,1999-12-05,12,26.342,NWE,,DAL,W 13-6,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
61,1999,1999-12-12,13,26.349,NWE,@,IND,L 15-20,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
62,1999,1999-12-19,14,26.356,NWE,@,PHI,L 9-24,,0,0,,0,0,0,,,,,,,,,3,4,75.0,0,9,0,0,,0
63,1999,1999-12-26,15,26.363,NWE,,BUF,L 10-13,,0,0,,0,0,0,,,,,,1,1,100.0,1,4,25.0,0,4,0,0,,0
64,1999,2000-01-02,16,27.005,NWE,,BAL,W 20-3,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
65,2000,2000-09-03,1,27.250,NWE,,TAM,L 16-21,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
66,2000,2000-09-11,2,27.258,NWE,@,NYJ,L 19-20,,0,0,,0,0,0,,,,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
67,2000,2000-09-17,3,27.264,NWE,,MIN,L 13-21,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
68,2000,2000-09-24,4,27.271,NWE,@,MIA,L 3-10,,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
69,2000,2000-10-01,5,27.278,NWE,@,DEN,W 28-19,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
70,2000,2000-10-08,6,27.285,NWE,,IND,W 24-16,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
71,2000,2000-10-15,7,27.292,NWE,,NYJ,L 17-34,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
72,2000,2000-10-22,8,27.299,NWE,@,IND,L 23-30,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
73,2000,2000-11-05,9,27.313,NWE,,BUF,L 13-16,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
74,2000,2000-11-12,10,27.320,NWE,@,CLE,L 11-19,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
75,2000,2000-11-19,11,27.327,NWE,,CIN,W 16-13,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
76,2000,2000-11-23,12,27.331,NWE,@,DET,L 9-34,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
77,2000,2000-12-04,13,27.342,NWE,,KAN,W 30-24,,0,0,,0,0,0,,,,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
78,2000,2000-12-10,14,27.348,NWE,@,CHI,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
79,2000,2000-12-17,15,27.355,NWE,@,BUF,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
80,2000,2000-12-24,16,27.362,NWE,,MIA,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
81,2001,2001-09-09,1,28.255,NWE,@,CIN,L 17-23,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
82,2001,2001-09-23,2,28.269,NWE,,NYJ,L 3-10,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
83,2001,2001-09-30,3,28.276,NWE,,IND,W 44-13,,0,0,,0,0,0,,,,,,5,5,100.0,3,3,100.0,0,14,0,0,,0
84,2001,2001-10-07,4,28.283,NWE,@,MIA,L 10-30,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
85,2001,2001-10-14,5,28.290,NWE,,SDG,W 29-26,,0,0,,0,0,0,,,,,,2,3,66.7,3,4,75.0,0,11,0,0,,0
86,2001,2001-10-21,6,28.297,NWE,@,IND,W 38-17,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
87,2001,2001-10-28,7,28.304,NWE,@,DEN,L 20-31,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
88,2001,2001-11-04,8,28.311,NWE,@,ATL,W 24-10,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
89,2001,2001-11-11,9,28.318,NWE,,BUF,W 21-11,,0,0,,0,0,0,,,,,,3,3,100.0,,2,0.0,0,3,0,0,,0
90,2001,2001-11-18,10,28.325,NWE,,STL,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
91,2001,2001-11-25,11,28.332,NWE,,NOR,W 34-17,,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
92,2001,2001-12-02,12,28.339,NWE,@,NYJ,W 17-16,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
93,2001,2001-12-09,13,28.346,NWE,,CLE,W 27-16,,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,1,33,33.00,0
94,2001,2001-12-16,14,28.353,NWE,@,BUF,W 12-9,,0,0,,0,0,0,,,,,,,,,4,4,100.0,0,12,0,0,,0
95,2001,2001-12-22,15,28.359,NWE,,MIA,W 20-13,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
96,2001,2002-01-06,16,29.009,NWE,@,CAR,W 38-6,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
97,2002,2002-09-09,1,29.255,NWE,,PIT,W 30-14,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
98,2002,2002-09-15,2,29.261,NWE,@,NYJ,W 44-7,,0,0,,0,0,0,,,,,,5,5,100.0,3,3,100.0,0,14,0,0,,0
99,2002,2002-09-22,3,29.268,NWE,,KAN,W 41-38,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
100,2002,2002-09-29,4,29.275,NWE,@,SDG,L 14-21,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
101,2002,2002-10-06,5,29.282,NWE,@,MIA,L 13-26,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
102,2002,2002-10-13,6,29.289,NWE,,GNB,L 10-28,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
103,2002,2002-10-27,7,29.303,NWE,,DEN,L 16-24,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
104,2002,2002-11-03,8,29.310,NWE,@,BUF,W 38-7,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
105,2002,2002-11-10,9,29.317,NWE,@,CHI,W 33-30,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
106,2002,2002-11-17,10,29.324,NWE,@,OAK,L 20-27,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
107,2002,2002-11-24,11,29.331,NWE,,MIN,W 24-17,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
108,2002,2002-11-28,12,29.335,NWE,@,DET,W 20-12,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
109,2002,2002-12-08,13,29.345,NWE,,BUF,W 27-17,,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
110,2002,2002-12-16,14,29.353,NWE,@,TEN,L 7-24,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
111,2002,2002-12-22,15,29.359,NWE,,NYJ,L 17-30,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
112,2002,2002-12-29,16,30.001,NWE,,MIA,W 27-24,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
113,2003,2003-09-07,1,30.253,NWE,@,BUF,L 0-31,,,,,,,,,,,,,,,,,,,,,,,,
114,2003,2003-09-14,2,30.260,NWE,@,PHI,W 31-10,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
115,2003,2003-09-21,3,30.267,NWE,,NYJ,W 23-16,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
116,2003,2003-09-28,4,30.274,NWE,@,WAS,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
117,2003,2003-10-05,5,30.281,NWE,,TEN,W 38-30,,0,0,,0,0,0,,,,,,5,5,100.0,1,3,33.3,0,8,0,0,,0
118,2003,2003-10-12,6,30.288,NWE,,NYG,W 17-6,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
119,2003,2003-10-19,7,30.295,NWE,@,MIA,W 19-13,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
120,2003,2003-10-26,8,30.302,NWE,,CLE,W 9-3,,0,0,,0,0,0,,,,,,,,,3,4,75.0,0,9,0,0,,0
121,2003,2003-11-03,9,30.310,NWE,@,DEN,W 30-26,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
122,2003,2003-11-16,10,30.323,NWE,,DAL,W 12-0,,0,0,,0,0,0,,,,,,,1,0.0,2,2,100.0,0,6,0,0,,0
123,2003,2003-11-23,11,30.330,NWE,@,HOU,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,5,60.0,0,11,0,0,,0
124,2003,2003-11-30,12,30.337,NWE,@,IND,W 38-34,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
125,2003,2003-12-07,13,30.344,NWE,,MIA,W 12-0,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
126,2003,2003-12-14,14,30.351,NWE,,JAX,W 27-13,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
127,2003,2003-12-20,15,30.357,NWE,@,NYJ,W 21-16,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
128,2003,2003-12-27,16,30.364,NWE,,BUF,W 31-0,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
129,2004,2004-09-09,1,31.256,NWE,,IND,W 27-24,,0,0,,0,0,0,,0,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
130,2004,2004-09-19,2,31.266,NWE,@,ARI,W 23-12,,0,0,,0,0,0,,0,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
131,2004,2004-10-03,3,31.280,NWE,@,BUF,W 31-17,,0,0,,0,0,0,,0,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
132,2004,2004-10-10,4,31.287,NWE,,MIA,W 24-10,,0,0,,0,0,0,,0,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
133,2004,2004-10-17,5,31.294,NWE,,SEA,W 30-20,,0,0,,0,0,0,,0,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
134,2004,2004-10-24,6,31.301,NWE,,NYJ,W 13-7,,0,0,,0,0,0,,0,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
135,2004,2004-10-31,7,31.308,NWE,@,PIT,L 20-34,,0,0,,0,0,0,,0,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
136,2004,2004-11-07,8,31.315,NWE,@,STL,W 40-22,,1,1,100.00,4,1,0,122.9,0,0,4.00,24.00,4,4,100.0,4,4,100.0,0,16,0,0,,0
137,2004,2004-11-14,9,31.322,NWE,,BUF,W 29-6,,0,0,,0,0,0,,0,,,,2,2,100.0,5,5,100.0,0,17,0,0,,0
138,2004,2004-11-22,10,31.330,NWE,@,KAN,W 27-19,,0,0,,0,0,0,,0,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
139,2004,2004-11-28,11,31.336,NWE,,BAL,W 24-3,,0,0,,0,0,0,,0,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
140,2004,2004-12-05,12,31.343,NWE,@,CLE,W 42-15,,0,0,,0,0,,,0,,,,6,6,100.0,,,,0,6,,,,
141,2004,2004-12-12,13,31.350,NWE,,CIN,W 35-28,,0,0,,0,0,,,0,,,,5,5,100.0,,,,0,5,,,,
142,2004,2004-12-20,14,31.358,NWE,@,MIA,L 28-29,,0,0,,0,0,,,0,,,,4,4,100.0,,,,0,4,,,,
143,2004,2004-12-26,15,31.364,NWE,@,NYJ,W 23-7,,0,0,,0,0,0,,0,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
144,2004,2005-01-02,16,32.005,NWE,,SFO,W 21-7,,0,0,,0,0,,,0,,,,3,3,100.0,,,,0,3,,,,
145,2005,2005-09-08,1,32.254,NWE,,OAK,W 30-20,,0,0,,0,0,0,,,,,,3,4,75.0,1,1,100.0,0,6,0,0,,0
146,2005,2005-09-18,2,32.264,NWE,@,CAR,L 17-27,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
147,2005,2005-09-25,3,32.271,NWE,@,PIT,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
148,2005,2005-10-02,4,32.278,NWE,,SDG,L 17-41,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
149,2005,2005-10-09,5,32.285,NWE,@,ATL,W 31-28,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
150,2005,2005-10-16,6,32.292,NWE,@,DEN,L 20-28,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
151,2005,2005-10-30,7,32.306,NWE,,BUF,W 21-16,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
152,2005,2005-11-07,8,32.314,NWE,,IND,L 21-40,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
153,2005,2005-11-13,9,32.320,NWE,@,MIA,W 23-16,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
154,2005,2005-11-20,10,32.327,NWE,,NOR,W 24-17,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
155,2005,2005-11-27,11,32.334,NWE,@,KAN,L 16-26,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
156,2005,2005-12-04,12,32.341,NWE,,NYJ,W 16-3,,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
157,2005,2005-12-11,13,32.348,NWE,@,BUF,W 35-7,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
158,2005,2005-12-17,14,32.354,NWE,,TAM,W 28-0,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
159,2005,2005-12-26,15,32.363,NWE,@,NYJ,W 31-21,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
160,2005,2006-01-01,16,33.004,NWE,,MIA,L 26-28,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
161,2006,2006-09-10,1,33.256,IND,@,NYG,W 26-21,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
162,2006,2006-09-17,2,33.263,IND,,HOU,W 43-24,,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
163,2006,2006-09-24,3,33.270,IND,,JAX,W 21-14,,,,,,,,,,,,,,,,,,,,,,,,
164,2006,2006-10-01,4,33.277,IND,@,NYJ,W 31-28,,,,,,,,,,,,,,,,,,,,,,,,
165,2006,2006-10-08,5,33.284,IND,,TEN,W 14-13,,,,,,,,,,,,,,,,,,,,,,,,
166,2006,2006-10-22,6,33.298,IND,,WAS,W 36-22,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
167,2006,2006-10-29,7,33.305,IND,@,DEN,W 34-31,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
168,2006,2006-11-05,8,33.312,IND,@,NWE,W 27-20,,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,0,0,,0
169,2006,2006-11-12,9,33.319,IND,,BUF,W 17-16,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
170,2006,2006-11-19,10,33.326,IND,@,DAL,L 14-21,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
171,2006,2006-11-26,11,33.333,IND,,PHI,W 45-21,,0,0,,0,0,0,,,,,,6,6,100.0,1,1,100.0,0,9,0,0,,0
172,2006,2006-12-03,12,33.340,IND,@,TEN,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
173,2006,2006-12-10,13,33.347,IND,@,JAX,L 17-44,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
174,2006,2006-12-18,14,33.355,IND,,CIN,W 34-16,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
175,2006,2006-12-24,15,33.361,IND,@,HOU,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
176,2006,2006-12-31,16,34.003,IND,,MIA,W 27-22,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
177,2007,2007-09-06,1,34.252,IND,,NOR,W 41-10,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
178,2007,2007-09-16,2,34.262,IND,@,TEN,W 22-20,,0,0,,0,0,0,,,,,,1,2,50.0,3,4,75.0,0,10,0,0,,0
179,2007,2007-09-23,3,34.269,IND,@,HOU,W 30-24,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
