ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1975,1975-10-26,6,23.087,CLE,,WAS,L 7-23,2,13,6.50,0,0,0,,0,1,25,25.00,0,0,0,,0,0,0
2,1975,1975-11-02,7,23.094,CLE,@,BAL,L 7-21,12,69,5.75,0,1,5,5.00,0,1,40,40.00,0,4,29,7.25,0,0,0
3,1975,1975-11-09,8,23.101,CLE,@,DET,L 10-21,3,32,10.67,0,0,0,,0,0,0,,0,2,6,3.00,0,0,0
4,1976,1976-09-19,2,24.050,CLE,@,PIT,L 14-31,1,3,3.00,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
5,1976,1976-09-26,3,24.057,CLE,@,DEN,L 13-44,1,4,4.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
6,1976,1976-10-03,4,24.064,CLE,,CIN,L 24-45,2,17,8.50,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
7,1976,1976-10-10,5,24.071,CLE,,PIT,W 18-16,,,,,,,,,,,,,,,,,,
8,1976,1976-10-17,6,24.078,CLE,@,ATL,W 20-17,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1976,1976-10-24,7,24.085,CLE,,SDG,W 21-17,16,64,4.00,0,7,55,7.86,0,0,0,,0,0,0,,0,0,0
10,1976,1976-10-31,8,24.092,CLE,@,CIN,L 6-21,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1976,1976-11-07,9,24.099,CLE,@,HOU,W 21-7,10,76,7.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1976,1976-11-14,10,24.106,CLE,,PHI,W 24-3,12,60,5.00,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
13,1976,1976-11-21,11,24.113,CLE,@,TAM,W 24-7,13,38,2.92,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
14,1976,1976-11-28,12,24.120,CLE,,MIA,W 17-13,17,69,4.06,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
15,1976,1976-12-05,13,24.127,CLE,,HOU,W 13-10,,,,,,,,,,,,,,,,,,
16,1976,1976-12-12,14,24.134,CLE,@,KAN,L 14-39,1,1,1.00,1,2,-6,-3.00,0,0,0,,0,0,0,,0,1,6
17,1977,1977-09-18,1,25.049,CLE,@,CIN,W 13-3,4,21,5.25,1,1,0,0.00,0,0,0,,0,0,0,,0,1,6
18,1977,1977-09-26,2,25.057,CLE,,NWE,W 30-27,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1977,1977-10-02,3,25.063,CLE,,PIT,L 14-28,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1977,1977-10-09,4,25.070,CLE,,OAK,L 10-26,7,12,1.71,0,2,25,12.50,0,0,0,,0,0,0,,0,0,0
21,1977,1977-10-16,5,25.077,CLE,@,HOU,W 24-23,14,52,3.71,0,2,11,5.50,0,0,0,,0,0,0,,0,0,0
22,1977,1977-10-23,6,25.084,CLE,@,BUF,W 27-16,2,7,3.50,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
23,1977,1977-10-30,7,25.091,CLE,,KAN,W 44-7,2,7,3.50,0,2,38,19.00,0,0,0,,0,0,0,,0,0,0
24,1977,1977-11-06,8,25.098,CLE,,CIN,L 7-10,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
25,1977,1977-11-13,9,25.105,CLE,@,PIT,L 31-35,4,7,1.75,0,6,50,8.33,3,0,0,,0,0,0,,0,3,18
26,1977,1977-11-20,10,25.112,CLE,@,NYG,W 21-7,0,0,,0,2,4,2.00,0,0,0,,0,0,0,,0,0,0
27,1977,1977-11-27,11,25.119,CLE,,RAM,L 0-9,,,,,,,,,,,,,,,,,,
28,1977,1977-12-04,12,25.126,CLE,@,SDG,L 14-37,,,,,,,,,,,,,,,,,,
29,1977,1977-12-11,13,25.133,CLE,,HOU,L 15-19,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1978,1978-10-15,7,26.076,HOU,,BUF,W 17-10,,,,,,,,,,,,,,,,,,
31,1978,1978-10-23,8,26.084,HOU,@,PIT,W 24-17,,,,,,,,,,,,,,,,,,
32,1978,1978-11-05,10,26.097,HOU,,CLE,W 14-10,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
33,1978,1978-11-12,11,26.104,HOU,@,NWE,W 26-23,,,,,,,,,,,,,,,,,,
34,1978,1978-11-20,12,26.112,HOU,,MIA,W 35-30,0,0,,0,0,0,,0,2,56,28.00,0,0,0,,0,0,0
35,1978,1978-11-26,13,26.118,HOU,,CIN,W 17-10,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
36,1978,1978-12-03,14,26.125,HOU,,PIT,L 3-13,,,,,,,,,,,,,,,,,,
37,1978,1978-12-10,15,26.132,HOU,@,NOR,W 17-12,,,,,,,,,,,,,,,,,,
38,1978,1978-12-17,16,26.139,HOU,,SDG,L 24-45,,,,,,,,,,,,,,,,,,
