ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1997,1997-09-14,3,23.129,OAK,@,ATL,W 36-31,,,,,
2,1997,1997-11-02,9,23.178,OAK,@,CAR,L 14-38,,,,,
3,1997,1997-11-09,10,23.185,OAK,,NOR,L 10-13,,,,,
4,1997,1997-11-24,12,23.200,OAK,@,DEN,L 3-31,,,,,
5,1997,1997-12-14,15,23.220,OAK,,SEA,L 21-22,,,,,
6,1997,1997-12-21,16,23.227,OAK,,JAX,L 9-20,,,,,
7,1998,1998-09-06,1,24.121,OAK,@,KAN,L 8-28,,1,1,1.00,0
8,1998,1998-09-13,2,24.128,OAK,,NYG,W 20-17,,,,,
9,1998,1998-09-20,3,24.135,OAK,,DEN,L 17-34,,,,,
10,1998,1998-09-27,4,24.142,OAK,@,DAL,W 13-12,,,,,
11,1998,1998-10-04,5,24.149,OAK,@,ARI,W 23-20,,,,,
12,1998,1998-10-11,6,24.156,OAK,,SDG,W 7-6,,,,,
13,1998,1998-10-25,7,24.170,OAK,,CIN,W 27-10,,,,,
14,1998,1998-11-01,8,24.177,OAK,@,SEA,W 31-18,,1,12,12.00,0
15,1998,1998-11-08,9,24.184,OAK,@,BAL,L 10-13,,1,13,13.00,0
16,1998,1998-11-15,10,24.191,OAK,,SEA,W 20-17,,1,27,27.00,0
17,1998,1998-11-22,11,24.198,OAK,@,DEN,L 14-40,,,,,
18,1998,1998-11-29,12,24.205,OAK,,WAS,L 19-29,,,,,
19,1998,1998-12-06,13,24.212,OAK,,MIA,L 17-27,,,,,
20,1998,1998-12-13,14,24.219,OAK,@,BUF,L 21-44,,1,17,17.00,0
21,1998,1998-12-20,15,24.226,OAK,@,SDG,W 17-10,,,,,
22,1998,1998-12-26,16,24.232,OAK,,KAN,L 24-31,,,,,
23,1999,1999-09-12,1,25.127,OAK,@,GNB,L 24-28,,,,,
24,1999,1999-09-19,2,25.134,OAK,@,MIN,W 22-17,,,,,
25,1999,1999-09-26,3,25.141,OAK,,CHI,W 24-17,,,,,
26,1999,1999-10-03,4,25.148,OAK,@,SEA,L 21-22,,1,16,16.00,0
27,1999,1999-10-10,5,25.155,OAK,,DEN,L 13-16,,1,20,20.00,0
28,1999,1999-10-17,6,25.162,OAK,@,BUF,W 20-14,,,,,
29,1999,1999-10-24,7,25.169,OAK,,NYJ,W 24-23,*,,,,
30,1999,1999-10-31,8,25.176,OAK,,MIA,L 9-16,,,,,
31,1999,1999-11-14,9,25.190,OAK,,SDG,W 28-9,,1,17,17.00,0
32,1999,1999-11-22,10,25.198,OAK,@,DEN,L 21-27,,1,9,9.00,0
33,1999,1999-11-28,11,25.204,OAK,,KAN,L 34-37,,,,,
34,1999,1999-12-05,12,25.211,OAK,,SEA,W 30-21,,1,15,15.00,0
35,1999,1999-12-09,13,25.215,OAK,@,TEN,L 14-21,,,,,
36,1999,1999-12-19,14,25.225,OAK,,TAM,W 45-0,,,,,
37,1999,1999-12-26,15,25.232,OAK,@,SDG,L 20-23,,1,19,19.00,0
38,1999,2000-01-02,16,25.239,OAK,@,KAN,W 41-38,,,,,
39,2000,2000-09-03,1,26.118,OAK,,SDG,W 9-6,,,,,
40,2000,2000-09-10,2,26.125,OAK,@,IND,W 38-31,,,,,
41,2000,2000-09-17,3,26.132,OAK,,DEN,L 24-33,,,,,
42,2000,2000-09-24,4,26.139,OAK,,CLE,W 36-10,,,,,
43,2000,2000-10-08,5,26.153,OAK,@,SFO,W 34-28,,1,24,24.00,0
44,2000,2000-10-15,6,26.160,OAK,@,KAN,W 20-17,,,,,
45,2000,2000-10-22,7,26.167,OAK,,SEA,W 31-3,,,,,
46,2000,2000-10-29,8,26.174,OAK,@,SDG,W 15-13,,,,,
47,2000,2000-11-05,9,26.181,OAK,,KAN,W 49-31,,1,24,24.00,0
48,2000,2000-11-13,10,26.189,OAK,@,DEN,L 24-27,,,,,
49,2000,2000-11-19,11,26.195,OAK,@,NOR,W 31-22,,,,,
50,2000,2000-11-26,12,26.202,OAK,,ATL,W 41-14,,,,,
51,2000,2000-12-03,13,26.209,OAK,@,PIT,L 20-21,,,,,
52,2000,2000-12-10,14,26.216,OAK,,NYJ,W 31-7,,,,,
53,2000,2000-12-16,15,26.222,OAK,@,SEA,L 24-27,,,,,
54,2000,2000-12-24,16,26.230,OAK,,CAR,W 52-9,,,,,
55,2005,2005-10-30,7,31.175,OAK,@,TEN,W 34-25,,,,,
56,2005,2005-12-04,12,31.210,OAK,@,SDG,L 10-34,,,,,
57,2005,2005-12-11,13,31.217,OAK,@,NYJ,L 10-26,,,,,
58,2005,2005-12-18,14,31.224,OAK,,CLE,L 7-9,,,,,
59,2005,2005-12-24,15,31.230,OAK,@,DEN,L 3-22,,,,,
60,2005,2005-12-31,16,31.237,OAK,,NYG,L 21-30,,,,,
