ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1959,1959-09-27,1,23.151,CHI,@,GNB,L 6-9,1,9,9.00,0,0,
2,1959,1959-10-03,2,23.157,CHI,@,BAL,W 26-21,4,73,18.25,0,0,
3,1959,1959-10-11,3,23.165,CHI,,RAM,L 21-28,1,43,43.00,1,1,
4,1959,1959-10-18,4,23.172,CHI,,BAL,L 7-21,3,56,18.67,0,0,
5,1959,1959-10-25,5,23.179,CHI,@,SFO,L 17-20,1,23,23.00,0,0,
6,1959,1959-11-01,6,23.186,CHI,@,RAM,W 26-21,4,39,9.75,0,0,
7,1959,1959-11-22,9,23.207,CHI,@,DET,W 24-14,1,14,14.00,0,0,
8,1959,1959-11-29,10,23.214,CHI,@,CRD,W 31-7,3,105,35.00,2,2,
9,1959,1959-12-06,11,23.221,CHI,,PIT,W 27-21,1,18,18.00,0,0,
10,1959,1959-12-13,12,23.228,CHI,,DET,W 25-14,1,49,49.00,0,0,
11,1960,1960-09-25,1,24.149,CHI,@,GNB,W 17-14,6,97,16.17,0,0,0
12,1960,1960-10-02,2,24.156,CHI,@,BAL,L 7-42,6,69,11.50,0,0,0
13,1960,1960-10-09,3,24.163,CHI,,RAM,W 34-27,6,115,19.17,0,0,0
14,1960,1960-10-16,4,24.170,CHI,,SFO,W 27-10,1,91,91.00,1,1,6
15,1960,1960-10-23,5,24.177,CHI,@,RAM,T 24-24,6,95,15.83,1,1,6
16,1960,1960-10-30,6,24.184,CHI,@,SFO,L 7-25,2,36,18.00,0,0,0
17,1960,1960-11-13,7,24.198,CHI,,BAL,L 20-24,2,26,13.00,0,0,0
18,1960,1960-11-20,8,24.205,CHI,,DET,W 28-7,6,163,27.17,2,2,12
19,1960,1960-11-27,9,24.212,CHI,,DAL,W 17-7,1,4,4.00,0,0,0
20,1960,1960-12-04,10,24.219,CHI,,GNB,L 13-41,6,95,15.83,1,1,6
21,1960,1960-12-11,11,24.226,CHI,@,CLE,L 0-42,1,13,13.00,0,0,0
22,1961,1961-11-12,9,25.197,HOU,,BOS,W 27-15,5,50,10.00,1,1,6
23,1961,1961-11-26,11,25.211,HOU,,DEN,W 45-14,4,42,10.50,0,0,0
24,1961,1961-12-17,14,25.232,HOU,@,OAK,W 47-16,3,108,36.00,2,2,12
25,1962,1962-09-16,2,26.140,HOU,@,BOS,L 21-34,3,31,10.33,0,0,0
26,1962,1962-09-23,3,26.147,HOU,@,SDG,W 42-17,3,19,6.33,1,1,6
27,1962,1962-10-14,5,26.168,HOU,,NYT,W 56-17,1,35,35.00,1,1,6
28,1962,1962-10-28,7,26.182,HOU,,DTX,L 7-31,4,93,23.25,0,0,0
29,1962,1962-11-04,8,26.189,HOU,@,DTX,W 14-6,2,26,13.00,0,0,0
30,1962,1962-11-11,9,26.196,HOU,@,OAK,W 28-20,2,24,12.00,0,0,0
31,1962,1962-11-18,10,26.203,HOU,,BOS,W 21-17,1,13,13.00,0,0,0
32,1962,1962-11-25,11,26.210,HOU,,SDG,W 33-27,3,139,46.33,2,2,12
33,1962,1962-12-02,12,26.217,HOU,,DEN,W 34-17,6,71,11.83,0,0,0
34,1962,1962-12-09,13,26.224,HOU,,OAK,W 32-17,1,14,14.00,0,0,0
35,1962,1962-12-15,14,26.230,HOU,@,NYT,W 44-10,6,97,16.17,1,1,6
36,1963,1963-09-07,1,27.131,HOU,,OAK,L 13-24,4,61,15.25,0,0,0
37,1963,1963-09-14,2,27.138,HOU,,DEN,W 20-14,4,45,11.25,1,1,6
38,1963,1963-09-22,3,27.146,HOU,@,NYJ,L 17-24,8,85,10.63,0,0,0
39,1963,1963-09-28,4,27.152,HOU,@,BUF,W 31-20,4,51,12.75,0,0,0
40,1963,1963-10-06,5,27.160,HOU,@,KAN,L 7-28,7,87,12.43,0,0,0
41,1963,1963-10-13,6,27.167,HOU,@,DEN,W 33-24,4,51,12.75,1,1,6
42,1963,1963-10-20,7,27.174,HOU,,BUF,W 28-14,1,10,10.00,0,0,0
43,1963,1963-10-27,8,27.181,HOU,,KAN,W 28-7,4,48,12.00,1,1,6
44,1963,1963-11-10,10,27.195,HOU,,NYJ,W 31-27,3,38,12.67,0,0,0
45,1963,1963-12-01,11,27.216,HOU,@,SDG,L 0-27,5,62,12.40,0,0,0
46,1963,1963-12-08,12,27.223,HOU,,BOS,L 28-46,4,33,8.25,1,1,6
47,1963,1963-12-15,13,27.230,HOU,,SDG,L 14-20,3,44,14.67,1,1,6
48,1963,1963-12-22,14,27.237,HOU,@,OAK,L 49-52,7,137,19.57,2,2,12
49,1964,1964-09-12,1,28.136,HOU,@,SDG,L 21-27,1,9,9.00,0,0,0
50,1964,1964-09-19,2,28.143,HOU,,OAK,W 42-28,2,50,25.00,0,0,0
51,1964,1964-09-27,3,28.151,HOU,@,DEN,W 38-17,2,19,9.50,1,1,6
