ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1981,1981-12-20,16,22.162,RAM,,WAS,L 7-30,,2,6,33.33,25,0,1,7.6,2,13,4.17,-3.33,2,9,4.50,0,0,0
2,1983,1983-11-14,11,24.126,RAM,@,ATL,W 36-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
3,1983,1983-11-20,12,24.132,RAM,,WAS,L 20-42,,4,12,33.33,26,1,0,70.1,0,0,2.17,3.83,0,0,,0,0,0
4,1983,1983-11-27,13,24.139,RAM,,BUF,W 41-17,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0
5,1983,1983-12-11,15,24.153,RAM,,NWE,L 7-21,,8,13,61.54,109,0,0,88.3,2,12,8.38,8.38,2,0,0.00,0,0,0
6,1984,1984-09-16,3,25.067,RAM,@,PIT,L 14-24,,9,17,52.94,127,1,1,72.4,3,30,7.47,6.00,3,33,11.00,0,0,0
7,1984,1984-09-23,4,25.074,RAM,@,CIN,W 24-14,*,13,23,56.52,205,1,0,100.8,2,0,8.91,9.78,1,-2,-2.00,0,0,0
8,1984,1984-09-30,5,25.081,RAM,,NYG,W 33-12,*,8,17,47.06,113,1,0,88.6,2,8,6.65,7.82,1,4,4.00,0,0,0
9,1984,1984-10-07,6,25.088,RAM,,ATL,L 28-30,*,11,19,57.89,168,1,0,104.7,1,15,8.84,9.89,2,26,13.00,0,0,0
10,1984,1984-10-14,7,25.095,RAM,@,NOR,W 28-10,*,8,19,42.11,142,3,0,107.9,1,4,7.47,10.63,3,6,2.00,0,0,0
11,1984,1984-10-22,8,25.103,RAM,@,ATL,W 24-10,*,14,19,73.68,129,1,0,109.3,3,16,6.79,7.84,3,-4,-1.33,0,0,0
12,1984,1984-10-28,9,25.109,RAM,,SFO,L 0-33,*,14,30,46.67,180,0,2,38.2,5,46,6.00,3.00,4,27,6.75,0,0,0
13,1984,1984-11-04,10,25.116,RAM,@,STL,W 16-13,*,5,14,35.71,90,1,0,82.4,3,30,6.43,7.86,2,-4,-2.00,0,0,0
