ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2008,2008-10-19,6,25.230,BAL,@,MIA,W 27-13,
2,2008,2008-10-26,7,25.237,BAL,,OAK,W 29-10,
3,2008,2008-11-02,8,25.244,BAL,@,CLE,W 37-27,
4,2008,2008-11-09,9,25.251,BAL,@,HOU,W 41-13,
5,2008,2008-11-16,10,25.258,BAL,@,NYG,L 10-30,
6,2008,2008-11-23,11,25.265,BAL,,PHI,W 36-7,
7,2009,2009-09-13,1,26.194,BAL,,KAN,W 38-24,
8,2009,2009-09-20,2,26.201,BAL,@,SDG,W 31-26,
9,2009,2009-09-27,3,26.208,BAL,,CLE,W 34-3,
10,2009,2009-10-04,4,26.215,BAL,@,NWE,L 21-27,
11,2009,2009-10-11,5,26.222,BAL,,CIN,L 14-17,
12,2009,2009-10-18,6,26.229,BAL,@,MIN,L 31-33,
13,2009,2009-11-01,7,26.243,BAL,,DEN,W 30-7,
14,2009,2009-11-08,8,26.250,BAL,@,CIN,L 7-17,
15,2009,2009-11-16,9,26.258,BAL,@,CLE,W 16-0,
16,2009,2009-11-22,10,26.264,BAL,,IND,L 15-17,
17,2009,2009-11-29,11,26.271,BAL,,PIT,W 20-17,
18,2009,2009-12-07,12,26.279,BAL,@,GNB,L 14-27,
