ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1975,1975-09-21,1,22.212,BAL,@,CHI,W 35-7,,,,,,,,
2,1975,1975-10-19,5,22.240,BAL,@,NWE,L 10-21,,,,,,,,
3,1975,1975-10-26,6,22.247,BAL,@,NYJ,W 45-28,,,,,,,,
4,1975,1975-11-02,7,22.254,BAL,,CLE,W 21-7,,,,,,,,
5,1975,1975-11-09,8,22.261,BAL,@,BUF,W 42-35,,,,,,,,
6,1975,1975-11-16,9,22.268,BAL,,NYJ,W 52-19,,,,,,,,
7,1975,1975-11-23,10,22.275,BAL,@,MIA,W 33-17,,,,,,,,
8,1975,1975-12-07,12,22.289,BAL,@,NYG,W 21-0,,,,,,,,
9,1975,1975-12-21,14,22.303,BAL,,NWE,W 34-21,,,,,,,,
10,1976,1976-09-12,1,23.204,BAL,@,NWE,W 27-13,,,,,,,,
11,1976,1976-09-19,2,23.211,BAL,,CIN,W 28-27,,,,,,,,
12,1976,1976-09-26,3,23.218,BAL,@,DAL,L 27-30,0,0,,0,1,0,0.00,0
13,1976,1976-11-01,8,23.254,BAL,,HOU,W 38-14,,,,,,,,
14,1976,1976-11-07,9,23.260,BAL,@,SDG,W 37-21,,,,,,,,
15,1976,1976-11-28,12,23.281,BAL,,NYJ,W 33-16,,,,,,,,
16,1976,1976-12-04,13,23.287,BAL,@,STL,L 17-24,,,,,,,,
17,1976,1976-12-12,14,23.295,BAL,,BUF,W 58-20,,,,,,,,
18,1977,1977-09-18,1,24.209,BAL,@,SEA,W 29-14,,,,,,,,
19,1977,1977-09-25,2,24.216,BAL,@,NYJ,W 20-12,,,,,,,,
20,1977,1977-10-02,3,24.223,BAL,,BUF,W 17-14,,,,,,,,
21,1977,1977-10-09,4,24.230,BAL,,MIA,W 45-28,0,0,,0,1,15,15.00,0
22,1977,1977-10-16,5,24.237,BAL,@,KAN,W 17-6,,,,,,,,
23,1977,1977-10-23,6,24.244,BAL,@,NWE,L 3-17,,,,,,,,
24,1977,1977-10-30,7,24.251,BAL,,PIT,W 31-21,,,,,,,,
25,1977,1977-11-07,8,24.259,BAL,,WAS,W 10-3,,,,,,,,
26,1977,1977-11-13,9,24.265,BAL,@,BUF,W 31-13,,,,,,,,
27,1977,1977-11-20,10,24.272,BAL,,NYJ,W 33-12,,,,,,,,
28,1977,1977-11-27,11,24.279,BAL,@,DEN,L 13-27,,,,,,,,
29,1977,1977-12-05,12,24.287,BAL,@,MIA,L 6-17,,,,,,,,
30,1977,1977-12-11,13,24.293,BAL,,DET,L 10-13,,,,,,,,
31,1977,1977-12-18,14,24.300,BAL,,NWE,W 30-24,,,,,,,,
32,1978,1978-09-04,1,25.195,BAL,@,DAL,L 0-38,,,,,,,,
33,1978,1978-09-10,2,25.201,BAL,,MIA,L 0-42,,,,,,,,
34,1978,1978-09-18,3,25.209,BAL,@,NWE,W 34-27,,,,,,,,
35,1978,1978-09-24,4,25.215,BAL,@,BUF,L 17-24,,,,,,,,
36,1978,1978-10-01,5,25.222,BAL,,PHI,L 14-17,,,,,,,,
37,1978,1978-10-08,6,25.229,BAL,@,STL,W 30-17,,,,,,,,
38,1978,1978-10-15,7,25.236,BAL,,NYJ,L 10-33,,,,,,,,
39,1978,1978-10-22,8,25.243,BAL,,DEN,W 7-6,,,,,,,,
40,1978,1978-10-29,9,25.250,BAL,@,MIA,L 8-26,,,,,,,,
41,1978,1978-11-06,10,25.258,BAL,,WAS,W 21-17,,,,,,,,
42,1978,1978-11-12,11,25.264,BAL,@,SEA,W 17-14,,,,,,,,
43,1978,1978-11-19,12,25.271,BAL,,CLE,L 24-45,,,,,,,,
44,1978,1978-11-26,13,25.278,BAL,,NWE,L 14-35,,,,,,,,
45,1978,1978-12-03,14,25.285,BAL,@,NYJ,L 16-24,,,,,,,,
46,1978,1978-12-09,15,25.291,BAL,@,PIT,L 13-35,,,,,,,,
47,1978,1978-12-17,16,25.299,BAL,,BUF,L 14-21,,,,,,,,
48,1979,1979-09-02,1,26.193,BAL,@,KAN,L 0-14,,,,,,,,
49,1979,1979-09-23,4,26.214,BAL,@,PIT,L 13-17,,,,,,,,
50,1979,1979-09-30,5,26.221,BAL,,BUF,L 13-31,,,,,,,,
51,1979,1979-10-07,6,26.228,BAL,,NYJ,W 10-8,,,,,,,,
52,1979,1979-10-14,7,26.235,BAL,,HOU,L 16-28,,,,,,,,
53,1979,1979-10-21,8,26.242,BAL,@,BUF,W 14-13,,,,,,,,
54,1979,1979-10-28,9,26.249,BAL,,NWE,W 31-26,,,,,,,,
55,1979,1979-11-04,10,26.256,BAL,,CIN,W 38-28,,,,,,,,
56,1979,1979-11-11,11,26.263,BAL,@,MIA,L 0-19,,,,,,,,
57,1979,1979-11-18,12,26.270,BAL,@,NWE,L 21-50,,,,,,,,
58,1979,1979-11-25,13,26.277,BAL,,MIA,L 24-28,,,,,,,,
59,1979,1979-12-02,14,26.284,BAL,@,NYJ,L 17-30,,,,,,,,
60,1979,1979-12-09,15,26.291,BAL,,KAN,L 7-10,,,,,,,,
61,1979,1979-12-16,16,26.298,BAL,@,NYG,W 31-7,,,,,,,,
62,1980,1980-09-07,1,27.199,BAL,@,NYJ,W 17-14,,,,,,,,
63,1980,1980-09-14,2,27.206,BAL,,PIT,L 17-20,,,,,,,,
64,1980,1980-09-21,3,27.213,BAL,@,HOU,L 16-21,,,,,,,,
65,1980,1980-09-28,4,27.220,BAL,,NYJ,W 35-21,,,,,,,,
66,1980,1980-10-05,5,27.227,BAL,@,MIA,W 30-17,,,,,,,,
67,1980,1980-10-12,6,27.234,BAL,@,BUF,W 17-12,,,,,,,,
68,1980,1980-10-19,7,27.241,BAL,,NWE,L 21-37,,,,,,,,
69,1980,1980-10-26,8,27.248,BAL,,STL,L 10-17,,,,,,,,
70,1980,1980-11-02,9,27.255,BAL,@,KAN,W 31-24,,,,,,,,
71,1980,1980-11-09,10,27.262,BAL,,CLE,L 27-28,,,,,,,,
72,1980,1980-11-16,11,27.269,BAL,@,DET,W 10-9,,,,,,,,
73,1980,1980-11-23,12,27.276,BAL,@,NWE,L 21-47,,,,,,,,
74,1980,1980-11-30,13,27.283,BAL,,BUF,W 28-24,,,,,,,,
75,1980,1980-12-07,14,27.290,BAL,@,CIN,L 33-34,,,,,,,,
76,1980,1980-12-14,15,27.297,BAL,,MIA,L 14-24,,,,,,,,
77,1980,1980-12-21,16,27.304,BAL,,KAN,L 28-38,,,,,,,,
78,1981,1981-09-06,1,28.197,BAL,@,NWE,W 29-28,0,0,,0,,,,
79,1981,1981-09-13,2,28.204,BAL,,BUF,L 3-35,0,0,,0,,,,
80,1981,1981-09-20,3,28.211,BAL,@,DEN,L 10-28,0,0,,0,,,,
81,1981,1981-09-27,4,28.218,BAL,,MIA,L 28-31,0,0,,0,,,,
82,1981,1981-10-04,5,28.225,BAL,@,BUF,L 17-23,0,0,,0,,,,
83,1981,1981-10-11,6,28.232,BAL,,CIN,L 19-41,0,0,,0,,,,
84,1981,1981-10-18,7,28.239,BAL,,SDG,L 14-43,0,0,,0,,,,
85,1981,1981-10-25,8,28.246,BAL,@,CLE,L 28-42,0,0,,0,,,,
86,1981,1981-11-01,9,28.253,BAL,@,MIA,L 10-27,0,0,,0,,,,
87,1981,1981-11-08,10,28.260,BAL,,NYJ,L 14-41,0,0,,0,,,,
88,1981,1981-11-15,11,28.267,BAL,@,PHI,L 13-38,0,0,,0,,,,
89,1981,1981-11-22,12,28.274,BAL,,STL,L 24-35,0,0,,0,,,,
90,1981,1981-11-29,13,28.281,BAL,@,NYJ,L 0-25,0,0,,0,,,,
91,1981,1981-12-06,14,28.288,BAL,,DAL,L 13-37,0,0,,0,,,,
92,1981,1981-12-13,15,28.295,BAL,@,WAS,L 14-38,0,0,,0,,,,
93,1981,1981-12-20,16,28.302,BAL,,NWE,W 23-21,1,-1,-1.00,0,0,0,,0
94,1982,1982-09-12,1,29.203,BAL,,NWE,L 13-24,,,,,,,,
95,1982,1982-09-19,2,29.210,BAL,@,MIA,L 20-24,,,,,,,,
96,1982,1982-11-21,3,29.273,BAL,@,NYJ,L 0-37,,,,,,,,
97,1982,1982-11-28,4,29.280,BAL,@,BUF,L 0-20,,,,,,,,
98,1982,1982-12-05,5,29.287,BAL,,CIN,L 17-20,,,,,,,,
99,1982,1982-12-12,6,29.294,BAL,@,MIN,L 10-13,,,,,,,,
100,1982,1982-12-19,7,29.301,BAL,,GNB,T 20-20,,,,,,,,
101,1982,1982-12-26,8,29.308,BAL,@,SDG,L 26-44,,,,,,,,
102,1982,1983-01-02,9,29.315,BAL,,MIA,L 7-34,,,,,,,,
103,1983,1983-09-05,1,30.196,WAS,,DAL,L 30-31,,,,,,,,
104,1983,1983-09-18,3,30.209,WAS,,KAN,W 27-12,,,,,,,,
105,1983,1983-09-25,4,30.216,WAS,@,SEA,W 27-17,,,,,,,,
106,1983,1983-10-09,6,30.230,WAS,@,STL,W 38-14,,,,,,,,
107,1983,1983-10-23,8,30.244,WAS,,DET,W 38-17,,,,,,,,
108,1983,1983-10-31,9,30.252,WAS,@,SDG,W 27-24,,,,,,,,
109,1983,1983-11-06,10,30.258,WAS,,STL,W 45-7,,,,,,,,
110,1983,1983-11-20,12,30.272,WAS,@,RAM,W 42-20,,,,,,,,
111,1983,1983-11-27,13,30.279,WAS,,PHI,W 28-24,,,,,,,,
112,1983,1983-12-04,14,30.286,WAS,,ATL,W 37-21,,,,,,,,
113,1983,1983-12-11,15,30.293,WAS,@,DAL,W 31-10,,,,,,,,
114,1983,1983-12-17,16,30.299,WAS,,NYG,W 31-22,,,,,,,,
115,1984,1984-09-02,1,31.194,WAS,,MIA,L 17-35,,,,,,,,
116,1984,1984-09-16,3,31.208,WAS,,NYG,W 30-14,,,,,,,,
117,1984,1984-09-23,4,31.215,WAS,@,NWE,W 26-10,,,,,,,,
118,1984,1984-09-30,5,31.222,WAS,,PHI,W 20-0,,,,,,,,
119,1984,1984-10-07,6,31.229,WAS,@,IND,W 35-7,,,,,,,,
120,1984,1984-10-14,7,31.236,WAS,,DAL,W 34-14,,,,,,,,
121,1984,1984-10-21,8,31.243,WAS,@,STL,L 24-26,,,,,,,,
122,1984,1984-10-28,9,31.250,WAS,@,NYG,L 13-37,,,,,,,,
123,1984,1984-11-05,10,31.258,WAS,,ATL,W 27-14,,,,,,,,
124,1984,1984-11-11,11,31.264,WAS,,DET,W 28-14,,,,,,,,
125,1984,1984-11-18,12,31.271,WAS,@,PHI,L 10-16,,,,,,,,
126,1984,1984-11-25,13,31.278,WAS,,BUF,W 41-14,,,,,,,,
127,1984,1984-11-29,14,31.282,WAS,@,MIN,W 31-17,,,,,,,,
128,1984,1984-12-09,15,31.292,WAS,@,DAL,W 30-28,,,,,,,,
