ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-09-09,1,23.281,HOU,,KAN,L 20-25,1,43,43.00,0,0,0,,0,0,0,0,0,0
2,1967,1967-09-17,2,23.289,HOU,@,BUF,W 20-3,2,51,25.50,0,2,80,40.00,0,0,0,0,0,0
3,1967,1967-09-24,3,23.296,HOU,@,SDG,L 3-13,3,65,21.67,0,2,2,1.00,0,0,0,0,0,0
4,1967,1967-10-01,4,23.303,HOU,,DEN,W 10-6,1,24,24.00,0,0,0,,0,0,0,0,0,0
5,1967,1967-10-15,5,23.317,HOU,@,NYJ,T 28-28,1,31,31.00,0,1,0,0.00,0,0,0,0,0,0
6,1967,1967-10-22,6,23.324,HOU,@,KAN,W 24-19,2,92,46.00,1,0,0,,0,1,6,0,0,0
7,1967,1967-10-29,7,23.331,HOU,,BUF,W 10-3,1,26,26.00,0,0,0,,0,0,0,0,0,0
8,1967,1967-12-10,12,24.008,HOU,,OAK,L 7-19,1,37,37.00,0,0,0,,0,0,0,0,0,0
9,1967,1967-12-16,13,24.014,HOU,,SDG,W 24-17,1,20,20.00,0,0,0,,0,0,0,0,0,0
10,1967,1967-12-23,14,24.021,HOU,@,MIA,W 41-10,1,16,16.00,0,0,0,,0,0,0,0,0,0
11,1968,1968-09-09,1,24.282,HOU,,KAN,L 21-26,3,86,28.67,0,0,0,,0,0,0,0,0,0
12,1968,1968-09-14,2,24.287,HOU,@,MIA,W 24-10,1,22,22.00,0,0,0,,0,0,0,0,0,0
13,1968,1968-09-21,3,24.294,HOU,@,SDG,L 14-30,5,134,26.80,0,0,0,,0,0,0,0,0,0
14,1968,1968-09-29,4,24.302,HOU,,OAK,L 15-24,2,51,25.50,0,1,11,11.00,0,0,0,0,0,0
15,1968,1968-10-06,5,24.309,HOU,,MIA,L 7-24,4,103,25.75,0,0,0,,0,0,0,0,0,0
16,1968,1968-10-13,6,24.316,HOU,@,BOS,W 16-0,1,19,19.00,0,0,0,,0,0,0,0,0,0
