ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
84,1997,1997-10-19,7,27.157,OAK,,DEN,W 28-25,,0,0,0,,0,0.0%,,0,0,,0,4,67,16.75,0,3,10,3.33,0,0,0
85,1997,1997-10-26,8,27.164,OAK,@,SEA,L 34-45,,0,0,0,,0,0.0%,,0,0,,0,10,223,22.30,0,1,0,0.00,0,0,0
86,1997,1997-11-02,9,27.171,OAK,@,CAR,L 14-38,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,4,101,25.25,0,1,31,31.00,0,0,0
87,1997,1997-11-09,10,27.178,OAK,,NOR,L 10-13,,1,0,0,,0,0.0%,0.00,0,0,,0,2,37,18.50,0,5,61,12.20,0,0,0
88,1997,1997-11-16,11,27.185,OAK,@,SDG,W 38-13,,0,0,0,,0,0.0%,,0,0,,0,3,77,25.67,0,4,23,5.75,0,0,0
89,1997,1997-11-24,12,27.193,OAK,@,DEN,L 3-31,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,5,86,17.20,0,1,0,0.00,0,0,0
90,1997,1997-11-30,13,27.199,OAK,,MIA,L 16-34,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,3,48,16.00,0,1,2,2.00,0,0,0
91,1997,1997-12-07,14,27.206,OAK,@,KAN,L 0-30,,0,0,0,,0,0.0%,,0,0,,0,5,98,19.60,0,0,0,,0,0,0
92,1997,1997-12-21,16,27.220,OAK,,JAX,L 9-20,,0,0,0,,0,0.0%,,0,0,,0,4,74,18.50,0,0,0,,0,0,0
93,1998,1998-09-06,1,28.114,OAK,@,KAN,L 8-28,,0,0,0,,0,0.0%,,0,0,,0,3,70,23.33,0,3,18,6.00,0,0,0
94,1998,1998-09-13,2,28.121,OAK,,NYG,W 20-17,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,1,42,42.00,0,1,0,0.00,0,0,0
95,1998,1998-09-20,3,28.128,OAK,,DEN,L 17-34,,0,0,0,,0,0.0%,,0,0,,0,5,87,17.40,0,4,42,10.50,0,0,0
96,1998,1998-09-27,4,28.135,OAK,@,DAL,W 13-12,,0,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,2,7,3.50,0,0,0
97,1998,1998-10-04,5,28.142,OAK,@,ARI,W 23-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,3,66,22.00,0,3,65,21.67,0,0,0
98,1998,1998-10-11,6,28.149,OAK,,SDG,W 7-6,,0,0,0,,0,0.0%,,0,0,,0,3,60,20.00,0,8,76,9.50,0,0,0
99,1998,1998-10-25,7,28.163,OAK,,CIN,W 27-10,,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,3,12,4.00,0,0,0
100,1998,1998-11-01,8,28.170,OAK,@,SEA,W 31-18,,0,0,0,,0,0.0%,,0,0,,0,3,92,30.67,0,1,7,7.00,0,0,0
101,1998,1998-11-08,9,28.177,OAK,@,BAL,L 10-13,,0,0,0,,0,0.0%,,0,0,,0,2,37,18.50,0,1,0,0.00,0,0,0
102,1998,1998-11-15,10,28.184,OAK,,SEA,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,2,40,20.00,0,6,133,22.17,1,1,6
103,1998,1998-11-22,11,28.191,OAK,@,DEN,L 14-40,,0,0,0,,0,0.0%,,0,0,,0,5,108,21.60,0,1,10,10.00,0,0,0
104,1998,1998-11-29,12,28.198,OAK,,WAS,L 19-29,,0,0,0,,0,0.0%,,0,0,,0,4,74,18.50,0,1,2,2.00,0,0,0
105,1998,1998-12-13,14,28.212,OAK,@,BUF,L 21-44,,0,0,0,,0,0.0%,,0,0,,0,6,132,22.00,0,4,112,28.00,1,1,6
106,1998,1998-12-20,15,28.219,OAK,@,SDG,W 17-10,,0,0,0,,0,0.0%,,0,0,,0,2,71,35.50,0,3,29,9.67,0,0,0
107,1998,1998-12-26,16,28.225,OAK,,KAN,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,6,84,14.00,0,4,28,7.00,0,0,0
108,1999,1999-09-12,1,29.120,GNB,,OAK,W 28-24,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,2,20,10.00,0,0,0
109,1999,1999-09-19,2,29.127,GNB,@,DET,L 15-23,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,3,26,8.67,0,0,0
110,1999,1999-09-26,3,29.134,GNB,,MIN,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,0,0,,0,0,0
111,1999,1999-10-10,4,29.148,GNB,,TAM,W 26-23,,0,0,0,,0,0.0%,,0,0,,0,6,119,19.83,0,1,4,4.00,0,0,0
112,1999,1999-10-17,5,29.155,GNB,@,DEN,L 10-31,,0,0,0,,0,0.0%,,0,0,,0,4,78,19.50,0,2,11,5.50,0,0,0
113,1999,1999-10-24,6,29.162,GNB,@,SDG,W 31-3,,1,,,,,0.0%,,,,,,,,,,,,,,,
114,1999,1999-11-01,7,29.170,GNB,,SEA,L 7-27,,0,0,0,,0,0.0%,,0,0,,0,3,58,19.33,0,3,26,8.67,0,0,0
115,1999,1999-11-07,8,29.176,GNB,,CHI,L 13-14,,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,1,6,6.00,0,0,0
116,1999,1999-12-05,12,29.204,DET,,WAS,W 33-17,,0,0,0,,0,0.0%,,0,0,,0,4,89,22.25,0,3,86,28.67,1,1,6
117,1999,1999-12-12,13,29.211,DET,@,TAM,L 16-23,,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,2,20,10.00,0,0,0
118,1999,1999-12-19,14,29.218,DET,@,CHI,L 10-28,,0,0,0,,0,0.0%,,0,0,,0,4,64,16.00,0,0,0,,0,0,0
119,1999,1999-12-25,15,29.224,DET,,DEN,L 7-17,,0,0,0,,0,0.0%,,0,0,,0,4,97,24.25,0,1,9,9.00,0,0,0
120,1999,2000-01-02,16,29.232,DET,@,MIN,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
121,2000,2000-09-03,1,30.111,DET,@,NOR,W 14-10,,0,0,0,,0,0.0%,,0,0,,0,3,50,16.67,0,4,119,29.75,1,1,6
122,2000,2000-09-10,2,30.118,DET,,WAS,W 15-10,,0,0,0,,0,0.0%,,0,0,,0,2,61,30.50,0,1,6,6.00,0,0,0
123,2000,2000-09-17,3,30.125,DET,,TAM,L 10-31,,0,0,0,,0,0.0%,,0,0,,0,6,218,36.33,0,1,17,17.00,0,0,0
124,2000,2000-09-24,4,30.132,DET,@,CHI,W 21-14,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,3,47,15.67,0,1,22,22.00,0,0,0
125,2000,2000-10-01,5,30.139,DET,,MIN,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,4,82,20.50,0,4,32,8.00,0,0,0
126,2000,2000-10-08,6,30.146,DET,,GNB,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,6,115,19.17,0,2,9,4.50,0,0,0
127,2000,2000-10-19,7,30.157,DET,@,TAM,W 28-14,,0,0,0,,0,0.0%,,0,0,,0,4,107,26.75,0,1,6,6.00,0,0,0
128,2000,2000-10-29,8,30.167,DET,@,IND,L 18-30,,0,0,0,,0,0.0%,,0,0,,0,5,136,27.20,0,4,94,23.50,0,0,0
129,2000,2000-11-12,10,30.181,DET,,ATL,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,2,49,24.50,0,3,13,4.33,0,0,0
130,2000,2000-11-19,11,30.188,DET,@,NYG,W 31-21,,0,0,0,,0,0.0%,,0,0,,0,3,65,21.67,0,2,80,40.00,0,0,0
131,2000,2000-11-23,12,30.192,DET,,NWE,W 34-9,,0,0,0,,0,0.0%,,0,0,,0,4,136,34.00,0,2,22,11.00,0,0,0
132,2000,2000-11-30,13,30.199,DET,@,MIN,L 17-24,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,2,35,17.50,0,1,4,4.00,0,0,0
133,2000,2000-12-10,14,30.209,DET,@,GNB,L 13-26,,0,0,0,,0,0.0%,,0,0,,0,5,108,21.60,0,2,8,4.00,0,0,0
134,2000,2000-12-17,15,30.216,DET,@,NYJ,W 10-7,,0,0,0,,0,0.0%,,0,0,,0,3,66,22.00,0,1,15,15.00,0,0,0
135,2000,2000-12-24,16,30.223,DET,,CHI,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,5,126,25.20,0,2,10,5.00,0,0,0
136,2001,2001-09-09,1,31.117,DET,@,GNB,L 6-28,,3,3,22,7.33,0,100.0%,7.33,0,0,,0,5,127,25.40,0,2,43,21.50,0,0,0
137,2001,2001-09-23,2,31.131,DET,@,CLE,L 14-24,,0,0,0,,0,0.0%,,0,0,,0,5,128,25.60,0,3,8,2.67,0,0,0
138,2001,2001-10-08,3,31.146,DET,,STL,L 0-35,,1,0,0,,0,0.0%,0.00,2,11,5.50,0,6,128,21.33,0,0,0,,0,0,0
139,2001,2001-10-14,4,31.152,DET,@,MIN,L 26-31,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,5,94,18.80,0,2,45,22.50,0,0,0
140,2001,2001-10-21,5,31.159,DET,,TEN,L 24-27,,2,1,36,36.00,1,50.0%,18.00,1,3,3.00,0,2,105,52.50,0,1,2,2.00,0,1,6
141,2001,2001-10-28,6,31.166,DET,,CIN,L 27-31,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,5,229,45.80,0,1,18,18.00,0,0,0
142,2001,2001-11-04,7,31.173,DET,@,SFO,L 13-21,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,3,73,24.33,0,0,0,,0,0,0
143,2001,2001-11-11,8,31.180,DET,,TAM,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,4,79,19.75,0,4,37,9.25,0,0,0
144,2001,2001-11-18,9,31.187,DET,@,ARI,L 38-45,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
145,2001,2001-12-09,12,31.208,DET,@,TAM,L 12-15,,0,0,0,,0,0.0%,,1,6,6.00,0,3,92,30.67,0,1,5,5.00,0,0,0
146,2001,2001-12-16,13,31.215,DET,,MIN,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,4,63,15.75,0,3,20,6.67,0,0,0
147,2001,2001-12-23,14,31.222,DET,@,PIT,L 14-47,,0,0,0,,0,0.0%,,0,0,,0,8,182,22.75,0,0,0,,0,0,0
148,2001,2001-12-30,15,31.229,DET,,CHI,L 0-24,,3,2,23,11.50,0,66.7%,7.67,1,5,5.00,0,4,102,25.50,0,1,0,0.00,0,0,0
149,2001,2002-01-06,16,31.236,DET,,DAL,W 15-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,2,26,13.00,0,4,23,5.75,0,0,0
150,2002,2002-09-08,1,32.116,DET,@,MIA,L 21-49,,0,0,0,,0,0.0%,,0,0,,0,3,56,18.67,0,1,13,13.00,0,0,0
151,2002,2002-09-15,2,32.123,DET,@,CAR,L 7-31,,0,0,0,,0,0.0%,,0,0,,0,3,47,15.67,0,3,20,6.67,0,0,0
152,2002,2002-09-29,4,32.137,DET,,NOR,W 26-21,,0,0,0,,0,0.0%,,0,0,,0,2,85,42.50,0,0,0,,0,0,0
153,2002,2002-10-13,5,32.151,DET,@,MIN,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,6,135,22.50,0,3,14,4.67,0,0,0
154,2002,2002-10-20,6,32.158,DET,,CHI,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0
155,2002,2002-10-27,7,32.165,DET,@,BUF,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,4,68,17.00,0,0,0,,0,0,0
156,2002,2002-11-10,9,32.179,DET,@,GNB,L 14-40,,0,0,0,,0,0.0%,,0,0,,0,7,173,24.71,0,2,1,0.50,0,0,0
