ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
30,1996,1996-12-22,16,23.130,PHI,,ARI,W 29-19,,0,0,1.0,0,0,0
31,1997,1997-08-31,1,24.017,PHI,@,NYG,L 17-31,,,,,,,
32,1997,1997-09-07,2,24.024,PHI,,GNB,W 10-9,,,,,,,
33,1997,1997-09-15,3,24.032,PHI,@,DAL,L 20-21,,,,,,,
34,1997,1997-09-28,4,24.045,PHI,@,MIN,L 19-28,,,,,,,
35,1997,1997-10-05,5,24.052,PHI,,WAS,W 24-10,,,,,,,
36,1997,1997-10-12,6,24.059,PHI,@,JAX,L 21-38,,,,,,,
37,1997,1997-10-19,7,24.066,PHI,,ARI,W 13-10,,,,,,,
38,1997,1997-10-26,8,24.073,PHI,,DAL,W 13-12,,,,,,,
39,1997,1997-11-02,9,24.080,PHI,@,ARI,L 21-31,,0,0,0.5,0,0,0
40,1997,1997-11-10,10,24.088,PHI,,SFO,L 12-24,,,,,,,
41,1997,1997-11-16,11,24.094,GNB,@,IND,L 38-41,,,,,,,
42,1997,1997-11-23,12,24.101,PHI,,PIT,W 23-20,,0,0,0.5,0,0,0
43,1997,1997-11-30,13,24.108,PHI,,CIN,W 44-42,,0,0,1.0,0,0,0
44,1997,1997-12-07,14,24.115,PHI,,NYG,L 21-31,,,,,,,
45,1997,1997-12-14,15,24.122,PHI,@,ATL,L 17-20,,0,0,1.0,0,0,0
46,1997,1997-12-21,16,24.129,PHI,@,WAS,L 32-35,,0,0,1.0,0,0,0
47,1999,1999-09-12,1,26.029,PHI,,ARI,L 24-25,,,,,,,
48,1999,1999-09-19,2,26.036,PHI,,TAM,L 5-19,,,,,,,
49,1999,1999-09-26,3,26.043,PHI,@,BUF,L 0-26,*,,,,,,
50,1999,1999-10-03,4,26.050,PHI,@,NYG,L 15-16,*,,,,,,
51,1999,1999-10-10,5,26.057,PHI,,DAL,W 13-10,*,0,0,1.0,0,0,0
52,1999,1999-10-17,6,26.064,PHI,@,CHI,W 20-16,*,,,,,,
53,1999,1999-10-24,7,26.071,PHI,@,MIA,L 13-16,*,,,,,,
54,1999,1999-10-31,8,26.078,PHI,,NYG,L 17-23,*,,,,,,
55,1999,1999-11-07,9,26.085,PHI,@,CAR,L 7-33,*,0,0,0.5,0,0,0
56,1999,1999-11-14,10,26.092,PHI,,WAS,W 35-28,,0,0,1.0,0,0,0
57,1999,1999-11-21,11,26.099,PHI,,IND,L 17-44,*,0,0,1.0,0,0,0
58,1999,1999-11-28,12,26.106,PHI,@,WAS,L 17-20,*,,,,,,
59,1999,1999-12-05,13,26.113,PHI,@,ARI,L 17-21,*,,,,,,
60,1999,1999-12-12,14,26.120,PHI,@,DAL,L 10-20,*,0,0,1.0,0,0,0
61,1999,1999-12-19,15,26.127,PHI,,NWE,W 24-9,*,0,0,3.0,0,0,0
62,1999,2000-01-02,16,26.141,PHI,,STL,W 38-31,*,1,6,1.0,1,41,1
63,2000,2000-09-03,1,27.020,PHI,@,DAL,W 41-14,*,0,0,1.0,0,0,0
64,2000,2000-09-10,2,27.027,PHI,,NYG,L 18-33,*,,,,,,
65,2000,2000-09-17,3,27.034,PHI,@,GNB,L 3-6,,0,0,0.5,0,0,0
66,2000,2000-09-24,4,27.041,PHI,@,NOR,W 21-7,*,,,,,,
67,2000,2000-10-01,5,27.048,PHI,,ATL,W 38-10,*,0,0,1.0,0,0,0
68,2000,2000-10-15,7,27.062,PHI,@,ARI,W 33-14,,,,,,,
69,2000,2000-10-22,8,27.069,PHI,,CHI,W 13-9,,,,,,,
70,2000,2000-10-29,9,27.076,PHI,@,NYG,L 7-24,,,,,,,
71,2000,2000-11-05,10,27.083,PHI,,DAL,W 16-13,,,,,,,
72,2000,2000-11-12,11,27.090,PHI,@,PIT,W 26-23,,0,0,1.0,0,0,0
73,2000,2000-11-19,12,27.097,PHI,,ARI,W 34-9,,0,0,1.0,0,0,0
74,2000,2000-11-26,13,27.104,PHI,@,WAS,W 23-20,,0,0,1.0,0,0,0
75,2000,2000-12-03,14,27.111,PHI,,TEN,L 13-15,,,,,,,
76,2000,2000-12-10,15,27.118,PHI,@,CLE,W 35-24,,,,,,,
77,2000,2000-12-24,16,27.132,PHI,,CIN,W 16-7,,,,,,,
