ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
80,2017,2017-09-24,3,28.062,PIT,@,CHI,L 17-23,*,0,0,0,,0,0.0%,,0.0,0,0
81,2017,2017-10-01,4,28.069,PIT,@,BAL,W 26-9,*,0,0,0,,0,0.0%,,0.0,0,0
82,2017,2017-10-08,5,28.076,PIT,,JAX,L 9-30,*,0,0,0,,0,0.0%,,0.0,0,0
83,2017,2017-10-15,6,28.083,PIT,@,KAN,W 19-13,*,0,0,0,,0,0.0%,,0.0,0,0
84,2017,2017-10-22,7,28.090,PIT,,CIN,W 29-14,*,0,0,0,,0,0.0%,,0.0,0,0
85,2017,2017-10-29,8,28.097,PIT,@,DET,W 20-15,*,0,0,0,,0,0.0%,,0.0,0,0
86,2017,2017-11-12,9,28.111,PIT,@,IND,W 20-17,*,0,0,0,,0,0.0%,,0.0,0,0
87,2017,2017-11-16,10,28.115,PIT,,TEN,W 40-17,*,0,0,0,,0,0.0%,,0.0,0,0
88,2017,2017-11-26,11,28.125,PIT,,GNB,W 31-28,*,0,0,0,,0,0.0%,,0.0,0,0
89,2017,2017-12-04,12,28.133,PIT,@,CIN,W 23-20,*,0,0,0,,0,0.0%,,0.0,0,0
90,2017,2017-12-10,13,28.139,PIT,,BAL,W 39-38,*,0,0,0,,0,0.0%,,0.0,0,0
91,2017,2017-12-17,14,28.146,PIT,,NWE,L 24-27,*,0,0,0,,0,0.0%,,0.0,0,0
92,2017,2017-12-25,15,28.154,PIT,@,HOU,W 34-6,*,0,0,0,,0,0.0%,,0.0,0,0
93,2018,2018-09-09,1,29.047,PIT,@,CLE,T 21-21,*,0,0,0,,0,0.0%,,0.0,0,0
94,2018,2018-09-16,2,29.054,PIT,,KAN,L 37-42,*,0,0,0,,0,0.0%,,0.0,0,0
95,2018,2018-09-24,3,29.062,PIT,@,TAM,W 30-27,*,0,0,0,,0,0.0%,,0.0,0,0
