ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1962,1962-09-09,1,24.207,OAK,,NYT,L 17-28,1,3,3.00,0,0,0,,0,0,0
2,1962,1962-09-30,3,24.228,OAK,,SDG,L 33-42,3,59,19.67,1,0,0,,0,1,6
3,1962,1962-10-05,4,24.233,OAK,@,DEN,L 7-44,2,49,24.50,0,0,0,,0,0,0
4,1962,1962-10-14,5,24.242,OAK,,DEN,L 6-23,1,18,18.00,0,0,0,,0,0,0
5,1962,1962-10-20,6,24.248,OAK,@,BUF,L 6-14,2,31,15.50,0,0,0,,0,0,0
6,1962,1962-10-26,7,24.254,OAK,@,BOS,L 16-26,1,34,34.00,1,0,0,,0,1,6
7,1962,1962-11-04,8,24.263,OAK,@,NYT,L 21-31,4,59,14.75,0,0,0,,0,0,0
8,1962,1962-11-11,9,24.270,OAK,,HOU,L 20-28,2,74,37.00,1,0,0,,0,1,6
9,1962,1962-11-18,10,24.277,OAK,,BUF,L 6-10,1,5,5.00,0,1,8,8.00,0,0,0
10,1962,1962-11-25,11,24.284,OAK,@,DTX,L 7-35,2,37,18.50,1,0,0,,0,1,6
11,1962,1962-12-02,12,24.291,OAK,@,SDG,L 21-31,2,23,11.50,0,0,0,,0,0,0
12,1962,1962-12-09,13,24.298,OAK,@,HOU,L 17-32,4,41,10.25,0,0,0,,0,0,0
13,1962,1962-12-16,14,24.305,OAK,,BOS,W 20-0,2,59,29.50,0,0,0,,0,0,0
14,1963,1963-10-11,6,25.239,OAK,@,BOS,L 14-20,3,32,10.67,0,0,0,,0,0,0
15,1963,1963-10-20,7,25.248,OAK,,NYJ,W 49-26,1,93,93.00,1,0,0,,0,1,6
16,1963,1963-10-27,8,25.255,OAK,@,SDG,W 34-33,1,39,39.00,1,0,0,,0,1,6
17,1963,1963-11-03,9,25.262,OAK,,KAN,W 10-7,2,32,16.00,0,0,0,,0,0,0
18,1964,1964-09-12,1,26.211,HOU,@,SDG,L 21-27,1,7,7.00,0,0,0,,0,0,0
19,1964,1964-09-27,3,26.226,HOU,@,DEN,W 38-17,3,39,13.00,1,0,0,,0,1,6
