ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-09-01,1,24.013,MIN,@,CHI,L 6-10,0,0,,0,,0,0,,0,,,1,14,14.00,0,0,0
2,1991,1991-09-08,2,24.020,MIN,@,ATL,W 20-19,,,,,,,,,,,,0,0,,0,,
3,1991,1991-09-15,3,24.027,MIN,,SFO,W 17-14,,,,,,,,,,,,0,0,,0,,
4,1991,1991-09-22,4,24.034,MIN,@,NOR,L 0-26,,,,,,,,,,,,0,0,,0,,
5,1992,1992-09-06,1,25.018,CLE,@,IND,L 3-14,0,0,,0,,0,0,,0,0.0%,,2,57,28.50,0,0,0
6,1992,1992-09-14,2,25.026,CLE,,MIA,L 23-27,0,0,,0,,0,0,,0,0.0%,,2,37,18.50,0,0,0
7,1992,1992-09-20,3,25.032,CLE,@,RAI,W 28-16,0,0,,0,,0,0,,0,0.0%,,2,56,28.00,0,0,0
8,1992,1992-09-27,4,25.039,CLE,,DEN,L 0-12,0,0,,0,,0,0,,0,0.0%,,2,62,31.00,0,0,0
9,1992,1992-10-11,5,25.053,CLE,,PIT,W 17-9,0,0,,0,,0,0,,0,0.0%,,3,53,17.67,0,0,0
10,1992,1992-10-25,7,25.067,CLE,@,NWE,W 19-17,0,0,,0,,0,0,,0,0.0%,,2,73,36.50,0,0,0
11,1992,1992-11-01,8,25.074,CLE,@,CIN,L 10-30,1,5,5.00,0,2,2,30,15.00,0,100.0%,15.00,2,33,16.50,0,0,0
12,1992,1992-11-08,9,25.081,CLE,@,HOU,W 24-14,2,-1,-0.50,0,,0,0,,0,0.0%,,1,15,15.00,0,0,0
13,1992,1992-11-15,10,25.088,CLE,,SDG,L 13-14,0,0,,0,,0,0,,0,0.0%,,2,46,23.00,0,0,0
14,1992,1992-11-22,11,25.095,CLE,@,MIN,L 13-17,0,0,,0,,0,0,,0,0.0%,,3,60,20.00,0,0,0
15,1992,1992-11-29,12,25.102,CLE,,CHI,W 27-14,1,2,2.00,0,,0,0,,0,0.0%,,2,41,20.50,0,0,0
16,1992,1992-12-06,13,25.109,CLE,,CIN,W 37-21,6,25,4.17,0,,0,0,,0,0.0%,,3,65,21.67,0,0,0
17,1992,1992-12-13,14,25.116,CLE,@,DET,L 14-24,0,0,,0,,0,0,,0,0.0%,,3,61,20.33,0,0,0
18,1992,1992-12-20,15,25.123,CLE,,HOU,L 14-17,0,0,,0,,0,0,,0,0.0%,,1,16,16.00,0,0,0
19,1992,1992-12-27,16,25.130,CLE,@,PIT,L 13-23,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
20,1993,1993-09-05,1,26.017,CLE,,CIN,W 27-14,1,-4,-4.00,0,,0,0,,0,0.0%,,1,20,20.00,0,0,0
21,1993,1993-09-13,2,26.025,CLE,,SFO,W 23-13,0,0,,0,,0,0,,0,0.0%,,1,17,17.00,0,0,0
22,1993,1993-10-10,5,26.052,CLE,,MIA,L 14-24,0,0,,0,,0,0,,0,0.0%,,2,46,23.00,0,0,0
23,1993,1993-10-17,6,26.059,CLE,@,CIN,W 28-17,6,35,5.83,0,1,1,5,5.00,1,100.0%,5.00,2,42,21.00,0,1,6
24,1993,1993-10-24,7,26.066,CLE,,PIT,W 28-23,2,13,6.50,0,,0,0,,0,0.0%,,3,50,16.67,0,0,0
25,1993,1993-11-07,8,26.080,CLE,,DEN,L 14-29,0,0,,0,,0,0,,0,0.0%,,5,96,19.20,0,0,0
26,1993,1993-11-14,9,26.087,CLE,@,SEA,L 5-22,6,19,3.17,0,,0,0,,0,0.0%,,3,51,17.00,0,0,0
27,1993,1993-11-21,10,26.094,CLE,,HOU,L 20-27,0,0,,0,,0,0,,0,0.0%,,3,55,18.33,0,0,0
28,1993,1993-11-28,11,26.101,CLE,@,ATL,L 14-17,1,-2,-2.00,0,,0,0,,0,0.0%,,3,48,16.00,0,0,0
29,1993,1993-12-05,12,26.108,CLE,,NOR,W 17-13,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
30,1993,1993-12-12,13,26.115,CLE,@,HOU,L 17-19,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
31,1993,1993-12-19,14,26.122,CLE,,NWE,L 17-20,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
32,1993,1993-12-26,15,26.129,CLE,@,RAM,W 42-14,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
33,1993,1994-01-02,16,26.136,CLE,@,PIT,L 9-16,2,0,0.00,0,,0,0,,0,0.0%,,1,19,19.00,0,0,0
34,1994,1994-09-04,1,27.016,CLE,@,CIN,W 28-20,1,5,5.00,0,0,0,0,,0,0.0%,,2,113,56.50,1,1,6
35,1994,1994-09-11,2,27.023,CLE,,PIT,L 10-17,3,13,4.33,0,1,0,0,,0,0.0%,0.00,3,123,41.00,0,0,0
36,1994,1994-09-18,3,27.030,CLE,,ARI,W 32-0,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
37,1994,1994-09-25,4,27.037,CLE,@,IND,W 21-14,0,0,,0,0,0,0,,0,0.0%,,3,81,27.00,0,0,0
38,1994,1994-10-02,5,27.044,CLE,,NYJ,W 27-7,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
39,1994,1994-10-13,6,27.055,CLE,@,HOU,W 11-8,2,7,3.50,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
40,1994,1994-10-23,7,27.065,CLE,,CIN,W 37-13,1,1,1.00,0,0,0,0,,0,0.0%,,2,40,20.00,0,0,0
41,1994,1994-10-30,8,27.072,CLE,@,DEN,L 14-26,0,0,,0,0,0,0,,0,0.0%,,3,44,14.67,0,0,0
42,1994,1994-11-06,9,27.079,CLE,,NWE,W 13-6,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
43,1994,1994-11-13,10,27.086,CLE,@,PHI,W 26-7,6,36,6.00,0,0,0,0,,0,0.0%,,2,81,40.50,0,0,0
44,1994,1994-11-20,11,27.093,CLE,@,KAN,L 13-20,0,0,,0,0,0,0,,0,0.0%,,2,35,17.50,0,0,0
45,1994,1994-11-27,12,27.100,CLE,,HOU,W 34-10,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
46,1994,1994-12-04,13,27.107,CLE,,NYG,L 13-16,0,0,,0,0,0,0,,0,0.0%,,3,39,13.00,0,0,0
47,1994,1994-12-10,14,27.113,CLE,@,DAL,W 19-14,4,6,1.50,0,1,1,2,2.00,0,100.0%,2.00,2,51,25.50,0,0,0
48,1994,1994-12-18,15,27.121,CLE,@,PIT,L 7-17,0,0,,0,0,0,0,,0,0.0%,,3,59,19.67,0,0,0
49,1994,1994-12-24,16,27.127,CLE,,SEA,W 35-9,4,3,0.75,0,2,2,13,6.50,0,100.0%,6.50,2,74,37.00,0,0,0
50,1995,1995-09-03,1,28.015,CAR,@,ATL,L 20-23,17,43,2.53,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0
51,1995,1995-09-10,2,28.022,CAR,@,BUF,L 9-31,5,11,2.20,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0
52,1995,1995-09-17,3,28.029,CAR,,STL,L 10-31,1,7,7.00,0,0,0,0,,0,0.0%,,3,74,24.67,0,0,0
53,1995,1995-10-01,4,28.043,CAR,,TAM,L 13-20,0,0,,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
54,1995,1995-10-22,7,28.064,CAR,,NOR,W 20-3,0,0,,0,0,0,0,,0,0.0%,,2,33,16.50,0,0,0
55,1995,1995-10-29,8,28.071,CAR,@,NWE,W 20-17,0,0,,0,0,0,0,,0,0.0%,,3,76,25.33,0,0,0
56,1995,1995-11-05,9,28.078,CAR,@,SFO,W 13-7,0,0,,0,0,0,0,,0,0.0%,,2,37,18.50,0,0,0
57,1996,1996-10-13,6,29.055,BAL,@,IND,L 21-26,0,0,,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0
58,1996,1996-10-20,7,29.062,BAL,@,DEN,L 34-45,0,0,,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
59,1996,1996-10-27,8,29.069,BAL,,STL,W 37-31,0,0,,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
60,1996,1996-11-03,9,29.076,BAL,,CIN,L 21-24,0,0,,0,0,0,0,,0,0.0%,,2,36,18.00,0,0,0
61,1996,1996-11-10,10,29.083,BAL,@,JAX,L 27-30,0,0,,0,0,0,0,,0,0.0%,,3,70,23.33,0,0,0
62,1996,1996-12-01,13,29.104,BAL,,PIT,W 31-17,0,0,,0,0,0,0,,0,0.0%,,2,54,27.00,0,0,0
63,1996,1996-12-08,14,29.111,BAL,@,CIN,L 14-21,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
64,1996,1996-12-15,15,29.118,BAL,@,CAR,L 16-27,0,0,,0,0,0,0,,0,0.0%,,5,96,19.20,0,0,0
65,1996,1996-12-22,16,29.125,BAL,,HOU,L 21-24,0,0,,0,0,0,0,,0,0.0%,,4,67,16.75,0,0,0
