ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,23.235,MIN,@,CLE,W 34-20,*,,,
2,2009,2009-09-20,2,23.242,MIN,@,DET,W 27-13,*,,,
3,2009,2009-09-27,3,23.249,MIN,,SFO,W 27-24,*,,,
4,2009,2009-10-05,4,23.257,MIN,,GNB,W 30-23,*,,,
5,2009,2009-10-18,6,23.270,MIN,,BAL,W 33-31,*,,,
6,2009,2009-10-25,7,23.277,MIN,@,PIT,L 17-27,*,,,
7,2009,2009-11-01,8,23.284,MIN,@,GNB,W 38-26,*,,,
8,2009,2009-11-15,9,23.298,MIN,,DET,W 27-10,*,,,
9,2009,2009-11-22,10,23.305,MIN,,SEA,W 35-9,*,,,
10,2009,2009-11-29,11,23.312,MIN,,CHI,W 36-10,*,,,
11,2009,2009-12-06,12,23.319,MIN,@,ARI,L 17-30,*,,,
12,2009,2009-12-13,13,23.326,MIN,,CIN,W 30-10,*,,,
13,2009,2009-12-20,14,23.333,MIN,@,CAR,L 7-26,*,,,
14,2009,2009-12-28,15,23.341,MIN,@,CHI,L 30-36,*,,,
15,2009,2010-01-03,16,23.347,MIN,,NYG,W 44-7,*,,,
16,2010,2010-09-09,1,24.231,MIN,@,NOR,L 9-14,*,,,
17,2010,2010-09-19,2,24.241,MIN,,MIA,L 10-14,*,,,
18,2010,2010-09-26,3,24.248,MIN,,DET,W 24-10,*,,,
19,2010,2010-10-11,4,24.263,MIN,@,NYJ,L 20-29,*,0.0,1,0
20,2010,2010-10-17,5,24.269,MIN,,DAL,W 24-21,*,,,
21,2010,2010-10-24,6,24.276,MIN,@,GNB,L 24-28,*,,,
22,2010,2010-10-31,7,24.283,MIN,@,NWE,L 18-28,*,,,
23,2010,2010-11-07,8,24.290,MIN,,ARI,W 27-24,*,,,
24,2010,2010-11-14,9,24.297,MIN,@,CHI,L 13-27,*,,,
25,2010,2010-11-21,10,24.304,MIN,,GNB,L 3-31,*,,,
26,2010,2010-11-28,11,24.311,MIN,@,WAS,W 17-13,*,,,
27,2010,2010-12-05,12,24.318,MIN,,BUF,W 38-14,*,,,
28,2010,2010-12-13,13,24.326,MIN,,NYG,L 3-21,*,,,
29,2010,2010-12-20,14,24.333,MIN,,CHI,L 14-40,*,0.0,1,0
30,2010,2010-12-28,15,24.341,MIN,@,PHI,W 24-14,*,,,
31,2010,2011-01-02,16,24.346,MIN,@,DET,L 13-20,*,,,
32,2011,2011-09-11,1,25.233,MIN,@,SDG,L 17-24,*,,,
33,2011,2011-09-18,2,25.240,MIN,,TAM,L 20-24,*,,,
34,2011,2011-09-25,3,25.247,MIN,,DET,L 23-26,*,0.0,0,0
35,2011,2011-10-02,4,25.254,MIN,@,KAN,L 17-22,*,,,
36,2011,2011-10-09,5,25.261,MIN,,ARI,W 34-10,*,,,
37,2011,2011-10-16,6,25.268,MIN,@,CHI,L 10-39,*,,,
38,2011,2011-10-23,7,25.275,MIN,,GNB,L 27-33,*,,,
39,2011,2011-10-30,8,25.282,MIN,@,CAR,W 24-21,*,,,
40,2011,2011-11-14,9,25.297,MIN,@,GNB,L 7-45,*,,,
41,2011,2011-11-20,10,25.303,MIN,,OAK,L 21-27,*,,,
42,2011,2011-11-27,11,25.310,MIN,@,ATL,L 14-24,*,,,
43,2011,2011-12-04,12,25.317,MIN,,DEN,L 32-35,*,0.0,1,0
44,2011,2011-12-11,13,25.324,MIN,@,DET,L 28-34,*,0.0,1,0
45,2011,2011-12-18,14,25.331,MIN,,NOR,L 20-42,*,,,
46,2011,2011-12-24,15,25.337,MIN,@,WAS,W 33-26,*,,,
47,2011,2012-01-01,16,25.345,MIN,,CHI,L 13-17,*,,,
48,2012,2012-09-09,1,26.232,MIN,,JAX,W 26-23,*,,,
49,2012,2012-09-16,2,26.239,MIN,@,IND,L 20-23,*,,,
50,2012,2012-09-23,3,26.246,MIN,,SFO,W 24-13,*,,,
51,2012,2012-09-30,4,26.253,MIN,@,DET,W 20-13,*,,,
52,2012,2012-10-07,5,26.260,MIN,,TEN,W 30-7,*,,,
53,2012,2012-10-14,6,26.267,MIN,@,WAS,L 26-38,*,,,
54,2012,2012-10-21,7,26.274,MIN,,ARI,W 21-14,*,,,
55,2012,2012-10-25,8,26.278,MIN,,TAM,L 17-36,*,0.0,0,0
56,2012,2012-11-04,9,26.288,MIN,@,SEA,L 20-30,*,0.0,0,0
57,2012,2012-11-11,10,26.295,MIN,,DET,W 34-24,*,,,
58,2012,2012-11-25,11,26.309,MIN,@,CHI,L 10-28,*,,,
59,2012,2012-12-02,12,26.316,MIN,@,GNB,L 14-23,*,,,
60,2012,2012-12-09,13,26.323,MIN,,CHI,W 21-14,*,,,
61,2012,2012-12-16,14,26.330,MIN,@,STL,W 36-22,*,,,
62,2012,2012-12-23,15,26.337,MIN,@,HOU,W 23-6,*,0.0,0,0
63,2012,2012-12-30,16,26.344,MIN,,GNB,W 37-34,*,,,
64,2013,2013-09-08,1,27.230,MIN,@,DET,L 24-34,*,,,
65,2013,2013-09-15,2,27.237,MIN,@,CHI,L 30-31,*,,,
66,2013,2013-09-22,3,27.244,MIN,,CLE,L 27-31,*,0.0,1,0
67,2013,2013-09-29,4,27.251,MIN,,PIT,W 34-27,*,,,
68,2013,2013-10-13,5,27.265,MIN,,CAR,L 10-35,*,,,
69,2013,2013-10-21,6,27.273,MIN,@,NYG,L 7-23,*,,,
70,2013,2013-10-27,7,27.279,MIN,,GNB,L 31-44,*,,,
71,2013,2013-11-03,8,27.286,MIN,@,DAL,L 23-27,*,,,
72,2013,2013-11-17,10,27.300,MIN,@,SEA,L 20-41,*,,,
73,2013,2013-11-24,11,27.307,MIN,@,GNB,T 26-26,*,,,
74,2013,2013-12-01,12,27.314,MIN,,CHI,W 23-20,*,,,
75,2013,2013-12-08,13,27.321,MIN,@,BAL,L 26-29,*,0.0,1,0
76,2013,2013-12-15,14,27.328,MIN,,PHI,W 48-30,*,,,
77,2013,2013-12-22,15,27.335,MIN,@,CIN,L 14-42,*,,,
78,2013,2013-12-29,16,27.342,MIN,,DET,W 14-13,*,,,
79,2014,2014-09-07,1,28.229,MIN,@,STL,W 34-6,*,,,
80,2014,2014-09-14,2,28.236,MIN,,NWE,L 7-30,*,,,
81,2014,2014-09-21,3,28.243,MIN,@,NOR,L 9-20,*,,,
82,2014,2014-09-28,4,28.250,MIN,,ATL,W 41-28,*,,,
83,2014,2014-10-02,5,28.254,MIN,@,GNB,L 10-42,*,,,
84,2014,2014-10-12,6,28.264,MIN,,DET,L 3-17,*,0.0,0,0
85,2014,2014-10-19,7,28.271,MIN,@,BUF,L 16-17,*,,,
86,2014,2014-10-26,8,28.278,MIN,@,TAM,W 19-13,*,,,
87,2014,2014-11-02,9,28.285,MIN,,WAS,W 29-26,*,,,
88,2014,2014-11-16,10,28.299,MIN,@,CHI,L 13-21,*,,,
89,2014,2014-11-23,11,28.306,MIN,,GNB,L 21-24,*,,,
