ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,23.017,DAL,@,WAS,W 41-35,,,,
2,1999,1999-09-20,2,23.025,DAL,,ATL,W 24-7,,,,
3,1999,1999-10-03,3,23.038,DAL,,ARI,W 35-7,,1,-2,0
4,1999,1999-10-10,4,23.045,DAL,@,PHI,L 10-13,,,,
5,1999,1999-10-31,7,23.066,DAL,@,IND,L 24-34,,,,
6,1999,1999-11-14,9,23.080,DAL,,GNB,W 27-13,,,,
7,1999,1999-11-21,10,23.087,DAL,@,ARI,L 9-13,,1,0,0
8,1999,1999-11-25,11,23.091,DAL,,MIA,W 20-0,,1,0,0
9,1999,1999-12-05,12,23.101,DAL,@,NWE,L 6-13,,,,
10,1999,1999-12-12,13,23.108,DAL,,PHI,W 20-10,,,,
11,1999,1999-12-19,14,23.115,DAL,,NYJ,L 21-22,,,,
12,1999,1999-12-24,15,23.120,DAL,@,NOR,L 24-31,,,,
13,1999,2000-01-02,16,23.129,DAL,,NYG,W 26-18,,,,
14,2000,2000-09-03,1,24.008,DAL,,PHI,L 14-41,,,,
15,2000,2000-09-10,2,24.015,DAL,@,ARI,L 31-32,,,,
16,2000,2000-09-18,3,24.023,DAL,@,WAS,W 27-21,,,,
17,2000,2000-09-24,4,24.029,DAL,,SFO,L 24-41,,,,
18,2000,2000-10-01,5,24.036,DAL,@,CAR,W 16-13,,,,
19,2000,2000-10-15,6,24.050,DAL,@,NYG,L 14-19,,,,
20,2000,2000-10-22,7,24.057,DAL,,ARI,W 48-7,,,,
21,2000,2000-11-12,10,24.078,DAL,,CIN,W 23-6,,,,
22,2000,2000-11-19,11,24.085,DAL,@,BAL,L 0-27,,,,
23,2000,2000-11-23,12,24.089,DAL,,MIN,L 15-27,,,,
24,2000,2000-12-03,13,24.099,DAL,@,TAM,L 7-27,,,,
25,2000,2000-12-10,14,24.106,DAL,,WAS,W 32-13,,,,
26,2000,2000-12-17,15,24.113,DAL,,NYG,L 13-17,,,,
27,2000,2000-12-25,16,24.121,DAL,@,TEN,L 0-31,,,,
28,2001,2001-09-09,1,25.014,DAL,,TAM,L 6-10,,,,
29,2001,2001-09-23,2,25.028,DAL,,SDG,L 21-32,,,,
30,2001,2001-09-30,3,25.035,DAL,@,PHI,L 18-40,,,,
31,2001,2001-10-07,4,25.042,DAL,@,OAK,L 21-28,,,,
32,2001,2001-10-15,5,25.050,DAL,,WAS,W 9-7,,,,
33,2001,2001-10-28,6,25.063,DAL,,ARI,W 17-3,*,1,6,0
34,2001,2001-11-04,7,25.070,DAL,@,NYG,L 24-27,*,,,
35,2001,2001-11-11,8,25.077,DAL,@,ATL,L 13-20,*,,,
36,2001,2001-11-18,9,25.084,DAL,,PHI,L 3-36,*,,,
37,2001,2001-11-22,10,25.088,DAL,,DEN,L 24-26,*,1,22,0
38,2001,2001-12-02,11,25.098,DAL,@,WAS,W 20-14,*,,,
39,2001,2001-12-09,12,25.105,DAL,,NYG,W 20-13,*,,,
40,2001,2001-12-16,13,25.112,DAL,@,SEA,L 3-29,*,,,
41,2001,2001-12-23,14,25.119,DAL,@,ARI,L 10-17,*,,,
42,2001,2001-12-30,15,25.126,DAL,,SFO,W 27-21,*,,,
43,2001,2002-01-06,16,25.133,DAL,@,DET,L 10-15,*,,,
44,2002,2002-09-08,1,26.013,DAL,@,HOU,L 10-19,,,,
45,2002,2002-09-15,2,26.020,DAL,,TEN,W 21-13,*,,,
46,2002,2002-09-22,3,26.027,DAL,@,PHI,L 13-44,*,,,
47,2002,2002-10-06,5,26.041,DAL,,NYG,L 17-21,,,,
48,2002,2002-10-13,6,26.048,DAL,,CAR,W 14-13,*,,,
49,2002,2002-10-20,7,26.055,DAL,@,ARI,L 6-9,*,,,
50,2002,2002-10-27,8,26.062,DAL,,SEA,L 14-17,*,1,15,0
51,2002,2002-11-03,9,26.069,DAL,@,DET,L 7-9,,,,
52,2002,2002-11-17,10,26.083,DAL,@,IND,L 3-20,,,,
53,2002,2002-11-24,11,26.090,DAL,,JAX,W 21-19,,,,
54,2002,2002-12-15,14,26.111,SFO,,GNB,L 14-20,,,,
55,2002,2002-12-21,15,26.117,SFO,@,ARI,W 17-14,,,,
56,2002,2002-12-30,16,26.126,SFO,@,STL,L 20-31,,,,
