ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1994,1994-11-13,10,22.357,CIN,,HOU,W 34-31,
2,1994,1994-11-20,11,22.364,CIN,,IND,L 13-17,
3,1994,1994-11-27,12,23.006,CIN,@,DEN,L 13-15,
4,1994,1994-12-11,14,23.020,CIN,@,NYG,L 20-27,
5,1994,1994-12-18,15,23.027,CIN,@,ARI,L 7-28,
6,1994,1994-12-24,16,23.033,CIN,,PHI,W 33-30,
7,1995,1995-09-24,4,23.307,CIN,,HOU,L 28-38,
8,1995,1995-10-01,5,23.314,CIN,,MIA,L 23-26,
9,1995,1995-10-08,6,23.321,CIN,@,TAM,L 16-19,
10,1995,1995-10-19,7,23.332,CIN,@,PIT,W 27-9,
11,1995,1995-10-29,8,23.342,CIN,,CLE,L 26-29,
12,1995,1995-11-05,9,23.349,CIN,,OAK,L 17-20,
13,1995,1995-11-12,10,23.356,CIN,@,HOU,W 32-25,1.0
14,1995,1995-11-19,11,23.363,CIN,,PIT,L 31-49,
15,1995,1995-11-26,12,24.005,CIN,@,JAX,W 17-13,
16,1995,1995-12-03,13,24.012,CIN,@,GNB,L 10-24,
17,1995,1995-12-10,14,24.019,CIN,,CHI,W 16-10,
18,1995,1995-12-17,15,24.026,CIN,@,CLE,L 10-26,
19,1995,1995-12-24,16,24.033,CIN,,MIN,W 27-24,
20,1996,1996-09-01,1,24.285,CIN,@,STL,L 16-26,
21,1996,1996-09-08,2,24.292,CIN,@,SDG,L 14-27,
22,1996,1996-09-15,3,24.299,CIN,,NOR,W 30-15,
23,1996,1996-10-06,5,24.320,CIN,,HOU,L 27-30,
24,1996,1996-10-13,6,24.327,CIN,@,PIT,L 10-20,
25,1996,1996-10-20,7,24.334,CIN,@,SFO,L 21-28,
26,1996,1996-10-27,8,24.341,CIN,,JAX,W 28-21,1.0
27,1996,1996-11-03,9,24.348,SDG,@,IND,W 26-19,
28,1996,1996-11-10,10,24.355,CIN,,PIT,W 34-24,
29,1996,1996-11-17,11,24.362,CIN,@,BUF,L 17-31,1.0
30,1996,1996-11-24,12,25.003,CIN,,ATL,W 41-31,
31,1996,1996-12-01,13,25.010,CIN,@,JAX,L 27-30,
32,1997,1997-08-31,1,25.283,CIN,,ARI,W 24-21,
33,1997,1997-09-07,2,25.290,NWE,@,IND,W 31-6,
34,1997,1997-09-21,3,25.304,CIN,@,DEN,L 20-38,
35,1997,1997-09-28,4,25.311,CIN,,NYJ,L 14-31,
36,1997,1997-10-05,5,25.318,CIN,@,JAX,L 13-21,
37,1997,1997-10-12,6,25.325,CIN,@,TEN,L 7-30,
