ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.161,PIT,,IND,W 45-3,,,
2,1985,1985-09-16,2,23.169,PIT,@,CLE,L 7-17,,,
3,1985,1985-09-22,3,23.175,PIT,,HOU,W 20-0,,,
4,1985,1985-09-30,4,23.183,PIT,,CIN,L 24-37,,,
5,1985,1985-10-06,5,23.189,PIT,@,MIA,L 20-24,,,
6,1985,1985-10-13,6,23.196,PIT,@,DAL,L 13-27,,,
7,1985,1985-10-20,7,23.203,PIT,,STL,W 23-10,,,
8,1985,1985-10-27,8,23.210,PIT,@,CIN,L 21-26,,,
9,1985,1985-11-03,9,23.217,PIT,,CLE,W 10-9,,,
10,1985,1985-11-10,10,23.224,PIT,@,KAN,W 36-28,,,
11,1985,1985-11-17,11,23.231,PIT,@,HOU,W 30-7,,,
12,1985,1985-11-24,12,23.238,PIT,,WAS,L 23-30,,,
13,1985,1985-12-01,13,23.245,PIT,,DEN,L 23-31,,,
14,1985,1985-12-08,14,23.252,PIT,@,SDG,L 44-54,,,
15,1986,1986-09-07,1,24.160,PIT,@,SEA,L 0-30,,,
16,1986,1986-09-15,2,24.168,PIT,,DEN,L 10-21,,,
17,1986,1986-09-21,3,24.174,PIT,@,MIN,L 7-31,,,
18,1986,1986-09-28,4,24.181,PIT,@,HOU,W 22-16,,,
19,1986,1986-10-05,5,24.188,PIT,,CLE,L 24-27,,,
20,1986,1986-10-13,6,24.196,PIT,@,CIN,L 22-24,,,
21,1986,1986-10-19,7,24.202,PIT,,NWE,L 0-34,,,
22,1986,1986-10-26,8,24.209,PIT,,CIN,W 30-9,,,
23,1986,1986-11-02,9,24.216,PIT,,GNB,W 27-3,,,
24,1986,1986-11-09,10,24.223,PIT,@,BUF,L 12-16,,,
25,1986,1986-11-16,11,24.230,PIT,,HOU,W 21-10,,,
26,1986,1986-11-23,12,24.237,PIT,@,CLE,L 31-37,,,
27,1986,1986-11-30,13,24.244,PIT,@,CHI,L 10-13,,,
28,1986,1986-12-07,14,24.251,PIT,,DET,W 27-17,,,
29,1986,1986-12-13,15,24.257,PIT,@,NYJ,W 45-24,,,
30,1986,1986-12-21,16,24.265,PIT,,KAN,L 19-24,,,
31,1987,1987-10-04,3,25.187,PIT,@,ATL,W 28-12,,,
32,1987,1987-10-11,4,25.194,PIT,@,RAM,L 21-31,,,
33,1987,1987-10-18,5,25.201,PIT,,IND,W 21-7,1,0,0
