ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-09-25,3,22.029,OAK,@,HOU,W 14-13,1,9,9.00,0,0,0,,0,0,0
2,1960,1960-10-02,4,22.036,OAK,@,DEN,L 14-31,1,1,1.00,0,0,0,,0,0,0
3,1960,1960-10-16,6,22.050,OAK,,BOS,W 27-14,2,35,17.50,0,0,0,,0,0,0
4,1960,1960-10-23,7,22.057,OAK,@,BUF,L 9-38,1,12,12.00,0,0,0,,0,0,0
5,1960,1960-10-28,8,22.062,OAK,@,NYT,W 28-27,1,21,21.00,0,1,20,20.00,0,0,0
6,1960,1960-11-04,9,22.069,OAK,@,BOS,L 28-34,1,4,4.00,0,0,0,,0,0,0
7,1960,1960-11-13,10,22.078,OAK,,BUF,W 20-7,1,17,17.00,0,0,0,,0,0,0
8,1960,1960-11-27,11,22.092,OAK,@,LAC,L 28-52,1,8,8.00,1,0,0,,0,1,6
9,1960,1960-12-04,12,22.099,OAK,,LAC,L 17-41,0,0,,0,1,18,18.00,0,0,0
10,1960,1960-12-11,13,22.106,OAK,,NYT,L 28-31,3,62,20.67,0,0,0,,0,0,0
11,1960,1960-12-17,14,22.112,OAK,,DEN,W 48-10,2,28,14.00,0,1,28,28.00,0,0,0
12,1961,1961-09-09,1,23.013,OAK,@,HOU,L 0-55,2,23,11.50,0,0,0,,0,0,0
13,1961,1961-09-17,2,23.021,OAK,@,SDG,L 0-44,3,27,9.00,0,0,0,,0,0,0
14,1961,1961-09-24,3,23.028,OAK,,DTX,L 35-42,4,65,16.25,0,0,0,,0,0,0
15,1961,1961-10-01,4,23.035,OAK,,DEN,W 33-19,1,18,18.00,0,0,0,,0,0,0
16,1961,1961-10-15,5,23.049,OAK,@,DEN,L 24-27,3,42,14.00,0,0,0,,0,0,0
17,1961,1961-10-22,6,23.056,OAK,,SDG,L 10-41,3,44,14.67,0,0,0,,0,0,0
18,1961,1961-10-29,7,23.063,OAK,,NYT,L 6-14,4,64,16.00,0,0,0,,0,0,0
19,1961,1961-11-05,8,23.070,OAK,@,BUF,W 31-22,3,64,21.33,1,0,0,,0,1,6
20,1961,1961-11-11,9,23.076,OAK,@,NYT,L 12-23,2,20,10.00,0,0,0,,0,0,0
21,1961,1961-11-17,10,23.082,OAK,@,BOS,L 17-20,3,30,10.00,1,0,0,,0,1,6
22,1961,1961-11-26,11,23.091,OAK,@,DTX,L 11-43,3,22,7.33,0,0,0,,0,0,0
23,1961,1961-12-03,12,23.098,OAK,,BUF,L 21-26,3,61,20.33,0,0,0,,0,0,0
24,1961,1961-12-09,13,23.104,OAK,,BOS,L 21-35,6,91,15.17,0,0,0,,0,0,0
25,1961,1961-12-17,14,23.112,OAK,,HOU,L 16-47,2,21,10.50,0,1,10,10.00,0,0,0
