ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1962,1962-09-16,1,22.306,MIN,@,GNB,L 7-34,4,24,6.00,0,2,1,0.50,0,5,128,25.60,0,3,35,11.67,0,0,0
2,1962,1962-09-23,2,22.313,MIN,,BAL,L 7-34,0,0,,0,0,0,,0,5,143,28.60,0,1,6,6.00,0,0,0
3,1962,1962-09-30,3,22.320,MIN,@,SFO,L 7-21,0,0,,0,2,36,18.00,1,0,0,,0,0,0,,0,1,6
4,1962,1962-10-07,4,22.327,MIN,,CHI,L 0-13,0,0,,0,0,0,,0,1,25,25.00,0,4,36,9.00,0,0,0
5,1962,1962-10-14,5,22.334,MIN,,GNB,L 21-48,0,0,,0,0,0,,0,1,11,11.00,0,0,0,,0,0,0
6,1962,1962-10-21,6,22.341,MIN,@,RAM,W 38-14,2,-2,-1.00,0,0,0,,0,1,30,30.00,0,1,5,5.00,0,0,0
7,1963,1963-09-15,1,23.305,MIN,@,SFO,W 24-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1963,1963-09-22,2,23.312,MIN,,CHI,L 7-28,7,37,5.29,0,1,2,2.00,0,2,55,27.50,0,0,0,,0,0,0
9,1963,1963-09-29,3,23.319,MIN,,SFO,W 45-14,5,12,2.40,0,2,32,16.00,0,1,25,25.00,0,2,27,13.50,0,0,0
10,1963,1963-10-06,4,23.326,MIN,,STL,L 14-56,0,0,,0,2,58,29.00,0,3,107,35.67,0,1,7,7.00,0,0,0
11,1963,1963-10-13,5,23.333,MIN,,GNB,L 28-37,3,19,6.33,0,0,0,,0,2,77,38.50,0,1,4,4.00,0,0,0
12,1963,1963-10-27,7,23.347,MIN,@,DET,L 10-28,5,20,4.00,0,8,45,5.63,0,2,30,15.00,0,2,7,3.50,0,0,0
13,1963,1963-11-03,8,23.354,MIN,,RAM,W 21-13,0,0,,0,0,0,,0,3,73,24.33,0,2,39,19.50,0,0,0
14,1963,1963-11-10,9,23.361,MIN,@,GNB,L 7-28,0,0,,0,0,0,,0,0,0,,0,1,7,7.00,0,0,0
