ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,23.328,PIT,,TEN,W 34-7,,,,
2,2005,2005-09-18,2,23.335,PIT,@,HOU,W 27-7,,,,
3,2005,2005-09-25,3,23.342,PIT,,NWE,L 20-23,,,,
4,2005,2005-10-10,4,23.357,PIT,@,SDG,W 24-22,,,,
5,2005,2005-10-16,5,23.363,PIT,,JAX,L 17-23,,,,
6,2005,2005-10-23,6,24.005,PIT,@,CIN,W 27-13,,,,
7,2005,2005-10-31,7,24.013,PIT,,BAL,W 20-19,,,,
8,2005,2005-11-06,8,24.019,PIT,@,GNB,W 20-10,,,,
9,2005,2005-11-13,9,24.026,PIT,,CLE,W 34-21,,,,
10,2005,2005-11-20,10,24.033,PIT,@,BAL,L 13-16,,,,
11,2005,2005-11-28,11,24.041,PIT,@,IND,L 7-26,,,,
12,2005,2005-12-04,12,24.047,PIT,,CIN,L 31-38,,,,
13,2005,2005-12-11,13,24.054,PIT,,CHI,W 21-9,,,,
14,2005,2005-12-18,14,24.061,PIT,@,MIN,W 18-3,,,,
15,2005,2005-12-24,15,24.067,PIT,@,CLE,W 41-0,,,,
16,2005,2006-01-01,16,24.075,PIT,,DET,W 35-21,,,,
17,2006,2006-09-07,1,24.324,PIT,,MIA,W 28-17,,,,
18,2006,2006-09-18,2,24.335,PIT,@,JAX,L 0-9,,,,
19,2006,2006-09-24,3,24.341,PIT,,CIN,L 20-28,,,,
20,2006,2006-10-08,4,24.355,PIT,@,SDG,L 13-23,,,,
21,2006,2006-10-15,5,24.362,PIT,,KAN,W 45-7,,,,
22,2006,2006-10-22,6,25.004,PIT,@,ATL,L 38-41,,,,
23,2006,2006-10-29,7,25.011,PIT,@,OAK,L 13-20,,,,
24,2006,2006-11-05,8,25.018,PIT,,DEN,L 20-31,,,,
25,2006,2006-11-12,9,25.025,PIT,,NOR,W 38-31,,,,
26,2006,2006-11-19,10,25.032,PIT,@,CLE,W 24-20,,,,
27,2006,2006-11-26,11,25.039,PIT,@,BAL,L 0-27,,,,
28,2006,2006-12-03,12,25.046,PIT,,TAM,W 20-3,,,,
29,2006,2006-12-07,13,25.050,PIT,,CLE,W 27-7,,,,
30,2006,2006-12-17,14,25.060,PIT,@,CAR,W 37-3,,,,
31,2006,2006-12-24,15,25.067,PIT,,BAL,L 7-31,,,,
32,2006,2006-12-31,16,25.074,PIT,@,CIN,W 23-17,,,,
33,2007,2007-09-09,1,25.326,PIT,@,CLE,W 34-7,,,,
34,2007,2007-09-16,2,25.333,PIT,,BUF,W 26-3,,,,
35,2007,2007-09-23,3,25.340,PIT,,SFO,W 37-16,,,,
36,2007,2007-09-30,4,25.347,PIT,@,ARI,L 14-21,,,,
37,2007,2007-10-07,5,25.354,PIT,,SEA,W 21-0,,,,
38,2007,2007-10-21,6,26.003,PIT,@,DEN,L 28-31,,,,
39,2007,2007-10-28,7,26.010,PIT,@,CIN,W 24-13,,,,
40,2007,2007-11-05,8,26.018,PIT,,BAL,W 38-7,,,,
41,2007,2007-11-11,9,26.024,PIT,,CLE,W 31-28,,,,
42,2007,2007-11-18,10,26.031,PIT,@,NYJ,L 16-19,,,,
43,2007,2007-11-26,11,26.039,PIT,,MIA,W 3-0,,,,
44,2007,2007-12-02,12,26.045,PIT,,CIN,W 24-10,,,,
45,2007,2007-12-09,13,26.052,PIT,@,NWE,L 13-34,,,,
46,2007,2007-12-16,14,26.059,PIT,,JAX,L 22-29,,,,
47,2007,2007-12-20,15,26.063,PIT,@,STL,W 41-24,,,,
48,2007,2007-12-30,16,26.073,PIT,@,BAL,L 21-27,,,,
49,2008,2008-09-07,1,26.325,PIT,,HOU,W 38-17,,,,
50,2008,2008-09-14,2,26.332,PIT,@,CLE,W 10-6,,,,
51,2008,2008-09-21,3,26.339,PIT,@,PHI,L 6-15,,,,
