ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-08,1,22.009,ARI,,SDG,W 18-17,*,0,0,0.0,5,0,0,0,0
2,2014,2014-09-14,2,22.015,ARI,@,NYG,W 25-14,,0,0,0.0,5,1,0,0,0
3,2014,2014-09-21,3,22.022,ARI,,SFO,W 23-14,*,0,0,0.0,2,0,0,0,0
4,2014,2014-10-05,4,22.036,ARI,@,DEN,L 20-41,*,0,0,0.0,6,0,0,0,0
5,2014,2014-10-12,5,22.043,ARI,,WAS,W 30-20,*,0,0,0.0,4,1,0,0,0
6,2014,2014-10-19,6,22.050,ARI,@,OAK,W 24-13,,0,0,0.0,2,0,0,0,0
7,2014,2014-10-26,7,22.057,ARI,,PHI,W 24-20,,0,0,0.0,4,4,0,0,0
8,2014,2014-11-02,8,22.064,ARI,@,DAL,W 28-17,,0,0,0.0,4,0,0,0,0
9,2014,2014-11-09,9,22.071,ARI,,STL,W 31-14,*,0,0,1.0,4,1,0,0,0
10,2014,2014-11-16,10,22.078,ARI,,DET,W 14-6,*,0,0,0.0,7,1,0,0,0
11,2014,2014-11-23,11,22.085,ARI,@,SEA,L 3-19,*,0,0,1.0,3,3,0,0,0
12,2014,2014-11-30,12,22.092,ARI,@,ATL,L 18-29,*,0,0,0.0,4,1,0,0,0
13,2014,2014-12-07,13,22.099,ARI,,KAN,W 17-14,,0,0,0.0,3,0,0,0,0
14,2014,2014-12-11,14,22.103,ARI,@,STL,W 12-6,,0,0,0.0,5,1,0,0,0
15,2014,2014-12-21,15,22.113,ARI,,SEA,L 6-35,,0,0,0.0,4,0,0,0,0
16,2014,2014-12-28,16,22.120,ARI,@,SFO,L 17-20,*,0,0,0.0,2,3,0,0,0
17,2015,2015-09-13,1,23.014,ARI,,NOR,W 31-19,*,0,0,0.0,6,1,0,0,0
18,2015,2015-09-20,2,23.021,ARI,@,CHI,W 48-23,*,0,0,0.0,4,0,0,0,0
19,2015,2015-09-27,3,23.028,ARI,,SFO,W 47-7,*,0,0,0.0,4,1,0,0,0
20,2015,2015-10-04,4,23.035,ARI,,STL,L 22-24,*,0,0,0.0,7,1,0,0,0
21,2015,2015-10-11,5,23.042,ARI,@,DET,W 42-17,*,0,0,0.0,9,2,0,0,0
22,2015,2015-10-18,6,23.049,ARI,@,PIT,L 13-25,*,0,0,0.0,5,2,0,0,0
23,2015,2015-10-26,7,23.057,ARI,,BAL,W 26-18,*,0,0,0.0,7,2,0,0,0
24,2015,2015-11-01,8,23.063,ARI,@,CLE,W 34-20,*,0,0,0.0,4,0,0,0,0
25,2015,2015-11-15,9,23.077,ARI,@,SEA,W 39-32,*,0,0,1.0,4,3,0,0,0
26,2015,2015-11-22,10,23.084,ARI,,CIN,W 34-31,*,0,0,1.0,8,0,0,0,0
27,2015,2015-11-29,11,23.091,ARI,@,SFO,W 19-13,*,0,0,0.0,4,1,0,0,0
28,2015,2015-12-06,12,23.098,ARI,@,STL,W 27-3,*,0,0,0.0,2,1,0,0,0
29,2015,2015-12-10,13,23.102,ARI,,MIN,W 23-20,*,0,0,0.0,7,1,0,0,0
30,2015,2015-12-20,14,23.112,ARI,@,PHI,W 40-17,*,1,6,0.0,9,2,1,39,1
31,2015,2015-12-27,15,23.119,ARI,,GNB,W 38-8,*,0,0,1.0,3,1,0,0,0
32,2015,2016-01-03,16,23.126,ARI,,SEA,L 6-36,*,0,0,0.0,7,1,0,0,0
33,2016,2016-09-11,1,24.012,ARI,,NWE,L 21-23,*,0,0,0.0,5,0,0,0,0
34,2016,2016-09-18,2,24.019,ARI,,TAM,W 40-7,*,0,0,0.0,4,0,0,0,0
35,2016,2016-09-25,3,24.026,ARI,@,BUF,L 18-33,*,0,0,0.0,2,2,0,0,0
36,2016,2016-10-02,4,24.033,ARI,,LAR,L 13-17,*,0,0,0.0,3,2,0,0,0
37,2016,2016-10-06,5,24.037,ARI,@,SFO,W 33-21,*,0,0,0.0,10,4,0,0,0
38,2016,2016-10-17,6,24.048,ARI,,NYJ,W 28-3,*,0,0,0.0,4,1,0,0,0
39,2016,2016-10-23,7,24.054,ARI,,SEA,T 6-6,*,0,0,0.0,11,2,0,0,0
40,2016,2016-10-30,8,24.061,ARI,@,CAR,L 20-30,*,0,0,0.0,2,7,0,0,0
41,2016,2016-11-13,9,24.075,ARI,,SFO,W 23-20,*,0,0,0.0,6,1,0,0,0
42,2016,2016-11-20,10,24.082,ARI,@,MIN,L 24-30,*,0,0,0.0,3,3,0,0,0
43,2016,2016-11-27,11,24.089,ARI,@,ATL,L 19-38,*,0,0,0.0,4,1,0,0,0
44,2016,2016-12-04,12,24.096,ARI,,WAS,W 31-23,*,0,0,0.0,6,1,0,0,0
45,2016,2016-12-11,13,24.103,ARI,@,MIA,L 23-26,*,0,0,0.0,4,1,0,0,0
46,2017,2017-10-01,4,25.032,ARI,,SFO,W 18-15,*,0,0,0.0,1,0,0,0,0
47,2017,2017-10-08,5,25.039,ARI,@,PHI,L 7-34,*,0,0,0.0,5,2,0,0,0
48,2017,2017-10-15,6,25.046,ARI,,TAM,W 38-33,*,0,0,0.0,7,1,0,0,0
49,2017,2017-10-22,7,25.053,ARI,@,LAR,L 0-33,*,0,0,0.0,11,1,1,39,0
50,2017,2017-11-05,8,25.067,ARI,@,SFO,W 20-10,*,0,0,0.0,7,2,0,0,0
51,2017,2017-11-09,9,25.071,ARI,,SEA,L 16-22,*,0,0,0.0,6,1,0,0,0
52,2017,2017-11-19,10,25.081,ARI,@,HOU,L 21-31,*,0,0,0.0,9,4,0,0,0
53,2017,2017-11-26,11,25.088,ARI,,JAX,W 27-24,*,0,0,0.0,0,1,0,0,0
54,2017,2017-12-10,13,25.102,ARI,,TEN,W 12-7,*,0,0,0.0,1,1,0,0,0
55,2017,2017-12-17,14,25.109,ARI,@,WAS,L 15-20,*,0,0,0.0,5,3,0,0,0
56,2017,2017-12-24,15,25.116,ARI,,NYG,W 23-0,*,0,0,1.0,4,4,0,0,0
57,2017,2017-12-31,16,25.123,ARI,@,SEA,W 26-24,*,0,0,0.0,2,4,0,0,0
58,2018,2018-09-09,1,26.010,ARI,,WAS,L 6-24,*,0,0,0.0,5,2,0,0,0
59,2018,2018-09-16,2,26.017,ARI,@,LAR,L 0-34,,0,0,0.0,1,0,0,0,0
60,2018,2018-09-23,3,26.024,ARI,,CHI,L 14-16,,0,0,0.0,0,0,0,0,0
