ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1975,1975-11-23,10,23.137,CIN,@,CLE,L 23-35
2,1975,1975-12-07,12,23.151,CIN,@,PHI,W 31-0
3,1975,1975-12-21,14,23.165,CIN,,SDG,W 47-17
4,1976,1976-09-19,2,24.072,NYJ,@,DEN,L 3-46
5,1976,1976-10-03,4,24.086,NYJ,@,SFO,L 6-17
6,1976,1976-10-18,6,24.101,NYJ,@,NWE,L 7-41
7,1976,1976-10-31,8,24.114,NYJ,@,BUF,W 19-14
8,1976,1976-11-07,9,24.121,NYJ,,MIA,L 7-27
9,1976,1976-11-14,10,24.128,NYJ,,TAM,W 34-0
10,1976,1976-11-21,11,24.135,NYJ,,NWE,L 24-38
11,1976,1976-11-28,12,24.142,NYJ,@,BAL,L 16-33
12,1976,1976-12-05,13,24.149,NYJ,,WAS,L 16-37
13,1976,1976-12-12,14,24.156,NYJ,,CIN,L 3-42
