ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2000,2000-09-25,4,24.242,JAX,@,IND,L 14-43,*,14,57,4.07,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
27,2000,2000-10-01,5,24.248,JAX,,PIT,L 13-24,,15,24,1.60,0,6,4,14,3.50,0,66.7%,2.33,0,0,0.0,,
28,2000,2000-10-08,6,24.255,JAX,,BAL,L 10-15,*,17,54,3.18,1,9,7,45,6.43,0,77.8%,5.00,1,6,0.0,,
29,2000,2000-10-16,7,24.263,JAX,@,TEN,L 13-27,*,20,112,5.60,0,3,2,27,13.50,0,66.7%,9.00,0,0,0.0,,
30,2000,2000-10-22,8,24.269,JAX,,WAS,L 16-35,,22,124,5.64,0,6,4,33,8.25,0,66.7%,5.50,0,0,0.0,,
31,2000,2000-10-29,9,24.276,JAX,@,DAL,W 23-17,*,31,107,3.45,0,3,2,9,4.50,0,66.7%,3.00,0,0,0.0,,
32,2000,2000-11-12,10,24.290,JAX,,SEA,L 21-28,,21,103,4.90,1,5,5,34,6.80,0,100.0%,6.80,1,6,0.0,,
33,2000,2000-11-19,11,24.297,JAX,@,PIT,W 34-24,*,30,234,7.80,3,7,3,14,4.67,1,42.9%,2.00,4,24,0.0,,
34,2000,2000-11-26,12,24.304,JAX,,TEN,W 16-13,*,24,104,4.33,0,6,4,22,5.50,1,66.7%,3.67,1,6,0.0,,
35,2000,2000-12-03,13,24.311,JAX,,CLE,W 48-0,*,30,181,6.03,3,1,1,6,6.00,0,100.0%,6.00,3,18,0.0,,
36,2000,2000-12-10,14,24.318,JAX,,ARI,W 44-10,*,23,137,5.96,2,2,1,14,14.00,0,50.0%,7.00,2,12,0.0,,
37,2000,2000-12-17,15,24.325,JAX,@,CIN,L 14-17,*,32,110,3.44,1,2,2,13,6.50,0,100.0%,6.50,1,6,0.0,,
38,2000,2000-12-23,16,24.331,JAX,@,NYG,L 25-28,,13,52,4.00,1,2,1,9,9.00,0,50.0%,4.50,1,6,0.0,,
39,2001,2001-09-09,1,25.225,JAX,,PIT,W 21-3,*,24,96,4.00,0,2,1,2,2.00,0,50.0%,1.00,0,0,0.0,,
40,2001,2001-09-23,2,25.239,JAX,,TEN,W 13-6,*,6,20,3.33,0,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,,
41,2002,2002-09-08,1,26.224,JAX,,IND,L 25-28,*,24,83,3.46,1,6,4,35,8.75,0,66.7%,5.83,1,6,0.0,,
42,2002,2002-09-15,2,26.231,JAX,@,KAN,W 23-16,*,20,114,5.70,1,6,6,45,7.50,0,100.0%,7.50,1,6,0.0,,
43,2002,2002-09-29,3,26.245,JAX,,NYJ,W 28-3,*,21,142,6.76,1,3,3,95,31.67,0,100.0%,31.67,1,6,0.0,,
44,2002,2002-10-06,4,26.252,JAX,,PHI,W 28-25,*,21,48,2.29,0,3,2,15,7.50,0,66.7%,5.00,0,0,0.0,,
45,2002,2002-10-13,5,26.259,JAX,@,TEN,L 14-23,*,19,59,3.11,0,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,,
46,2002,2002-10-20,6,26.266,JAX,@,BAL,L 10-17,*,25,151,6.04,1,9,8,46,5.75,0,88.9%,5.11,1,6,0.0,,
47,2002,2002-10-27,7,26.273,JAX,,HOU,L 19-21,*,25,84,3.36,0,3,3,22,7.33,0,100.0%,7.33,0,0,0.0,,
48,2002,2002-11-03,8,26.280,JAX,@,NYG,L 17-24,*,6,9,1.50,0,3,1,0,0.00,0,33.3%,0.00,0,0,0.0,,
49,2002,2002-11-10,9,26.287,JAX,,WAS,W 26-7,*,21,82,3.90,1,9,7,27,3.86,0,77.8%,3.00,1,6,0.0,,
50,2002,2002-11-17,10,26.294,JAX,@,HOU,W 24-21,*,13,56,4.31,0,0,0,0,,0,0.0%,,0,0,0.0,,
51,2002,2002-11-24,11,26.301,JAX,@,DAL,L 19-21,*,20,100,5.00,0,3,3,29,9.67,0,100.0%,9.67,0,0,0.0,,
52,2002,2002-12-01,12,26.308,JAX,,PIT,L 23-25,*,13,80,6.15,1,2,2,13,6.50,0,100.0%,6.50,1,6,0.0,,
53,2002,2002-12-08,13,26.315,JAX,,CLE,L 20-21,*,23,145,6.30,1,2,2,12,6.00,0,100.0%,6.00,1,6,0.0,,
54,2002,2002-12-15,14,26.322,JAX,@,CIN,W 29-15,*,18,71,3.94,0,4,4,43,10.75,0,100.0%,10.75,0,0,0.0,,
55,2002,2002-12-22,15,26.329,JAX,,TEN,L 10-28,*,3,17,5.67,0,2,2,7,3.50,0,100.0%,3.50,0,0,0.0,,
56,2002,2002-12-29,16,26.336,JAX,@,IND,L 13-20,*,15,73,4.87,1,1,1,14,14.00,0,100.0%,14.00,1,6,0.0,,
57,2003,2003-09-07,1,27.223,JAX,@,CAR,L 23-24,*,22,71,3.23,0,6,5,51,10.20,0,83.3%,8.50,0,0,0.0,,
58,2003,2003-09-14,2,27.230,JAX,,BUF,L 17-38,*,14,71,5.07,0,6,5,10,2.00,0,83.3%,1.67,0,0,0.0,,
59,2003,2003-09-21,3,27.237,JAX,@,IND,L 13-23,*,17,126,7.41,0,7,3,11,3.67,0,42.9%,1.57,0,0,0.0,,
60,2003,2003-09-28,4,27.244,JAX,@,HOU,L 20-24,*,19,67,3.53,1,5,4,27,6.75,0,80.0%,5.40,1,6,0.0,,
61,2003,2003-10-05,5,27.251,JAX,,SDG,W 27-21,*,27,87,3.22,1,4,3,77,25.67,1,75.0%,19.25,2,12,0.0,,
62,2003,2003-10-12,6,27.258,JAX,,MIA,L 10-24,*,16,35,2.19,0,11,8,64,8.00,0,72.7%,5.82,0,0,0.0,,
63,2003,2003-10-26,7,27.272,JAX,,TEN,L 17-30,*,9,48,5.33,0,5,4,21,5.25,0,80.0%,4.20,0,0,0.0,,
64,2003,2003-11-02,8,27.279,JAX,@,BAL,L 17-24,*,22,78,3.55,0,7,6,30,5.00,0,85.7%,4.29,0,0,0.0,,
65,2003,2003-11-09,9,27.286,JAX,,IND,W 28-23,*,28,152,5.43,2,2,0,0,,0,0.0%,0.00,2,12,0.0,,
66,2003,2003-11-16,10,27.293,JAX,@,TEN,L 3-10,*,14,65,4.64,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
67,2003,2003-11-23,11,27.300,JAX,@,NYJ,L 10-13,*,32,119,3.72,0,3,0,0,,0,0.0%,0.00,0,0,0.0,,
68,2003,2003-11-30,12,27.307,JAX,,TAM,W 17-10,*,29,118,4.07,0,6,3,12,4.00,0,50.0%,2.00,0,0,0.0,,
69,2003,2003-12-07,13,27.314,JAX,,HOU,W 27-0,*,24,163,6.79,1,1,0,0,,0,0.0%,0.00,1,6,0.0,,
70,2003,2003-12-14,14,27.321,JAX,@,NWE,L 13-27,*,16,57,3.56,0,7,4,32,8.00,0,57.1%,4.57,0,0,0.0,,
71,2003,2003-12-21,15,27.328,JAX,,NOR,W 20-19,*,34,194,5.71,1,2,2,31,15.50,0,100.0%,15.50,1,6,0.0,,
72,2003,2003-12-28,16,27.335,JAX,@,ATL,L 14-21,*,22,121,5.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,,
73,2004,2004-09-12,1,28.229,JAX,@,BUF,W 13-10,*,17,61,3.59,0,4,0,0,,0,0.0%,0.00,0,0,0.0,,
74,2004,2004-09-19,2,28.236,JAX,,DEN,W 7-6,*,16,54,3.38,0,0,0,0,,0,0.0%,,0,0,0.0,,
75,2004,2004-09-26,3,28.243,JAX,@,TEN,W 15-12,*,17,81,4.76,1,2,1,11,11.00,0,50.0%,5.50,1,6,0.0,,
76,2004,2004-10-03,4,28.250,JAX,,IND,L 17-24,*,21,68,3.24,0,3,3,31,10.33,0,100.0%,10.33,0,0,0.0,,
77,2004,2004-10-10,5,28.257,JAX,@,SDG,L 21-34,*,11,64,5.82,0,10,7,44,6.29,0,70.0%,4.40,0,0,0.0,,
78,2004,2004-10-17,6,28.264,JAX,,KAN,W 22-16,*,19,66,3.47,0,7,3,71,23.67,1,42.9%,10.14,1,6,0.0,,
79,2004,2004-10-24,7,28.271,JAX,@,IND,W 27-24,*,20,107,5.35,0,7,5,67,13.40,0,71.4%,9.57,0,0,0.0,,
80,2004,2004-10-31,8,28.278,JAX,@,HOU,L 6-20,*,3,9,3.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,,
81,2004,2004-11-14,9,28.292,JAX,,DET,W 23-17,*,23,144,6.26,0,5,3,21,7.00,0,60.0%,4.20,0,0,0.0,,
82,2004,2004-11-21,10,28.299,JAX,,TEN,L 15-18,*,21,103,4.90,0,3,3,20,6.67,0,100.0%,6.67,0,0,0.0,,
83,2004,2004-11-28,11,28.306,JAX,@,MIN,L 16-27,*,22,147,6.68,0,3,1,13,13.00,0,33.3%,4.33,0,0,0.0,,
84,2004,2004-12-05,12,28.313,JAX,,PIT,L 16-17,*,27,76,2.81,0,6,5,34,6.80,0,83.3%,5.67,0,0,0.0,,
85,2004,2004-12-12,13,28.320,JAX,,CHI,W 22-3,*,21,79,3.76,0,7,4,23,5.75,0,57.1%,3.29,0,0,0.0,,
86,2004,2004-12-19,14,28.327,JAX,@,GNB,W 28-25,*,22,165,7.50,1,0,0,0,,0,0.0%,,1,6,0.0,,
87,2005,2005-09-11,1,29.227,JAX,,SEA,W 26-14,*,20,76,3.80,0,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,,
88,2005,2005-09-18,2,29.234,JAX,@,IND,L 3-10,*,16,81,5.06,0,4,3,18,6.00,0,75.0%,4.50,0,0,0.0,,
89,2005,2005-09-25,3,29.241,JAX,@,NYJ,W 26-20,*,37,98,2.65,1,1,0,0,,0,0.0%,0.00,1,6,0.0,,
90,2005,2005-10-02,4,29.248,JAX,,DEN,L 7-20,*,8,14,1.75,0,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,,
91,2005,2005-10-09,5,29.255,JAX,,CIN,W 23-20,*,24,132,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
92,2005,2005-10-30,7,29.276,JAX,@,STL,L 21-24,*,22,165,7.50,1,2,2,-1,-0.50,0,100.0%,-0.50,1,6,0.0,,
93,2005,2005-11-06,8,29.283,JAX,,HOU,W 21-14,*,12,48,4.00,0,2,2,15,7.50,0,100.0%,7.50,0,0,0.0,,
94,2005,2005-11-20,10,29.297,JAX,@,TEN,W 31-28,*,6,-8,-1.33,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
95,2005,2005-12-11,13,29.318,JAX,,IND,L 18-26,*,10,19,1.90,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
96,2005,2005-12-18,14,29.325,JAX,,SFO,W 10-9,*,17,61,3.59,0,3,2,13,6.50,0,66.7%,4.33,0,0,0.0,,
97,2005,2005-12-24,15,29.331,JAX,@,HOU,W 38-20,*,22,101,4.59,1,1,1,11,11.00,0,100.0%,11.00,1,6,0.0,,
98,2006,2006-09-10,1,30.226,JAX,,DAL,W 24-17,*,21,74,3.52,1,6,6,41,6.83,0,100.0%,6.83,1,6,0.0,,
99,2006,2006-09-18,2,30.234,JAX,,PIT,W 9-0,*,22,92,4.18,0,3,3,29,9.67,0,100.0%,9.67,0,0,0.0,,
100,2006,2006-09-24,3,30.240,JAX,@,IND,L 14-21,*,21,74,3.52,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,0.0,,
101,2006,2006-10-01,4,30.247,JAX,@,WAS,L 30-36,*,7,16,2.29,0,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,,
102,2006,2006-10-08,5,30.254,JAX,,NYJ,W 41-0,*,21,111,5.29,1,2,1,32,32.00,0,50.0%,16.00,1,6,0.0,,
103,2006,2006-10-22,6,30.268,JAX,@,HOU,L 7-27,*,16,84,5.25,0,1,1,19,19.00,0,100.0%,19.00,0,0,0.0,,
104,2006,2006-10-29,7,30.275,JAX,@,PHI,W 13-6,*,15,103,6.87,1,1,1,2,2.00,0,100.0%,2.00,1,6,0.0,,
105,2006,2006-11-05,8,30.282,JAX,,TEN,W 37-7,*,13,79,6.08,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
106,2006,2006-11-12,9,30.289,JAX,,HOU,L 10-13,*,12,63,5.25,0,6,5,71,14.20,0,83.3%,11.83,0,0,0.0,,
107,2006,2006-11-20,10,30.297,JAX,,NYG,W 26-10,*,24,79,3.29,1,3,3,16,5.33,0,100.0%,5.33,1,6,0.0,,
108,2006,2006-11-26,11,30.303,JAX,@,BUF,L 24-27,*,22,101,4.59,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
109,2006,2006-12-03,12,30.310,JAX,@,MIA,W 24-10,*,19,76,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
110,2006,2006-12-10,13,30.317,JAX,,IND,W 44-17,*,9,131,14.56,1,0,0,0,,0,0.0%,,1,6,0.0,,
111,2006,2006-12-17,14,30.324,JAX,@,TEN,L 17-24,*,2,37,18.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
112,2006,2006-12-31,16,30.338,JAX,@,KAN,L 30-35,*,7,26,3.71,0,1,1,26,26.00,1,100.0%,26.00,1,6,0.0,,
113,2007,2007-09-09,1,31.225,JAX,,TEN,L 10-13,*,6,16,2.67,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
114,2007,2007-09-16,2,31.232,JAX,,ATL,W 13-7,*,16,56,3.50,0,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,,
115,2007,2007-09-23,3,31.239,JAX,@,DEN,W 23-14,*,17,84,4.94,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
116,2007,2007-10-07,4,31.253,JAX,@,KAN,W 17-7,*,16,51,3.19,0,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,,
117,2007,2007-10-14,5,31.260,JAX,,HOU,W 37-17,*,6,90,15.00,0,3,1,-2,-2.00,0,33.3%,-0.67,0,0,0.0,,
118,2007,2007-10-22,6,31.268,JAX,,IND,L 7-29,*,11,55,5.00,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,0.0,,
119,2007,2007-10-28,7,31.274,JAX,@,TAM,W 24-23,*,24,68,2.83,0,0,0,0,,0,0.0%,,0,0,0.0,,
120,2007,2007-11-04,8,31.281,JAX,@,NOR,L 24-41,*,13,54,4.15,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,,
121,2007,2007-11-11,9,31.288,JAX,@,TEN,W 28-13,*,16,45,2.81,1,0,0,0,,0,0.0%,,1,6,0.0,,
122,2007,2007-11-18,10,31.295,JAX,,SDG,W 24-17,*,20,85,4.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
123,2007,2007-11-25,11,31.302,JAX,,BUF,W 36-14,*,14,104,7.43,1,2,2,14,7.00,0,100.0%,7.00,1,6,0.0,,
124,2007,2007-12-02,12,31.309,JAX,@,IND,L 25-28,*,14,104,7.43,0,0,0,0,,0,0.0%,,0,0,0.0,,
125,2007,2007-12-09,13,31.316,JAX,,CAR,W 37-6,*,18,132,7.33,1,2,2,24,12.00,0,100.0%,12.00,1,6,0.0,,
126,2007,2007-12-16,14,31.323,JAX,@,PIT,W 29-22,*,25,147,5.88,1,0,0,0,,0,0.0%,,1,6,0.0,,
127,2007,2007-12-23,15,31.330,JAX,,OAK,W 49-11,*,7,111,15.86,1,0,0,0,,0,0.0%,,1,6,0.0,,
128,2008,2008-09-07,1,32.224,JAX,@,TEN,L 10-17,*,9,18,2.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,0,0
129,2008,2008-09-14,2,32.231,JAX,,BUF,L 16-20,*,14,49,3.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
130,2008,2008-09-21,3,32.238,JAX,@,IND,W 23-21,*,26,121,4.65,0,2,2,9,4.50,0,100.0%,4.50,0,0,0.0,0,0
131,2008,2008-09-28,4,32.245,JAX,,HOU,W 30-27,*,10,25,2.50,0,3,3,21,7.00,0,100.0%,7.00,0,0,0.0,0,0
132,2008,2008-10-05,5,32.252,JAX,,PIT,L 21-26,*,10,19,1.90,0,3,2,6,3.00,0,66.7%,2.00,0,0,0.0,0,0
133,2008,2008-10-12,6,32.259,JAX,@,DEN,W 24-17,*,3,10,3.33,0,3,1,10,10.00,0,33.3%,3.33,0,0,0.0,0,0
134,2008,2008-10-26,7,32.273,JAX,,CLE,L 17-23,*,8,24,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
135,2008,2008-11-02,8,32.280,JAX,@,CIN,L 19-21,*,5,12,2.40,0,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,0,0
136,2008,2008-11-09,9,32.287,JAX,@,DET,W 38-14,*,18,80,4.44,0,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
137,2008,2008-11-16,10,32.294,JAX,,TEN,L 14-24,*,12,58,4.83,0,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
138,2008,2008-11-23,11,32.301,JAX,,MIN,L 12-30,*,6,20,3.33,0,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,0,0
139,2008,2008-12-01,12,32.309,JAX,@,HOU,L 17-30,*,9,67,7.44,1,1,1,6,6.00,0,100.0%,6.00,1,6,0.0,0,0
140,2008,2008-12-07,13,32.315,JAX,@,CHI,L 10-23,*,13,53,4.08,0,2,1,6,6.00,0,50.0%,3.00,0,0,0.0,0,0
141,2009,2009-09-14,1,33.230,NWE,,BUF,W 25-24,*,9,25,2.78,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
142,2009,2009-09-20,2,33.236,NWE,@,NYJ,L 9-16,,8,46,5.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
143,2009,2009-09-27,3,33.243,NWE,,ATL,W 26-10,,21,105,5.00,1,1,1,4,4.00,0,100.0%,4.00,1,6,0.0,0,0
144,2009,2009-10-04,4,33.250,NWE,,BAL,W 27-21,,7,25,3.57,0,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
145,2009,2009-12-27,15,33.334,NWE,,JAX,W 35-7,,11,35,3.18,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
146,2009,2010-01-03,16,33.341,NWE,@,HOU,L 27-34,,7,33,4.71,2,0,0,0,,0,0.0%,,2,12,0.0,1,0
147,2010,2010-09-12,1,34.228,NWE,,CIN,W 38-24,,14,71,5.07,0,2,2,6,3.00,0,100.0%,3.00,0,0,0.0,0,0
148,2010,2010-09-19,2,34.235,NWE,@,NYJ,L 14-28,,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
149,2010,2010-09-26,3,34.242,NWE,,BUF,W 38-30,,6,16,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
150,2010,2010-12-06,12,34.313,NWE,,NYJ,W 45-3,,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
151,2010,2010-12-12,13,34.319,NWE,@,CHI,W 36-7,,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
152,2010,2010-12-26,15,34.333,NWE,@,BUF,W 34-3,,1,-3,-3.00,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
153,2010,2011-01-02,16,34.340,NWE,,MIA,W 38-7,,10,35,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
