ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2015,2015-11-30,11,23.188,BAL,@,CLE,W 33-27,,1,0,0,,0,0.0%,0.00,0,0
2,2015,2015-12-06,12,23.194,BAL,@,MIA,L 13-15,,1,1,17,17.00,0,100.0%,17.00,0,0
3,2015,2015-12-13,13,23.201,BAL,,SEA,L 6-35,*,6,5,47,9.40,0,83.3%,7.83,0,0
4,2015,2015-12-20,14,23.208,BAL,,KAN,L 14-34,,3,0,0,,0,0.0%,0.00,0,0
5,2015,2015-12-27,15,23.215,BAL,,PIT,W 20-17,,0,0,0,,0,0.0%,,0,0
6,2015,2016-01-03,16,23.222,BAL,@,CIN,L 16-24,,0,0,0,,0,0.0%,,0,0
7,2016,2016-10-09,5,24.136,BAL,,WAS,L 10-16,,0,0,0,,0,0.0%,,0,0
8,2016,2016-10-16,6,24.143,BAL,@,NYG,L 23-27,,0,0,0,,0,0.0%,,0,0
9,2016,2016-11-27,11,24.185,CHI,,TEN,L 21-27,,4,3,24,8.00,1,75.0%,6.00,1,6
10,2016,2016-12-04,12,24.192,CHI,,SFO,W 26-6,,2,2,13,6.50,0,100.0%,6.50,0,0
11,2016,2016-12-11,13,24.199,CHI,@,DET,L 17-20,*,6,6,42,7.00,0,100.0%,7.00,0,0
12,2016,2016-12-18,14,24.206,CHI,,GNB,L 27-30,*,2,1,8,8.00,0,50.0%,4.00,0,0
13,2016,2016-12-24,15,24.212,CHI,,WAS,L 21-41,,4,2,19,9.50,0,50.0%,4.75,0,0
14,2016,2017-01-01,16,24.220,CHI,@,MIN,L 10-38,*,2,2,18,9.00,0,100.0%,9.00,0,0
15,2017,2017-09-10,1,25.107,CHI,,ATL,L 17-23,,0,0,0,,0,0.0%,,0,0
16,2017,2017-09-17,2,25.114,CHI,@,TAM,L 7-29,,0,0,0,,0,0.0%,,0,0
17,2017,2017-10-09,5,25.136,CHI,,MIN,L 17-20,,0,0,0,,0,0.0%,,0,0
18,2017,2017-10-15,6,25.142,CHI,@,BAL,W 27-24,,0,0,0,,0,0.0%,,0,0
19,2017,2017-10-22,7,25.149,CHI,,CAR,W 17-3,,0,0,0,,0,0.0%,,0,0
20,2017,2017-10-29,8,25.156,CHI,@,NOR,L 12-20,,1,1,9,9.00,0,100.0%,9.00,0,0
21,2017,2017-11-12,9,25.170,CHI,,GNB,L 16-23,,3,2,23,11.50,0,66.7%,7.67,0,0
22,2017,2017-11-19,10,25.177,CHI,,DET,L 24-27,,5,2,23,11.50,0,40.0%,4.60,0,0
23,2017,2017-11-26,11,25.184,CHI,@,PHI,L 3-31,,3,2,20,10.00,0,66.7%,6.67,0,0
24,2017,2017-12-03,12,25.191,CHI,,SFO,L 14-15,,1,1,13,13.00,0,100.0%,13.00,0,0
25,2017,2017-12-10,13,25.198,CHI,@,CIN,W 33-7,,2,2,9,4.50,0,100.0%,4.50,0,0
26,2017,2017-12-16,14,25.204,CHI,@,DET,L 10-20,,4,3,32,10.67,0,75.0%,8.00,0,0
27,2017,2017-12-24,15,25.212,CHI,,CLE,W 20-3,*,1,0,0,,0,0.0%,0.00,0,0
28,2017,2017-12-31,16,25.219,CHI,@,MIN,L 10-23,*,0,0,0,,0,0.0%,,0,0
29,2018,2018-09-17,2,26.114,CHI,,SEA,W 24-17,,0,0,0,,0,0.0%,,0,0
30,2018,2018-09-23,3,26.120,CHI,@,ARI,W 16-14,,0,0,0,,0,0.0%,,0,0
