ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1969,1969-11-23,11,22.266,HOU,@,MIA,W 32-7,2,56,0
2,1970,1970-09-20,1,23.202,HOU,@,PIT,W 19-7,,,
3,1970,1970-09-27,2,23.209,HOU,,MIA,L 10-20,1,12,0
4,1970,1970-10-04,3,23.216,HOU,@,CIN,W 20-13,1,12,0
5,1970,1970-10-11,4,23.223,HOU,,BAL,L 20-24,,,
6,1970,1970-10-18,5,23.230,HOU,,PIT,L 3-7,1,0,0
7,1970,1970-10-25,6,23.237,HOU,@,SDG,T 31-31,,,
8,1970,1970-11-01,7,23.244,HOU,@,STL,L 0-44,,,
9,1970,1970-11-08,8,23.251,HOU,@,KAN,L 9-24,,,
10,1970,1970-11-15,9,23.258,HOU,,SFO,L 20-30,,,
11,1970,1970-11-22,10,23.265,HOU,@,CLE,L 14-28,,,
12,1970,1970-11-29,11,23.272,HOU,,DEN,W 31-21,,,
13,1970,1970-12-07,12,23.280,HOU,,CLE,L 10-21,,,
14,1970,1970-12-13,13,23.286,HOU,,CIN,L 20-30,,,
15,1970,1970-12-20,14,23.293,HOU,@,DAL,L 10-52,,,
