ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,23.335,SFO,@,TAM,W 31-7,2,8,4.00,0,,1,9,9.00,0,,,0,0,,0,0,0
2,1986,1986-09-14,2,23.342,SFO,@,RAM,L 13-16,0,0,,0,,1,13,13.00,0,,,0,3,,0,0,0
3,1986,1986-09-21,3,23.349,SFO,,NOR,W 26-17,2,4,2.00,0,,0,0,,0,,,0,0,,0,0,0
4,1986,1986-09-28,4,23.356,SFO,@,MIA,W 31-16,5,16,3.20,0,,0,0,,0,,,0,0,,0,0,0
5,1986,1986-10-05,5,23.363,SFO,,IND,W 35-14,3,7,2.33,0,,3,19,6.33,0,,,0,0,,0,0,0
6,1986,1986-10-12,6,24.005,SFO,,MIN,L 24-27,0,0,,0,,0,0,,0,,,0,0,,0,0,
7,1986,1986-10-19,7,24.012,SFO,@,ATL,T 10-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
8,1986,1986-10-26,8,24.019,SFO,@,GNB,W 31-17,0,0,,0,,0,0,,0,,,0,0,,0,0,
9,1986,1986-11-02,9,24.026,SFO,@,NOR,L 10-23,1,6,6.00,0,,2,26,13.00,0,,,0,0,,0,0,0
10,1986,1986-11-09,10,24.033,SFO,,STL,W 43-17,4,17,4.25,0,,0,0,,0,,,0,0,,0,0,0
11,1986,1986-11-17,11,24.041,SFO,@,WAS,L 6-14,0,0,,0,,0,0,,0,,,0,0,,0,0,
12,1986,1986-11-23,12,24.047,SFO,,ATL,W 20-0,4,23,5.75,0,,3,24,8.00,0,,,0,0,,0,0,0
13,1986,1986-12-01,13,24.055,SFO,,NYG,L 17-21,0,0,,0,,0,0,,0,,,0,0,,0,0,
14,1986,1986-12-07,14,24.061,SFO,,NYJ,W 24-10,10,55,5.50,1,,2,25,12.50,0,,,0,0,,0,1,6
15,1986,1986-12-14,15,24.068,SFO,@,NWE,W 29-24,1,0,0.00,0,,0,0,,0,,,3,63,21.00,0,0,0
16,1986,1986-12-19,16,24.073,SFO,,RAM,W 24-14,1,2,2.00,0,,1,5,5.00,0,,,0,0,,0,0,0
17,1987,1987-09-13,1,24.341,SFO,@,PIT,L 17-30,0,0,,0,,0,0,,0,,,0,0,,0,0,
18,1987,1987-09-20,2,24.348,SFO,@,CIN,W 27-26,0,0,,0,,0,0,,0,,,0,0,,0,0,
19,1987,1987-10-25,6,25.018,SFO,@,NOR,W 24-22,0,0,,0,,0,0,,0,,,0,0,,0,0,
20,1987,1987-11-01,7,25.025,SFO,@,RAM,W 31-10,7,31,4.43,1,,3,38,12.67,0,,,0,0,,0,1,6
21,1987,1987-11-08,8,25.032,SFO,,HOU,W 27-20,12,57,4.75,0,,6,60,10.00,2,,,0,0,,0,2,12
22,1987,1987-11-15,9,25.039,SFO,,NOR,L 24-26,3,13,4.33,0,,2,23,11.50,0,,,0,0,,0,0,0
