ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-10,1,24.018,WAS,,PHI,L 17-30,
2,2017,2017-09-17,2,24.025,WAS,@,LAR,W 27-20,
3,2017,2017-09-24,3,24.032,WAS,,OAK,W 27-10,
4,2017,2017-10-02,4,24.040,WAS,@,KAN,L 20-29,
5,2017,2017-10-15,5,24.053,WAS,,SFO,W 26-24,
6,2017,2017-10-23,6,24.061,WAS,@,PHI,L 24-34,
7,2017,2017-10-29,7,24.067,WAS,,DAL,L 19-33,*
8,2017,2017-11-05,8,24.074,WAS,@,SEA,W 17-14,*
9,2017,2017-11-12,9,24.081,WAS,,MIN,L 30-38,*
10,2017,2017-11-19,10,24.088,WAS,@,NOR,L 31-34,*
11,2017,2017-12-17,14,24.116,WAS,,ARI,W 20-15,*
12,2017,2017-12-24,15,24.123,WAS,,DEN,W 27-11,*
13,2017,2017-12-31,16,24.130,WAS,@,NYG,L 10-18,*
14,2018,2018-09-09,1,25.017,WAS,@,ARI,W 24-6,*
15,2018,2018-09-16,2,25.024,WAS,,IND,L 9-21,*
16,2018,2018-09-23,3,25.031,WAS,,GNB,W 31-17,*
