ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1981,1981-09-06,1,24.115,WAS,,DAL,L 10-26,
2,1981,1981-09-13,2,24.122,WAS,,NYG,L 7-17,
3,1981,1981-09-20,3,24.129,WAS,@,STL,L 30-40,
4,1981,1981-09-27,4,24.136,WAS,@,PHI,L 13-36,
5,1981,1981-10-18,7,24.157,WAS,@,MIA,L 10-13,
6,1981,1981-10-25,8,24.164,WAS,,NWE,W 24-22,
7,1981,1981-11-01,9,24.171,WAS,,STL,W 42-21,
8,1981,1981-11-08,10,24.178,WAS,,DET,W 33-31,
9,1981,1981-11-15,11,24.185,WAS,@,NYG,W 30-27,
10,1981,1981-11-22,12,24.192,WAS,@,DAL,L 10-24,
11,1981,1981-11-29,13,24.199,WAS,@,BUF,L 14-21,
12,1981,1981-12-06,14,24.206,WAS,,PHI,W 15-13,
13,1981,1981-12-13,15,24.213,WAS,,BAL,W 38-14,
14,1981,1981-12-20,16,24.220,WAS,@,RAM,W 30-7,
15,1982,1982-09-12,1,25.121,WAS,@,PHI,W 37-34,
16,1982,1982-09-19,2,25.128,WAS,@,TAM,W 21-13,
17,1982,1982-11-21,3,25.191,WAS,@,NYG,W 27-17,
18,1982,1982-11-28,4,25.198,WAS,,PHI,W 13-9,
19,1982,1982-12-05,5,25.205,WAS,,DAL,L 10-24,
20,1982,1982-12-12,6,25.212,WAS,@,STL,W 12-7,
21,1982,1982-12-19,7,25.219,WAS,,NYG,W 15-14,
22,1982,1982-12-26,8,25.226,WAS,@,NOR,W 27-10,1.0
23,1982,1983-01-02,9,25.233,WAS,,STL,W 28-0,
