ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2016,2016-09-18,2,22.282,NWE,,MIA,W 31-24,,6,9,66.67,92,0,0,100.2,2,22,10.22,10.22,4,12,3.00,0,0,0
2,2016,2016-09-22,3,22.286,NWE,,HOU,W 27-0,*,11,19,57.89,103,0,0,72.9,1,6,5.42,5.42,8,48,6.00,1,1,6
3,2016,2016-10-02,4,22.296,NWE,,BUF,L 0-16,*,17,27,62.96,205,0,0,86.2,3,18,7.59,7.59,4,23,5.75,0,0,0
4,2017,2017-09-10,1,23.273,IND,@,LAR,L 9-46,,2,3,66.67,51,0,0,109.7,0,0,17.00,17.00,0,0,,0,0,0
5,2017,2017-09-17,2,23.280,IND,,ARI,L 13-16,*,20,37,54.05,216,0,1,60.2,4,26,5.84,4.62,6,22,3.67,0,0,0
6,2017,2017-09-24,3,23.287,IND,,CLE,W 31-28,*,17,24,70.83,259,1,0,120.0,3,16,10.79,11.63,5,14,2.80,2,2,12
7,2017,2017-10-01,4,23.294,IND,@,SEA,L 18-46,*,16,29,55.17,157,1,1,67.7,3,18,5.41,4.55,3,33,11.00,0,0,0
8,2017,2017-10-08,5,23.301,IND,,SFO,W 26-23,*,22,34,64.71,314,0,1,82.2,4,26,9.24,7.91,8,14,1.75,1,1,6
9,2017,2017-10-16,6,23.309,IND,@,TEN,L 22-36,*,21,37,56.76,212,1,0,82.3,1,0,5.73,6.27,4,15,3.75,0,0,0
10,2017,2017-10-22,7,23.315,IND,,JAX,L 0-27,*,22,37,59.46,200,0,0,74.2,10,64,5.41,5.41,5,31,6.20,0,0,0
11,2017,2017-10-29,8,23.322,IND,@,CIN,L 23-24,*,25,39,64.10,233,2,1,86.8,4,17,5.97,5.85,1,6,6.00,0,0,0
12,2017,2017-11-05,9,23.329,IND,@,HOU,W 20-14,*,20,30,66.67,308,2,0,122.6,3,29,10.27,11.60,2,12,6.00,0,0,0
13,2017,2017-11-12,10,23.336,IND,,PIT,L 17-20,*,14,24,58.33,222,2,1,99.7,3,26,9.25,9.04,4,7,1.75,0,0,0
14,2017,2017-11-26,11,23.350,IND,,TEN,L 16-20,*,17,29,58.62,196,0,0,79.1,8,31,6.76,6.76,3,16,5.33,0,0,0
15,2017,2017-12-03,12,23.357,IND,@,JAX,L 10-30,*,21,36,58.33,174,1,2,56.9,4,25,4.83,2.89,6,36,6.00,0,0,0
16,2017,2017-12-10,13,23.364,IND,@,BUF,L 7-13,*,11,22,50.00,69,1,0,72.0,1,5,3.14,4.05,3,10,3.33,0,0,0
17,2017,2017-12-14,14,24.003,IND,,DEN,L 13-25,*,17,30,56.67,158,0,0,71.2,1,0,5.27,5.27,5,18,3.60,1,1,6
18,2017,2017-12-23,15,24.012,IND,@,BAL,L 16-23,*,16,33,48.48,215,1,0,79.7,2,12,6.52,7.12,3,8,2.67,0,0,0
19,2017,2017-12-31,16,24.020,IND,,HOU,W 22-13,*,15,25,60.00,114,1,0,84.4,1,10,4.56,5.36,5,18,3.60,0,0,0
20,2018,2018-09-23,3,24.286,IND,@,PHI,L 16-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
