ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2004,2004-09-12,1,24.039,ARI,@,STL,L 10-17,,,,,,,0.0%,,,,,,,
2,2004,2004-09-19,2,24.046,ARI,,NWE,L 12-23,,,,,,,0.0%,,,,,,,
3,2004,2004-09-26,3,24.053,ARI,@,ATL,L 3-6,,,,,,,0.0%,,,,,,,
4,2004,2004-10-03,4,24.060,ARI,,NOR,W 34-10,,,,,,,0.0%,,,,,,,
5,2004,2004-10-10,5,24.067,ARI,@,SFO,L 28-31,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
6,2004,2004-10-24,6,24.081,ARI,,SEA,W 25-17,*,,,,,,0.0%,,,,,,,
7,2004,2004-10-31,7,24.088,ARI,@,BUF,L 14-38,,,,,,,0.0%,,,,,,,
8,2004,2004-11-07,8,24.095,ARI,@,MIA,W 24-23,,0,,,,,0.0%,,,,,,,
9,2004,2004-11-14,9,24.102,ARI,,NYG,W 17-14,,,,,,,0.0%,,,,,,,
10,2004,2004-11-21,10,24.109,ARI,@,CAR,L 10-35,,2,2,12,6.00,0,100.0%,6.00,1,14,14.00,0,0,0
11,2004,2004-11-28,11,24.116,ARI,,NYJ,L 3-13,,,,,,,0.0%,,,,,,,
12,2004,2004-12-05,12,24.123,ARI,@,DET,L 12-26,,,,,,,0.0%,,,,,,,
13,2004,2004-12-12,13,24.130,ARI,,SFO,L 28-31,,4,3,39,13.00,0,75.0%,9.75,1,13,13.00,0,0,0
14,2004,2004-12-19,14,24.137,ARI,,STL,W 31-7,,1,,,,,0.0%,,,,,,,
15,2004,2004-12-26,15,24.144,ARI,@,SEA,L 21-24,,1,,,,,0.0%,,,,,,,
16,2004,2005-01-02,16,24.151,ARI,,TAM,W 12-7,,0,,,,,0.0%,,,,,,,
17,2005,2005-09-11,1,25.038,ARI,@,NYG,L 19-42,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
18,2005,2005-09-18,2,25.045,ARI,,STL,L 12-17,*,,0,0,,0,0.0%,,0,0,,0,0,0
19,2005,2005-09-25,3,25.052,ARI,@,SEA,L 12-37,*,,0,0,,0,0.0%,,0,0,,0,0,0
20,2005,2005-10-02,4,25.059,ARI,,SFO,W 31-14,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
21,2005,2005-10-09,5,25.066,ARI,,CAR,L 20-24,,,0,0,,0,0.0%,,0,0,,0,0,0
22,2005,2005-10-23,6,25.080,ARI,,TEN,W 20-10,,,0,0,,0,0.0%,,0,0,,0,0,0
23,2005,2005-10-30,7,25.087,ARI,@,DAL,L 13-34,*,,0,0,,0,0.0%,,0,0,,0,0,0
24,2005,2005-11-06,8,25.094,ARI,,SEA,L 19-33,*,2,1,63,63.00,0,50.0%,31.50,0,0,,0,0,0
25,2005,2005-11-13,9,25.101,ARI,@,DET,L 21-29,,,0,0,,0,0.0%,,0,0,,0,0,0
26,2005,2005-11-20,10,25.108,ARI,@,STL,W 38-28,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
27,2005,2005-11-27,11,25.115,ARI,,JAX,L 17-24,,2,2,1,0.50,1,100.0%,0.50,0,0,,0,1,6
28,2005,2005-12-04,12,25.122,ARI,@,SFO,W 17-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
29,2005,2005-12-11,13,25.129,ARI,,WAS,L 13-17,,,0,0,,0,0.0%,,0,0,,0,0,0
30,2005,2005-12-18,14,25.136,ARI,@,HOU,L 19-30,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
31,2005,2005-12-24,15,25.142,ARI,,PHI,W 27-21,*,4,4,21,5.25,0,100.0%,5.25,0,0,,0,0,0
32,2005,2006-01-01,16,25.150,ARI,@,IND,L 13-17,*,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0
