ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1980,1980-09-07,1,22.347,RAM,,DET,L 20-41
2,1980,1980-09-11,2,22.351,RAM,@,TAM,L 9-10
3,1980,1980-09-21,3,22.361,RAM,,GNB,W 51-21
4,1980,1980-09-28,4,23.002,RAM,@,NYG,W 28-7
5,1980,1980-10-05,5,23.009,RAM,,SFO,W 48-26
6,1980,1980-10-12,6,23.016,RAM,@,STL,W 21-13
7,1980,1980-10-19,7,23.023,RAM,@,SFO,W 31-17
8,1980,1980-10-26,8,23.030,RAM,@,ATL,L 10-13
9,1980,1980-11-02,9,23.037,RAM,,NOR,W 45-31
10,1980,1980-11-09,10,23.044,RAM,,MIA,L 14-35
11,1980,1980-11-16,11,23.051,RAM,@,NWE,W 17-14
12,1980,1980-11-24,12,23.059,RAM,@,NOR,W 27-7
13,1980,1980-11-30,13,23.065,RAM,,NYJ,W 38-13
14,1980,1980-12-07,14,23.072,RAM,@,BUF,L 7-10
15,1980,1980-12-15,15,23.080,RAM,,DAL,W 38-14
16,1980,1980-12-21,16,23.086,RAM,,ATL,W 20-17
17,1981,1981-09-06,1,23.345,RAM,,HOU,L 20-27
18,1981,1981-09-13,2,23.352,RAM,@,NOR,L 17-23
19,1981,1981-09-20,3,23.359,RAM,,GNB,W 35-23
20,1981,1981-09-28,4,24.002,RAM,@,CHI,W 24-7
21,1981,1981-10-04,5,24.008,RAM,,CLE,W 27-16
22,1981,1981-10-11,6,24.015,RAM,@,ATL,W 37-35
23,1981,1981-10-18,7,24.022,RAM,@,DAL,L 17-29
24,1981,1981-10-25,8,24.029,RAM,@,SFO,L 17-20
25,1981,1981-11-01,9,24.036,RAM,,DET,W 20-13
26,1981,1981-11-08,10,24.043,RAM,,NOR,L 13-21
27,1981,1981-11-15,11,24.050,RAM,@,CIN,L 10-24
28,1981,1981-11-22,12,24.057,RAM,,SFO,L 31-33
29,1981,1981-11-29,13,24.064,RAM,@,PIT,L 0-24
30,1981,1981-12-06,14,24.071,RAM,@,NYG,L 7-10
31,1981,1981-12-14,15,24.079,RAM,,ATL,W 21-16
32,1981,1981-12-20,16,24.085,RAM,,WAS,L 7-30
