ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,22.223,OAK,@,PIT,L 28-34,,,,,
2,1972,1972-09-24,2,22.230,OAK,@,GNB,W 20-14,,,,,
3,1972,1972-10-01,3,22.237,OAK,,SDG,T 17-17,,,,,
4,1972,1972-10-09,4,22.245,OAK,@,HOU,W 34-0,,,,,
5,1972,1972-10-15,5,22.251,OAK,,BUF,W 28-16,,,,,
6,1972,1972-10-22,6,22.258,OAK,,DEN,L 23-30,,,,,
7,1972,1972-10-29,7,22.265,OAK,,RAM,W 45-17,,,,,
8,1972,1972-11-05,8,22.272,OAK,@,KAN,L 14-27,,,,,
9,1972,1972-11-12,9,22.279,OAK,@,CIN,W 20-14,,,,,
10,1972,1972-11-19,10,22.286,OAK,@,DEN,W 37-20,,,,,
11,1972,1972-11-26,11,22.293,OAK,,KAN,W 26-3,,,,,
12,1972,1972-12-03,12,22.300,OAK,@,SDG,W 21-19,,,,,
13,1972,1972-12-11,13,22.308,OAK,,NYJ,W 24-16,,,,,
14,1972,1972-12-17,14,22.314,OAK,,CHI,W 28-21,,,,,
15,1973,1973-09-16,1,23.221,OAK,@,MIN,L 16-24,,,,,
16,1973,1973-09-23,2,23.228,OAK,,MIA,W 12-7,,,,,
17,1973,1973-09-30,3,23.235,OAK,@,KAN,L 3-16,,,,,
18,1973,1973-10-07,4,23.242,OAK,@,STL,W 17-10,,,,,
19,1973,1973-10-14,5,23.249,OAK,@,SDG,W 27-17,,,,,
20,1973,1973-10-22,6,23.257,OAK,@,DEN,T 23-23,,,,,
21,1973,1973-10-28,7,23.263,OAK,@,BAL,W 34-21,0,0,1,12,0
22,1973,1973-11-04,8,23.270,OAK,,NYG,W 42-0,,,,,
23,1973,1973-11-11,9,23.277,OAK,,PIT,L 9-17,,,,,
24,1973,1973-11-18,10,23.284,OAK,,CLE,L 3-7,,,,,
25,1973,1973-11-25,11,23.291,OAK,,SDG,W 31-3,,,,,
26,1973,1973-12-02,12,23.298,OAK,@,HOU,W 17-6,,,,,
27,1973,1973-12-08,13,23.304,OAK,,KAN,W 37-7,,,,,
28,1973,1973-12-16,14,23.312,OAK,,DEN,W 21-17,0,0,1,12,0
29,1974,1974-09-16,1,24.221,OAK,@,BUF,L 20-21,,,,,
30,1974,1974-09-22,2,24.227,OAK,,KAN,W 27-7,0,0,2,43,0
31,1974,1974-09-29,3,24.234,OAK,@,PIT,W 17-0,0,0,1,-13,0
32,1974,1974-10-06,4,24.241,OAK,@,CLE,W 40-24,,,,,
33,1974,1974-10-13,5,24.248,OAK,@,SDG,W 14-10,,,,,
34,1974,1974-10-20,6,24.255,OAK,,CIN,W 30-27,0,0,1,0,0
35,1974,1974-10-27,7,24.262,OAK,@,SFO,W 35-24,,,,,
36,1974,1974-11-03,8,24.269,OAK,@,DEN,W 28-17,,,,,
37,1974,1974-11-10,9,24.276,OAK,,DET,W 35-13,,,,,
38,1974,1974-11-17,10,24.283,OAK,,SDG,W 17-10,,,,,
39,1974,1974-11-24,11,24.290,OAK,,DEN,L 17-20,0,0,1,18,0
40,1974,1974-12-01,12,24.297,OAK,,NWE,W 41-26,1,6,1,22,1
41,1974,1974-12-08,13,24.304,OAK,@,KAN,W 7-6,,,,,
42,1974,1974-12-14,14,24.310,OAK,,DAL,W 27-23,,,,,
43,1975,1975-09-22,1,25.227,OAK,@,MIA,W 31-21,,,,,
44,1975,1975-09-28,2,25.233,OAK,@,BAL,W 31-20,,,,,
45,1975,1975-10-05,3,25.240,OAK,@,SDG,W 6-0,0,0,1,-3,0
46,1975,1975-10-12,4,25.247,OAK,@,KAN,L 10-42,,,,,
47,1975,1975-10-19,5,25.254,OAK,@,CIN,L 10-14,,,,,
48,1975,1975-10-26,6,25.261,OAK,,SDG,W 25-0,,,,,
49,1975,1975-11-02,7,25.268,OAK,@,DEN,W 42-17,,,,,
50,1975,1975-11-09,8,25.275,OAK,,NOR,W 48-10,0,0,1,11,0
51,1975,1975-11-16,9,25.282,OAK,,CLE,W 38-17,,,,,
52,1975,1975-11-23,10,25.289,OAK,@,WAS,W 26-23,,,,,
53,1975,1975-11-30,11,25.296,OAK,,ATL,W 37-34,0,0,1,48,0
54,1975,1975-12-08,12,25.304,OAK,,DEN,W 17-10,0,0,1,24,0
55,1975,1975-12-14,13,25.310,OAK,,HOU,L 26-27,0,0,1,0,0
56,1975,1975-12-21,14,25.317,OAK,,KAN,W 28-20,0,0,1,6,0
57,1976,1976-09-12,1,26.218,OAK,,PIT,W 31-28,,,,,
58,1976,1976-09-20,2,26.226,OAK,@,KAN,W 24-21,,,,,
59,1976,1976-09-26,3,26.232,OAK,@,HOU,W 14-13,,,,,
60,1976,1976-10-03,4,26.239,OAK,@,NWE,L 17-48,,,,,
61,1976,1976-10-10,5,26.246,OAK,@,SDG,W 27-17,,,,,
62,1976,1976-10-17,6,26.253,OAK,@,DEN,W 17-10,,,,,
63,1976,1976-10-24,7,26.260,OAK,,GNB,W 18-14,0,0,1,12,0
64,1976,1976-10-31,8,26.267,OAK,,DEN,W 19-6,,,,,
65,1976,1976-11-07,9,26.274,OAK,@,CHI,W 28-27,,,,,
66,1976,1976-11-14,10,26.281,OAK,,KAN,W 21-10,,,,,
67,1976,1976-11-21,11,26.288,OAK,@,PHI,W 26-7,0,0,1,14,0
68,1976,1976-11-28,12,26.295,OAK,,TAM,W 49-16,,,,,
69,1976,1976-12-06,13,26.303,OAK,,CIN,W 35-20,,,,,
70,1976,1976-12-12,14,26.309,OAK,,SDG,W 24-0,,,,,
71,1977,1977-09-18,1,27.223,OAK,,SDG,W 24-0,,,,,
72,1977,1977-09-25,2,27.230,OAK,@,PIT,W 16-7,,,,,
73,1977,1977-10-03,3,27.238,OAK,@,KAN,W 37-28,,,,,
74,1977,1977-10-09,4,27.244,OAK,@,CLE,W 26-10,,,,,
75,1977,1977-10-16,5,27.251,OAK,,DEN,L 7-30,,,,,
76,1977,1977-10-23,6,27.258,OAK,@,NYJ,W 28-27,,,,,
77,1977,1977-10-30,7,27.265,OAK,@,DEN,W 24-14,,,,,
78,1977,1977-11-06,8,27.272,OAK,,SEA,W 44-7,,,,,
79,1977,1977-11-13,9,27.279,OAK,,HOU,W 34-29,,,,,
80,1977,1977-11-20,10,27.286,OAK,@,SDG,L 7-12,,,0,10,0
81,1977,1977-12-04,12,27.300,OAK,@,RAM,L 14-20,,,,,
82,1977,1977-12-11,13,27.307,OAK,,MIN,W 35-13,0,0,1,6,0
