ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-11-15,9,25.001,STL,@,SDG,L 17-20,,,,,,,,,,,,,
2,1971,1971-11-21,10,25.007,STL,,PHI,L 20-37,6,203,33.83,1,0,0,,0,1,6,0,0,0
3,1971,1971-11-28,11,25.014,STL,@,NYG,W 24-7,1,13,13.00,0,0,0,,0,0,0,0,0,0
4,1971,1971-12-05,12,25.021,STL,,GNB,T 16-16,1,16,16.00,0,0,0,,0,0,0,0,0,0
5,1971,1971-12-12,13,25.028,STL,@,PHI,L 7-19,,,,,,,,,,,,,
6,1971,1971-12-18,14,25.034,STL,@,DAL,L 12-31,1,19,19.00,0,0,0,,0,0,0,0,0,0
7,1972,1972-10-01,3,25.322,NWE,,WAS,W 24-23,,,,,,,,,,,,,
8,1972,1972-10-08,4,25.329,NWE,@,BUF,L 14-38,,,,,,,,,,,,,
9,1972,1972-10-15,5,25.336,NWE,,NYJ,L 13-41,,,,,,,,,,,,,
10,1972,1972-10-22,6,25.343,NWE,@,PIT,L 3-33,2,51,25.50,0,0,0,,0,0,0,0,0,0
11,1972,1972-10-29,7,25.350,NWE,@,NYJ,L 10-34,,,,,,,,,,,,,
12,1972,1972-11-06,8,25.358,NWE,,BAL,L 17-24,3,73,24.33,0,0,0,,0,0,0,0,0,0
13,1972,1972-11-12,9,25.364,NWE,@,MIA,L 0-52,2,51,25.50,0,0,0,,0,0,0,0,0,0
14,1972,1972-11-19,10,26.005,NWE,,BUF,L 24-27,1,18,18.00,0,0,0,,0,0,0,0,0,0
15,1972,1972-11-26,11,26.012,NWE,@,BAL,L 0-31,1,17,17.00,0,0,0,,0,0,0,1,25,0
16,1972,1972-12-03,12,26.019,NWE,,MIA,L 21-37,,,,,,,,,,,,,
17,1972,1972-12-10,13,26.026,NWE,@,NOR,W 17-10,,,,,,,,,,,,,
18,1972,1972-12-17,14,26.033,NWE,@,DEN,L 21-45,,,,,,,,,,,,,
19,1973,1973-09-16,1,26.306,NWE,,BUF,L 13-31,,,,,,,,,,,,,
20,1973,1973-09-23,2,26.313,NWE,,KAN,L 7-10,,,,,,,,,,,,,
21,1973,1973-09-30,3,26.320,NWE,@,MIA,L 23-44,,,,,,,,,,,,,
22,1973,1973-10-07,4,26.327,NWE,,BAL,W 24-16,,,,,,,,,,,,,
23,1973,1973-10-14,5,26.334,NWE,,NYJ,L 7-9,,,,,,,,,,,,,
24,1973,1973-10-21,6,26.341,NWE,@,CHI,W 13-10,,,,,,,,,,,,,
25,1973,1973-10-28,7,26.348,NWE,,MIA,L 14-30,,,,,,,,,,,,,
26,1973,1973-11-11,9,26.362,NWE,@,NYJ,L 13-33,,,,,,,,,,,,,
27,1973,1973-11-18,10,27.004,NWE,,GNB,W 33-24,,,,,,,,,,,,,
28,1973,1973-11-25,11,27.011,NWE,@,HOU,W 32-0,,,,,,,,,,,,,
29,1973,1973-12-02,12,27.018,NWE,,SDG,W 30-14,,,,,,,,,,,,,
30,1973,1973-12-09,13,27.025,NWE,@,BUF,L 13-37,,,,,,,,,,,,,
31,1973,1973-12-16,14,27.032,NWE,@,BAL,L 13-18,,,,,,,,,,,,,
32,1974,1974-09-15,1,27.305,SDG,@,HOU,L 14-21,1,27,27.00,0,0,0,,0,0,0,0,0,0
33,1974,1974-09-22,2,27.312,SDG,@,CIN,W 20-17,0,0,,0,1,13,13.00,0,0,0,0,0,0
34,1974,1974-09-29,3,27.319,SDG,,MIA,L 21-28,,,,,,,,,,,,,
35,1974,1974-10-06,4,27.326,SDG,,PHI,L 7-13,0,0,,0,1,0,0.00,0,0,0,0,0,0
36,1974,1974-10-13,5,27.333,SDG,,OAK,L 10-14,,,,,,,,,,,,,
37,1974,1974-10-20,6,27.340,SDG,@,DEN,L 7-27,2,46,23.00,0,0,0,,0,0,0,0,0,0
38,1974,1974-11-03,8,27.354,SDG,,CLE,W 36-35,0,0,,0,1,15,15.00,0,0,0,0,0,0
39,1974,1974-11-10,9,27.361,SDG,@,KAN,W 14-7,,,,,,,,,,,,,
40,1974,1974-11-17,10,28.003,SDG,@,OAK,L 10-17,0,0,,0,1,10,10.00,0,0,0,0,0,0
41,1974,1974-11-24,11,28.010,SDG,@,GNB,L 0-34,0,0,,0,0,0,,0,0,0,1,20,0
42,1974,1974-12-01,12,28.017,SDG,@,NYJ,L 14-27,,,,,,,,,,,,,
43,1974,1974-12-08,13,28.024,SDG,,CHI,W 28-21,,,,,,,,,,,,,
44,1974,1974-12-15,14,28.031,SDG,,DEN,W 17-0,,,,,,,,,,,,,
45,1975,1975-09-29,2,28.319,DEN,,GNB,W 23-13,,,,,,,,,,,,,
46,1975,1975-11-23,10,29.009,NYJ,,STL,L 6-37,,,,,,,,,,,,,
47,1975,1975-11-30,11,29.016,NYJ,,PIT,L 7-20,,,,,,,,,,,,,
48,1975,1975-12-07,12,29.023,NYJ,@,NWE,W 30-28,,,,,,,,,,,,,
49,1975,1975-12-15,13,29.031,NYJ,@,SDG,L 16-24,,,,,,,,,,,,,
50,1975,1975-12-21,14,29.037,NYJ,,DAL,L 21-31,,,,,,,,,,,,,
