ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2000,2000-12-03,13,23.263,SFO,@,SDG,W 45-17,,1,1,100.00,-4,0,0,79.2,0,0,-4.00,-4.00,2,-1,-0.50,0
2,2001,2001-12-02,11,24.262,SFO,,BUF,W 35-0,,,,,,,,,0,,,,,,,
3,2001,2001-12-16,13,24.276,SFO,,MIA,W 21-0,,0,0,,0,0,0,,0,,,,2,0,0.00,0
4,2001,2002-01-06,16,24.297,SFO,@,NOR,W 38-0,,2,2,100.00,21,0,0,110.4,0,0,10.50,10.50,3,-3,-1.00,0
5,2002,2002-09-22,3,25.191,SFO,,WAS,W 20-10,,5,9,55.56,41,0,0,67.4,1,2,4.56,4.56,3,2,0.67,0
6,2002,2002-10-06,4,25.205,SFO,,STL,W 37-13,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0
7,2002,2002-11-25,11,25.255,SFO,,PHI,L 17-38,,7,12,58.33,53,0,0,69.1,1,6,4.42,4.42,0,0,,0
8,2002,2002-12-30,16,25.290,SFO,@,STL,L 20-31,,14,21,66.67,138,2,0,116.8,3,18,6.57,8.48,1,-1,-1.00,0
9,2003,2003-09-07,1,26.176,SFO,,CHI,W 49-7,,,,,,,,,0,,,,,,,
10,2003,2003-09-14,2,26.183,SFO,@,STL,L 24-27,,1,2,50.00,15,0,0,75.0,0,0,7.50,7.50,0,0,,0
11,2003,2003-09-28,4,26.197,SFO,@,MIN,L 7-35,,12,18,66.67,146,1,0,110.0,2,19,8.11,9.22,0,0,,0
12,2003,2003-10-26,8,26.225,SFO,@,ARI,L 13-16,,2,4,50.00,2,0,0,56.2,0,0,0.50,0.50,0,0,,0
13,2003,2003-11-02,9,26.232,SFO,,STL,W 30-10,*,19,29,65.52,236,3,1,110.7,1,12,8.14,8.66,3,4,1.33,0
14,2003,2003-11-17,10,26.247,SFO,,PIT,W 30-14,*,21,27,77.78,254,2,0,130.6,0,0,9.41,10.89,2,-2,-1.00,0
15,2003,2003-11-23,11,26.253,SFO,@,GNB,L 10-20,*,14,30,46.67,142,1,1,57.9,4,23,4.73,3.90,0,0,,0
16,2003,2003-11-30,12,26.260,SFO,@,BAL,L 6-44,,3,7,42.86,46,0,0,65.2,0,0,6.57,6.57,0,0,,0
17,2003,2003-12-07,13,26.267,SFO,,ARI,W 50-14,,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,3,-2,-0.67,0
18,2003,2003-12-21,15,26.281,SFO,@,PHI,W 31-28,,,,,,,,,0,,,,,,,
19,2003,2003-12-27,16,26.287,SFO,,SEA,L 17-24,,,,,,,,,0,,,,,,,
20,2004,2004-09-12,1,27.181,SFO,,ATL,L 19-21,*,18,31,58.06,175,2,1,82.1,2,13,5.65,5.48,0,0,,0
21,2004,2004-10-03,4,27.202,SFO,,STL,L 14-24,*,31,47,65.96,299,2,1,88.9,3,25,6.36,6.26,0,0,,0
22,2004,2004-10-10,5,27.209,SFO,,ARI,W 31-28,*,38,57,66.67,417,2,0,99.8,5,26,7.32,8.02,3,14,4.67,0
23,2004,2004-10-17,6,27.216,SFO,@,NYJ,L 14-22,*,18,28,64.29,286,1,1,95.2,3,14,10.21,9.32,2,11,5.50,0
24,2004,2004-11-07,8,27.237,SFO,,SEA,L 27-42,*,23,35,65.71,259,2,1,94.8,3,16,7.40,7.26,1,5,5.00,0
25,2004,2004-11-14,9,27.244,SFO,,CAR,L 27-37,*,22,37,59.46,284,1,4,53.0,4,37,7.68,3.35,2,9,4.50,0
26,2004,2004-11-21,10,27.251,SFO,@,TAM,L 3-35,*,15,31,48.39,147,0,1,48.7,5,22,4.74,3.29,2,6,3.00,0
27,2004,2004-11-28,11,27.258,SFO,,MIA,L 17-24,*,23,38,60.53,181,0,0,72.4,8,34,4.76,4.76,1,9,9.00,0
28,2004,2004-12-05,12,27.265,SFO,@,STL,L 6-16,*,10,21,47.62,121,0,1,45.9,4,24,5.76,3.62,1,1,1.00,0
29,2005,2005-09-11,1,28.180,SFO,,STL,W 28-25,*,11,16,68.75,165,2,0,141.9,2,9,10.31,12.81,2,-2,-1.00,0
30,2005,2005-09-18,2,28.187,SFO,@,PHI,L 3-42,*,13,26,50.00,107,0,3,21.3,3,23,4.12,-1.08,0,0,,0
31,2005,2005-09-25,3,28.194,SFO,,DAL,L 31-34,*,21,34,61.76,269,3,2,91.4,2,3,7.91,7.03,4,21,5.25,0
32,2005,2005-10-02,4,28.201,SFO,@,ARI,L 14-31,*,11,21,52.38,126,0,1,50.9,3,28,6.00,3.86,1,-1,-1.00,0
33,2006,2006-12-10,13,29.270,TAM,,ATL,L 6-17,,9,13,69.23,83,0,0,86.4,0,0,6.38,6.38,2,0,0.00,0
34,2006,2006-12-17,14,29.277,TAM,@,CHI,L 31-34,,20,35,57.14,268,3,1,98.3,0,0,7.66,8.09,0,0,,0
35,2006,2006-12-24,15,29.284,TAM,@,CLE,W 22-7,*,16,26,61.54,212,0,1,71.3,3,10,8.15,6.42,1,-1,-1.00,0
36,2006,2006-12-31,16,29.291,TAM,,SEA,L 7-23,*,16,27,59.26,185,1,0,92.4,1,8,6.85,7.59,1,4,4.00,0
37,2007,2007-10-14,6,30.213,ARI,,CAR,L 10-25,,12,24,50.00,159,0,3,31.8,0,0,6.63,1.00,2,5,2.50,0
38,2007,2007-10-21,7,30.220,ARI,@,WAS,L 19-21,,1,1,100.00,1,1,0,118.7,0,0,1.00,21.00,0,0,,0
39,2007,2007-11-11,9,30.241,ARI,,DET,W 31-21,,1,1,100.00,2,1,0,118.7,0,0,2.00,22.00,0,0,,0
40,2007,2007-11-25,11,30.255,ARI,,SFO,L 31-37,,1,1,100.00,2,1,0,118.7,0,0,2.00,22.00,0,0,,0
