ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1969,1969-10-04,4,26.236,OAK,@,MIA,T 20-20,1,25,0
2,1969,1969-10-12,5,26.244,OAK,@,DEN,W 24-14,1,9,0
3,1969,1969-10-19,6,26.251,OAK,,BUF,W 50-21,1,32,0
4,1970,1970-09-20,1,27.222,OAK,@,CIN,L 21-31,,,
5,1970,1970-09-27,2,27.229,OAK,@,SDG,T 27-27,,,
6,1970,1970-10-03,3,27.235,OAK,@,MIA,L 13-20,,,
7,1970,1970-10-11,4,27.243,OAK,,DEN,W 35-23,,,
8,1970,1970-10-19,5,27.251,OAK,,WAS,W 34-20,,,
9,1970,1970-10-25,6,27.257,OAK,,PIT,W 31-14,,,
10,1970,1970-11-01,7,27.264,OAK,@,KAN,T 17-17,,,
11,1970,1970-11-08,8,27.271,OAK,,CLE,W 23-20,,,
12,1970,1970-11-15,9,27.278,OAK,@,DEN,W 24-19,,,
13,1970,1970-11-22,10,27.285,OAK,,SDG,W 20-17,1,0,0
14,1970,1970-11-26,11,27.289,OAK,@,DET,L 14-28,,,
15,1970,1970-12-06,12,27.299,OAK,@,NYJ,W 14-13,,,
16,1970,1970-12-12,13,27.305,OAK,,KAN,W 20-6,,,
17,1970,1970-12-20,14,27.313,OAK,,SFO,L 7-38,,,
18,1971,1971-09-19,1,28.221,BAL,,NYJ,W 22-0,,,
19,1971,1971-09-26,2,28.228,BAL,,CLE,L 13-14,,,
20,1971,1971-10-03,3,28.235,BAL,@,NWE,W 23-3,,,
21,1971,1971-10-10,4,28.242,BAL,@,BUF,W 43-0,,,
22,1971,1971-10-17,5,28.249,BAL,@,NYG,W 31-7,,,
23,1971,1971-10-31,7,28.263,BAL,,PIT,W 34-21,,,
24,1971,1971-11-08,8,28.271,BAL,,RAM,W 24-17,,,
25,1971,1971-11-14,9,28.277,BAL,@,NYJ,W 14-13,,,
26,1971,1971-11-21,10,28.284,BAL,@,MIA,L 14-17,,,
27,1971,1971-11-28,11,28.291,BAL,@,OAK,W 37-14,,,
28,1971,1971-12-05,12,28.298,BAL,,BUF,W 24-0,,,
29,1971,1971-12-11,13,28.304,BAL,,MIA,W 14-3,,,
30,1971,1971-12-19,14,28.312,BAL,,NWE,L 17-21,,,
31,1972,1972-09-17,1,29.220,BAL,,STL,L 3-10,,,
32,1972,1972-09-24,2,29.227,BAL,,NYJ,L 34-44,,,
33,1972,1972-10-01,3,29.234,BAL,@,BUF,W 17-0,,,
34,1972,1972-10-08,4,29.241,BAL,,SDG,L 20-23,,,
35,1972,1972-10-15,5,29.248,BAL,,DAL,L 0-21,,,
36,1972,1972-10-22,6,29.255,BAL,@,NYJ,L 20-24,,,
37,1972,1972-10-29,7,29.262,BAL,,MIA,L 0-23,,,
38,1972,1972-11-06,8,29.270,BAL,@,NWE,W 24-17,,,
39,1972,1972-11-12,9,29.276,BAL,@,SFO,L 21-24,,,
40,1972,1972-11-19,10,29.283,BAL,@,CIN,W 20-19,,,
41,1972,1972-11-26,11,29.290,BAL,,NWE,W 31-0,,,
42,1972,1972-12-03,12,29.297,BAL,,BUF,W 35-7,,,
43,1972,1972-12-10,13,29.304,BAL,@,KAN,L 10-24,,,
44,1972,1972-12-16,14,29.310,BAL,@,MIA,L 0-16,,,
45,1973,1973-09-16,1,30.218,DEN,,CIN,W 28-10,,,
46,1973,1973-09-23,2,30.225,DEN,,SFO,L 34-36,1,3,0
47,1973,1973-09-30,3,30.232,DEN,,CHI,L 14-33,,,
48,1973,1973-10-07,4,30.239,DEN,@,KAN,L 14-16,,,
49,1973,1973-10-14,5,30.246,DEN,@,HOU,W 48-20,,,
50,1973,1973-10-22,6,30.254,DEN,,OAK,T 23-23,,,
51,1973,1973-10-28,7,30.260,DEN,@,NYJ,W 40-28,1,0,0
52,1973,1973-11-04,8,30.267,DEN,@,STL,T 17-17,,,
53,1973,1973-11-11,9,30.274,DEN,,SDG,W 30-19,,,
54,1973,1973-11-18,10,30.281,DEN,@,PIT,W 23-13,,,
55,1973,1973-11-25,11,30.288,DEN,,KAN,W 14-10,,,
56,1974,1974-09-15,1,31.217,DEN,,RAM,L 10-17,,,
57,1974,1974-09-22,2,31.224,DEN,,PIT,T 35-35,,,
58,1974,1974-09-30,3,31.232,DEN,@,WAS,L 3-30,,,
59,1974,1974-10-06,4,31.238,DEN,@,KAN,W 17-14,,,
60,1974,1974-10-13,5,31.245,DEN,,NOR,W 33-17,,,
61,1974,1974-10-20,6,31.252,DEN,,SDG,W 27-7,,,
62,1974,1974-10-27,7,31.259,DEN,@,CLE,L 21-23,,,
63,1974,1974-11-03,8,31.266,DEN,,OAK,L 17-28,,,
64,1974,1974-11-10,9,31.273,DEN,@,BAL,W 17-6,,,
65,1974,1974-11-18,10,31.281,DEN,,KAN,L 34-42,,,
66,1974,1974-11-24,11,31.287,DEN,@,OAK,W 20-17,1,3,0
67,1974,1974-11-28,12,31.291,DEN,@,DET,W 31-27,,,
68,1974,1974-12-08,13,31.301,DEN,,HOU,W 37-14,,,
69,1974,1974-12-15,14,31.308,DEN,@,SDG,L 0-17,,,
