ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2005,2005-09-11,1,25.219,HOU,@,BUF,L 7-22,,0,0,,0,0,0,0,,0,0.0%,,5,101,20.20,0,0,0
2,2005,2005-09-18,2,25.226,HOU,,PIT,L 7-27,,0,0,,0,0,0,0,,0,0.0%,,5,101,20.20,0,0,0
3,2005,2005-10-02,3,25.240,HOU,@,CIN,L 10-16,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
4,2005,2005-10-09,4,25.247,HOU,,TEN,L 20-34,,0,0,,0,0,0,0,,0,0.0%,,1,30,30.00,0,0,0
5,2005,2005-10-16,5,25.254,HOU,@,SEA,L 10-42,,2,15,7.50,0,1,0,0,,0,0.0%,0.00,2,45,22.50,0,0,0
6,2005,2005-11-06,8,25.275,HOU,@,JAX,L 14-21,,8,24,3.00,0,3,1,-1,-1.00,0,33.3%,-0.33,1,17,17.00,0,0,0
7,2005,2005-11-13,9,25.282,HOU,@,IND,L 17-31,,6,18,3.00,0,4,3,19,6.33,0,75.0%,4.75,6,143,23.83,0,0,0
8,2005,2005-11-20,10,25.289,HOU,,KAN,L 17-45,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
9,2005,2005-11-27,11,25.296,HOU,,STL,L 27-33,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
10,2005,2005-12-04,12,25.303,HOU,@,BAL,L 15-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2005,2005-12-18,14,25.317,HOU,,ARI,W 30-19,,5,32,6.40,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6
