ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-09-13,1,22.286,ATL,,MIA,W 19-7,,0.0,0,0,0,0,0
2,2009,2009-09-20,2,22.293,ATL,,CAR,W 28-20,,0.0,0,0,0,0,0
3,2009,2009-09-27,3,22.300,ATL,@,NWE,L 10-26,,,,,,,
4,2009,2009-10-11,4,22.314,ATL,@,SFO,W 45-10,,,,,,,
5,2009,2009-10-18,5,22.321,ATL,,CHI,W 21-14,,0.0,0,0,0,0,0
6,2009,2009-10-25,6,22.328,ATL,@,DAL,L 21-37,,,,,,,
7,2009,2009-11-02,7,22.336,ATL,@,NOR,L 27-35,,,,,,,
8,2009,2009-11-08,8,22.342,ATL,,WAS,W 31-17,,,,,,,
9,2009,2009-11-15,9,22.349,ATL,@,CAR,L 19-28,,,,,,,
10,2009,2009-11-22,10,22.356,ATL,@,NYG,L 31-34,,,,,,,
11,2009,2009-11-29,11,22.363,ATL,,TAM,W 20-17,*,0.0,5,0,0,0,0
12,2009,2009-12-06,12,23.005,ATL,,PHI,L 7-34,*,0.0,1,1,0,0,0
13,2009,2009-12-13,13,23.012,ATL,,NOR,L 23-26,*,0.0,4,0,0,0,0
14,2009,2009-12-20,14,23.019,ATL,@,NYJ,W 10-7,*,0.0,4,3,0,0,0
15,2009,2009-12-27,15,23.026,ATL,,BUF,W 31-3,*,0.0,3,0,1,0,0
16,2009,2010-01-03,16,23.033,ATL,@,TAM,W 20-10,*,0.0,4,1,1,13,0
17,2010,2010-09-12,1,23.285,ATL,@,PIT,L 9-15,,0.0,0,2,0,0,0
18,2010,2010-09-19,2,23.292,ATL,,ARI,W 41-7,*,0.0,2,0,1,13,0
19,2010,2010-09-26,3,23.299,ATL,@,NOR,W 27-24,,0.0,3,3,0,0,0
20,2010,2010-10-03,4,23.306,ATL,,SFO,W 16-14,,,,,,,
21,2010,2010-10-10,5,23.313,ATL,@,CLE,W 20-10,*,0.0,3,1,0,0,0
22,2010,2010-10-17,6,23.320,ATL,@,PHI,L 17-31,,0.0,2,1,0,0,0
23,2010,2010-10-24,7,23.327,ATL,,CIN,W 39-32,*,0.0,10,1,0,0,0
24,2010,2010-11-07,8,23.341,ATL,,TAM,W 27-21,,,,,,,
25,2010,2010-11-11,9,23.345,ATL,,BAL,W 26-21,,,,,,,
26,2010,2010-11-21,10,23.355,ATL,@,STL,W 34-17,,,,,,,
27,2010,2010-11-28,11,23.362,ATL,,GNB,W 20-17,,0.0,0,1,0,0,0
28,2010,2010-12-05,12,24.004,ATL,@,TAM,W 28-24,,0.0,0,0,0,0,0
29,2010,2010-12-12,13,24.011,ATL,@,CAR,W 31-10,,0.0,0,2,0,0,0
30,2010,2010-12-19,14,24.018,ATL,@,SEA,W 34-18,,0.0,0,0,0,0,0
31,2010,2010-12-27,15,24.026,ATL,,NOR,L 14-17,,,,,,,
32,2010,2011-01-02,16,24.032,ATL,,CAR,W 31-10,,0.0,1,1,0,0,0
33,2011,2011-09-11,1,24.284,ATL,@,CHI,L 12-30,,0.0,1,0,0,0,0
34,2011,2011-09-18,2,24.291,ATL,,PHI,W 35-31,,0.0,3,1,0,0,0
35,2011,2011-09-25,3,24.298,ATL,@,TAM,L 13-16,,0.0,0,0,0,0,0
36,2011,2011-10-02,4,24.305,ATL,@,SEA,W 30-28,,,,,,,
37,2011,2011-10-09,5,24.312,ATL,,GNB,L 14-25,*,0.0,1,0,0,0,0
38,2011,2011-11-06,8,24.340,ATL,@,IND,W 31-7,,,,,,,
39,2011,2011-11-13,9,24.347,ATL,,NOR,L 23-26,,,,,,,
40,2011,2011-11-20,10,24.354,ATL,,TEN,W 23-17,,0.0,5,2,0,0,0
41,2011,2011-11-27,11,24.361,ATL,,MIN,W 24-14,,1.0,3,1,0,0,0
42,2011,2011-12-04,12,25.003,ATL,@,HOU,L 10-17,,0.0,1,0,0,0,0
43,2011,2011-12-11,13,25.010,ATL,@,CAR,W 31-23,*,0.0,3,1,0,0,0
44,2011,2011-12-15,14,25.014,ATL,,JAX,W 41-14,,0.0,2,0,0,0,0
