ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1979,1979-11-19,12,22.076,ATL,@,RAM,L 14-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
2,1979,1979-12-09,15,22.096,ATL,,RAM,L 13-34,,8,14,57.14,97,0,0,78.6,0,0,6.93,6.93,3,31,10.33,1,1,6
3,1980,1980-10-19,7,23.045,ATL,@,NOR,W 41-14,,,,,,,,,,,,,,,,,,
4,1980,1980-11-16,11,23.073,ATL,,NOR,W 31-13,,,,,,,,,,,,,,,,,,
5,1980,1980-12-14,15,23.101,ATL,,SFO,W 35-10,,2,3,66.67,24,0,0,91.0,0,0,8.00,8.00,0,0,,0,0,0
6,1981,1981-09-06,1,24.002,ATL,,NOR,W 27-0,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
7,1981,1981-09-13,2,24.009,ATL,@,GNB,W 31-17,,1,2,50.00,2,0,0,56.2,0,0,1.00,1.00,1,14,14.00,0,0,0
8,1981,1981-12-20,16,24.107,ATL,,CIN,L 28-30,,11,23,47.83,130,0,0,65.5,0,0,5.65,5.65,2,3,1.50,0,0,0
9,1982,1982-09-12,1,25.008,ATL,@,NYG,W 16-14,,0,0,,0,0,0,,0,,,,,,,,,
10,1982,1982-09-19,2,25.015,ATL,,RAI,L 14-38,,0,0,,0,0,0,,0,,,,,,,,,
11,1982,1982-11-21,3,25.078,ATL,,RAM,W 34-17,,0,0,,0,0,0,,0,,,,,,,,,
12,1982,1982-11-28,4,25.085,ATL,,STL,L 20-23,,0,0,,0,0,0,,0,,,,,,,,,
13,1982,1982-12-05,5,25.092,ATL,@,DEN,W 34-27,,0,0,,0,0,0,,0,,,,,,,,,
14,1982,1982-12-12,6,25.099,ATL,,NOR,W 35-0,,2,2,100.00,8,1,0,122.9,0,0,4.00,14.00,0,0,,0,0,0
