ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,26.002,DET,@,GNB,W 40-0
2,1970,1970-09-27,2,26.009,DET,,CIN,W 38-3
3,1970,1970-10-05,3,26.017,DET,,CHI,W 28-14
4,1970,1970-10-11,4,26.023,DET,@,WAS,L 10-31
5,1970,1970-10-18,5,26.030,DET,@,CLE,W 41-24
6,1970,1970-10-25,6,26.037,DET,@,CHI,W 16-10
7,1970,1970-11-26,11,26.069,DET,,OAK,W 28-14
8,1970,1970-12-06,12,26.079,DET,,STL,W 16-3
9,1970,1970-12-14,13,26.087,DET,@,RAM,W 28-23
10,1970,1970-12-20,14,26.093,DET,,GNB,W 20-0
11,1972,1972-10-08,4,28.020,DEN,@,CIN,L 10-21
12,1972,1972-10-15,5,28.027,DEN,,MIN,L 20-23
13,1972,1972-10-22,6,28.034,DEN,@,OAK,W 30-23
14,1972,1972-10-29,7,28.041,DEN,,CLE,L 20-27
15,1972,1972-11-05,8,28.048,DEN,@,NYG,L 17-29
16,1972,1972-11-12,9,28.055,DEN,@,RAM,W 16-10
17,1972,1972-11-19,10,28.062,DEN,,OAK,L 20-37
18,1972,1972-11-26,11,28.069,DEN,@,ATL,L 20-23
19,1972,1972-12-03,12,28.076,DEN,@,KAN,L 21-24
20,1972,1972-12-10,13,28.083,DEN,,SDG,W 38-13
21,1972,1972-12-17,14,28.090,DEN,,NWE,W 45-21
