ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1999,1999-09-12,1,26.229,NOR,,CAR,W 19-10,,0,0,,0,0.5
2,1999,1999-09-19,2,26.236,NOR,@,SFO,L 21-28,,,,,,
3,1999,1999-10-03,3,26.250,NOR,@,CHI,L 10-14,,,,,,
4,1999,1999-10-10,4,26.257,NOR,,ATL,L 17-20,,,,,,
5,1999,1999-10-17,5,26.264,NOR,,TEN,L 21-24,,,,,,
6,1999,1999-10-24,6,26.271,NOR,@,NYG,L 3-31,,0,0,,0,0.5
7,1999,1999-10-31,7,26.278,NOR,,CLE,L 16-21,,,,,,
8,1999,1999-11-07,8,26.285,NOR,,TAM,L 16-31,,,,,,
9,1999,1999-11-14,9,26.292,NOR,,SFO,W 24-6,,,,,,
10,1999,1999-11-21,10,26.299,NOR,@,JAX,L 23-41,,0,0,,0,2.0
11,1999,1999-11-28,11,26.306,NOR,@,STL,L 12-43,*,0,0,,0,1.0
12,1999,1999-12-05,12,26.313,NOR,@,ATL,L 12-35,*,,,,,
13,1999,1999-12-12,13,26.320,NOR,,STL,L 14-30,*,0,0,,0,1.0
14,1999,1999-12-19,14,26.327,NOR,@,BAL,L 8-31,,0,0,,0,1.0
15,1999,1999-12-24,15,26.332,NOR,,DAL,W 31-24,,,,,,
16,1999,2000-01-02,16,26.341,NOR,@,CAR,L 13-45,,0,0,,0,1.0
17,2000,2000-09-03,1,27.221,NOR,,DET,L 10-14,,,,,,
18,2000,2000-09-10,2,27.228,NOR,@,SDG,W 28-27,,,,,,
19,2000,2000-09-17,3,27.235,NOR,@,SEA,L 10-20,,,,,,
20,2000,2000-09-24,4,27.242,NOR,,PHI,L 7-21,,0,0,,0,1.5
21,2000,2000-10-08,5,27.256,NOR,@,CHI,W 31-10,,,,,,
22,2000,2000-10-15,6,27.263,NOR,,CAR,W 24-6,,,,,,
23,2000,2000-10-22,7,27.270,NOR,@,ATL,W 21-19,,0,0,,0,1.0
24,2000,2000-10-29,8,27.277,NOR,@,ARI,W 21-10,,,,,,
25,2000,2000-11-05,9,27.284,NOR,,SFO,W 31-15,,,,,,
26,2000,2000-11-12,10,27.291,NOR,@,CAR,W 20-10,,0,0,,0,1.0
27,2000,2000-11-19,11,27.298,NOR,,OAK,L 22-31,,,,,,
28,2000,2000-11-26,12,27.305,NOR,@,STL,W 31-24,,,,,,
29,2000,2000-12-03,13,27.312,NOR,,DEN,L 23-38,,,,,,
30,2000,2000-12-10,14,27.319,NOR,@,SFO,W 31-27,*,,,,,
31,2000,2000-12-17,15,27.326,NOR,,ATL,W 23-7,*,0,0,,0,1.0
32,2000,2000-12-24,16,27.333,NOR,,STL,L 21-26,,0,0,,0,1.0
33,2001,2001-09-09,1,28.226,NOR,@,BUF,W 24-6,,,,,,
34,2001,2001-09-30,2,28.247,NOR,@,NYG,L 13-21,,,,,,
35,2001,2001-10-07,3,28.254,NOR,,MIN,W 28-15,,,,,,
36,2001,2001-10-14,4,28.261,NOR,@,CAR,W 27-25,,,,,,
37,2001,2001-10-21,5,28.268,NOR,,ATL,L 13-20,,,,,,
38,2001,2001-10-28,6,28.275,NOR,@,STL,W 34-31,,,,,,
39,2001,2001-11-18,9,28.296,NOR,,IND,W 34-20,,,,,,
40,2001,2001-11-25,10,28.303,NOR,@,NWE,L 17-34,,1,7,7.00,0,0.0
41,2001,2001-12-02,11,28.310,NOR,,CAR,W 27-23,,,,,,
42,2001,2001-12-09,12,28.317,NOR,@,ATL,W 28-10,,0,0,,0,2.0
43,2001,2001-12-17,13,28.325,NOR,,STL,L 21-34,,,,,,
44,2001,2001-12-23,14,28.331,NOR,@,TAM,L 21-48,,1,12,12.00,0,0.0
45,2001,2001-12-30,15,28.338,NOR,,WAS,L 10-40,,,,,,
46,2001,2002-01-06,16,28.345,NOR,,SFO,L 0-38,,,,,,
47,2002,2002-09-08,1,29.225,NOR,@,TAM,W 26-20,,0,0,,0,1.0
48,2002,2002-09-15,2,29.232,NOR,,GNB,W 35-20,*,0,0,,0,1.0
49,2002,2002-09-22,3,29.239,NOR,@,CHI,W 29-23,*,,,,,
50,2002,2002-09-29,4,29.246,NOR,@,DET,L 21-26,*,,,,,
51,2002,2002-11-10,9,29.288,NOR,@,CAR,W 34-24,,0,0,,0,1.0
52,2002,2002-11-17,10,29.295,NOR,@,ATL,L 17-24,*,,,,,
53,2002,2002-11-24,11,29.302,NOR,,CLE,L 15-24,*,,,,,
