ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2005,2005-09-11,1,23.091,BUF,,HOU,W 22-7,,,,,
2,2005,2005-09-18,2,23.098,BUF,@,TAM,L 3-19,,,,,
3,2005,2005-09-25,3,23.105,BUF,,ATL,L 16-24,,,,,
4,2005,2005-10-09,5,23.119,BUF,,MIA,W 20-14,*,,,,
5,2005,2005-10-16,6,23.126,BUF,,NYJ,W 27-17,,,,,
6,2005,2005-10-23,7,23.133,BUF,@,OAK,L 17-38,,,,,
7,2005,2005-10-30,8,23.140,BUF,@,NWE,L 16-21,,,,,
8,2005,2005-11-13,9,23.154,BUF,,KAN,W 14-3,,,,,
9,2005,2005-11-20,10,23.161,BUF,@,SDG,L 10-48,,,,,
10,2005,2005-11-27,11,23.168,BUF,,CAR,L 9-13,,,,,
11,2005,2005-12-04,12,23.175,BUF,@,MIA,L 23-24,,,,,
12,2005,2005-12-11,13,23.182,BUF,,NWE,L 7-35,,,,,
13,2005,2005-12-17,14,23.188,BUF,,DEN,L 17-28,,,,,
14,2005,2005-12-24,15,23.195,BUF,@,CIN,W 37-27,,,,,
15,2005,2006-01-01,16,23.203,BUF,@,NYJ,L 26-30,,,,,
16,2006,2006-09-10,1,24.090,BUF,@,NWE,L 17-19,,,,,
17,2006,2006-09-17,2,24.097,BUF,@,MIA,W 16-6,,,,,
18,2006,2006-09-24,3,24.104,BUF,,NYJ,L 20-28,,,,,
19,2006,2006-10-01,4,24.111,BUF,,MIN,W 17-12,,,,,
20,2006,2006-10-08,5,24.118,BUF,@,CHI,L 7-40,*,,,,
21,2006,2006-10-15,6,24.125,BUF,@,DET,L 17-20,,,,,
22,2006,2006-10-22,7,24.132,BUF,,NWE,L 6-28,,,,,
23,2006,2006-11-05,8,24.146,BUF,,GNB,W 24-10,,,,,
24,2006,2006-11-12,9,24.153,BUF,@,IND,L 16-17,,,,,
25,2006,2006-11-19,10,24.160,BUF,@,HOU,W 24-21,*,,,,
26,2006,2006-11-26,11,24.167,BUF,,JAX,W 27-24,*,,,,
27,2006,2006-12-03,12,24.174,BUF,,SDG,L 21-24,*,2,10,5.00,0
28,2006,2006-12-10,13,24.181,BUF,@,NYJ,W 31-13,*,,,,
29,2006,2006-12-17,14,24.188,BUF,,MIA,W 21-0,*,,,,
30,2006,2006-12-24,15,24.195,BUF,,TEN,L 29-30,*,,,,
31,2006,2006-12-31,16,24.202,BUF,@,BAL,L 7-19,*,,,,
32,2007,2007-09-30,4,25.110,BUF,,NYJ,W 17-14,,,,,
33,2007,2007-10-08,5,25.118,BUF,,DAL,L 24-25,,,,,
34,2007,2007-10-21,6,25.131,BUF,,BAL,W 19-14,,,,,
35,2007,2007-10-28,7,25.138,BUF,@,NYJ,W 13-3,,,,,
36,2007,2007-11-04,8,25.145,BUF,,CIN,W 33-21,,,,,
37,2007,2007-11-11,9,25.152,BUF,@,MIA,W 13-10,,,,,
38,2007,2007-11-18,10,25.159,BUF,,NWE,L 10-56,,,,,
39,2007,2007-11-25,11,25.166,BUF,@,JAX,L 14-36,,,,,
40,2007,2007-12-02,12,25.173,BUF,@,WAS,W 17-16,,,,,
41,2007,2007-12-09,13,25.180,BUF,,MIA,W 38-17,,,,,
42,2007,2007-12-16,14,25.187,BUF,@,CLE,L 0-8,,,,,
43,2007,2007-12-23,15,25.194,BUF,,NYG,L 21-38,,,,,
44,2007,2007-12-30,16,25.201,BUF,@,PHI,L 9-17,,1,12,12.00,0
45,2008,2008-09-14,2,26.094,BUF,@,JAX,W 20-16,,,,,
46,2008,2008-09-21,3,26.101,BUF,,OAK,W 24-23,,,,,
47,2008,2008-09-28,4,26.108,BUF,@,STL,W 31-14,,0,0,,0
48,2008,2008-10-05,5,26.115,BUF,@,ARI,L 17-41,,,,,
49,2008,2008-10-19,6,26.129,BUF,,SDG,W 23-14,*,,,,
50,2008,2008-10-26,7,26.136,BUF,@,MIA,L 16-25,*,0,0,,0
51,2008,2008-11-02,8,26.143,BUF,,NYJ,L 17-26,*,,,,
52,2008,2008-11-09,9,26.150,BUF,@,NWE,L 10-20,*,,,,
53,2008,2008-11-17,10,26.158,BUF,,CLE,L 27-29,*,,,,
54,2008,2008-11-23,11,26.164,BUF,@,KAN,W 54-31,*,,,,
55,2008,2008-11-30,12,26.171,BUF,,SFO,L 3-10,*,,,,
56,2008,2008-12-07,13,26.178,BUF,,MIA,L 3-16,*,0,0,,0
57,2008,2008-12-14,14,26.185,BUF,@,NYJ,L 27-31,*,,,,
58,2008,2008-12-21,15,26.192,BUF,@,DEN,W 30-23,*,,,,
59,2008,2008-12-28,16,26.199,BUF,,NWE,L 0-13,*,,,,
