ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2011,2011-09-25,3,26.027,BUF,,NWE,W 34-31,
2,2011,2011-10-02,4,26.034,BUF,@,CIN,L 20-23,
3,2011,2011-11-06,8,26.069,BUF,,NYJ,L 11-27,
4,2011,2011-11-13,9,26.076,BUF,@,DAL,L 7-44,
5,2011,2011-11-20,10,26.083,BUF,@,MIA,L 8-35,
6,2011,2011-11-27,11,26.090,BUF,@,NYJ,L 24-28,
7,2011,2011-12-04,12,26.097,BUF,,TEN,L 17-23,
8,2011,2011-12-11,13,26.104,BUF,@,SDG,L 10-37,
9,2011,2011-12-18,14,26.111,BUF,,MIA,L 23-30,
10,2011,2011-12-24,15,26.117,BUF,,DEN,W 40-14,
11,2011,2012-01-01,16,26.125,BUF,@,NWE,L 21-49,*
12,2012,2012-10-07,5,27.039,BUF,@,SFO,L 3-45,*
13,2013,2013-09-08,1,28.010,BUF,,NWE,L 21-23,*
14,2013,2013-09-15,2,28.017,BUF,,CAR,W 24-23,*
15,2013,2013-09-22,3,28.024,BUF,@,NYJ,L 20-27,*
16,2013,2013-09-29,4,28.031,BUF,,BAL,W 23-20,*
17,2013,2013-10-03,5,28.035,BUF,@,CLE,L 24-37,*
18,2013,2013-10-13,6,28.045,BUF,,CIN,L 24-27,
