ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-10,1,23.178,ARI,@,SFO,L 17-20,*,0,,,,,0.0%,,,,,,
2,2007,2007-09-16,2,23.184,ARI,,SEA,W 23-20,*,,,,,,0.0%,,,,,,
3,2007,2007-09-23,3,23.191,ARI,@,BAL,L 23-26,*,,,,,,0.0%,,,,,,
4,2007,2007-10-21,7,23.219,ARI,@,WAS,L 19-21,,,,,,,0.0%,,,,,,
5,2007,2007-11-04,8,23.233,ARI,@,TAM,L 10-17,,,,,,,0.0%,,,,,,
6,2007,2007-11-11,9,23.240,ARI,,DET,W 31-21,*,0,,,,,0.0%,,,,,,
7,2007,2007-11-18,10,23.247,ARI,@,CIN,W 35-27,*,,,,,,0.0%,,,,,,
8,2007,2007-11-25,11,23.254,ARI,,SFO,L 31-37,*,0,,,,,0.0%,,,,,,
9,2007,2007-12-02,12,23.261,ARI,,CLE,W 27-21,*,0,,,,,0.0%,,,,,,
10,2007,2007-12-09,13,23.268,ARI,@,SEA,L 21-42,*,0,,,,,0.0%,,,,,,
11,2007,2007-12-16,14,23.275,ARI,@,NOR,L 24-31,*,,,,,,0.0%,,,,,,
12,2007,2007-12-23,15,23.282,ARI,,ATL,W 30-27,*,,,,,,0.0%,,,,,,
13,2007,2007-12-30,16,23.289,ARI,,STL,W 48-19,*,,,,,,0.0%,,,,,,
14,2008,2008-09-07,1,24.175,ARI,@,SFO,W 23-13,*,0,,,,,0.0%,,,,,,
15,2008,2008-09-14,2,24.182,ARI,,MIA,W 31-10,*,,,,,,0.0%,,,,,,
16,2008,2008-09-21,3,24.189,ARI,@,WAS,L 17-24,*,,,,,,0.0%,,,,,,
17,2008,2008-09-28,4,24.196,ARI,@,NYJ,L 35-56,*,0,,,,,0.0%,,,,,,
