ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-25,4,23.300,SEA,,PIT,W 30-13,,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
2,1994,1994-11-13,10,23.349,SEA,@,DEN,L 10-17,,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,,,,,,
3,1995,1995-09-17,3,24.292,SEA,,CIN,W 24-21,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
4,1995,1995-10-01,4,24.306,SEA,,DEN,W 27-10,,6,21,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
5,1995,1995-10-08,5,24.313,SEA,@,OAK,L 14-34,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,0,0,,0,0,
6,1995,1995-10-15,6,24.320,SEA,@,BUF,L 21-27,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
7,1995,1995-10-22,7,24.327,SEA,,SDG,L 25-35,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
8,1995,1995-10-29,8,24.334,SEA,@,ARI,L 14-20,,3,85,28.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
9,1995,1995-11-05,9,24.341,SEA,,NYG,W 30-28,,19,84,4.42,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1995,1995-11-12,10,24.348,SEA,@,JAX,W 47-30,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
