ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
19,1987,1987-10-25,6,23.202,IND,,NWE,W 30-16,,2,23,11.50,0,,,1,-3,-3.00,0,0,0,,0,3,26,8.67,0,0,0
20,1987,1987-11-01,7,23.209,IND,@,NYJ,W 19-14,,2,37,18.50,0,,,0,0,,0,0,0,,0,1,6,6.00,0,0,0
21,1987,1987-11-08,8,23.216,IND,,SDG,L 13-16,,3,30,10.00,0,,,0,0,,0,0,0,,0,2,24,12.00,0,0,0
22,1987,1987-11-15,9,23.223,IND,@,MIA,W 40-21,,4,48,12.00,1,,,0,0,,0,0,0,,0,2,14,7.00,0,1,6
23,1987,1987-11-22,10,23.230,IND,@,NWE,L 0-24,,5,72,14.40,0,,,0,0,,0,0,0,,0,3,5,1.67,0,0,0
24,1987,1987-11-29,11,23.237,IND,,HOU,W 51-27,,1,9,9.00,0,,,0,0,,0,0,0,,0,1,13,13.00,0,0,0
25,1987,1987-12-06,12,23.244,IND,@,CLE,W 9-7,,7,85,12.14,0,,,0,0,,0,0,0,,0,2,2,1.00,0,0,0
26,1987,1987-12-13,13,23.251,IND,,BUF,L 3-27,,5,55,11.00,0,,,0,0,,0,0,0,,0,3,21,7.00,0,0,0
27,1987,1987-12-20,14,23.258,IND,@,SDG,W 20-7,,4,86,21.50,1,,,0,0,,0,0,0,,0,5,25,5.00,0,1,6
28,1987,1987-12-27,15,23.265,IND,,TAM,W 24-6,,5,51,10.20,0,,,1,1,1.00,0,0,0,,0,0,0,,0,0,0
29,1988,1988-09-04,1,24.151,IND,,HOU,L 14-17,,3,42,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
30,1988,1988-09-11,2,24.158,IND,,CHI,L 13-17,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
31,1988,1988-09-19,3,24.166,IND,@,CLE,L 17-23,,2,29,14.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
32,1988,1988-09-25,4,24.172,IND,,MIA,W 15-13,,6,69,11.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
33,1988,1988-10-02,5,24.179,IND,@,NWE,L 17-21,,2,52,26.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
34,1988,1988-10-09,6,24.186,IND,@,BUF,L 23-34,,4,69,17.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
35,1988,1988-10-16,7,24.193,IND,,TAM,W 35-31,,7,139,19.86,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
36,1988,1988-10-23,8,24.200,IND,@,SDG,W 16-0,,3,44,14.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
37,1988,1988-10-31,9,24.208,IND,,DEN,W 55-23,,3,108,36.00,1,,,0,0,,0,0,0,,0,1,5,5.00,0,1,6
38,1988,1988-11-06,10,24.214,IND,,NYJ,W 38-14,,3,20,6.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
39,1988,1988-11-13,11,24.221,IND,@,GNB,W 20-13,,0,0,,0,,,2,29,14.50,0,0,0,,0,0,0,,0,0,0
40,1988,1988-11-20,12,24.228,IND,@,MIN,L 3-12,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
41,1988,1988-11-27,13,24.235,IND,,NWE,W 24-21,,6,89,14.83,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
42,1988,1988-12-04,14,24.242,IND,@,MIA,W 31-28,,3,27,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
43,1988,1988-12-10,15,24.248,IND,@,NYJ,L 16-34,,3,56,18.67,0,,,3,33,11.00,0,0,0,,0,2,10,5.00,0,0,0
44,1988,1988-12-18,16,24.256,IND,,BUF,W 17-14,,4,52,13.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
45,1989,1989-09-10,1,25.157,IND,,SFO,L 24-30,,4,80,20.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
46,1989,1989-09-17,2,25.164,IND,@,RAM,L 17-31,,5,64,12.80,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
47,1989,1989-09-24,3,25.171,IND,,ATL,W 13-9,,0,0,,0,,,0,0,,0,,,,,,,,,0,
48,1989,1989-10-01,4,25.178,IND,@,NYJ,W 17-10,,7,159,22.71,1,,,1,0,0.00,0,0,0,,0,0,0,,0,1,6
49,1989,1989-10-08,5,25.185,IND,,BUF,W 37-14,,5,111,22.20,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
50,1989,1989-10-15,6,25.192,IND,@,DEN,L 3-14,,1,21,21.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
51,1989,1989-10-22,7,25.199,IND,@,CIN,W 23-12,,3,44,14.67,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
52,1989,1989-10-29,8,25.206,IND,,NWE,L 20-23,,2,52,26.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
53,1989,1989-11-05,9,25.213,IND,@,MIA,L 13-19,,5,36,7.20,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
54,1989,1989-11-12,10,25.220,IND,@,BUF,L 7-30,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
55,1989,1989-11-19,11,25.227,IND,,NYJ,W 27-10,,5,63,12.60,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
56,1989,1989-11-26,12,25.234,IND,,SDG,W 10-6,,8,101,12.63,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
57,1989,1989-12-03,13,25.241,IND,@,NWE,L 16-22,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
58,1989,1989-12-10,14,25.248,IND,,CLE,W 23-17,,6,42,7.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
59,1989,1989-12-17,15,25.255,IND,,MIA,W 42-13,,4,60,15.00,0,,,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
60,1989,1989-12-24,16,25.262,IND,@,NOR,L 6-41,,4,41,10.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
61,1990,1990-09-09,1,26.156,IND,@,BUF,L 10-26,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
62,1990,1990-09-16,2,26.163,IND,,NWE,L 14-16,,4,85,21.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
63,1990,1990-09-23,3,26.170,IND,@,HOU,L 10-24,,4,36,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
64,1990,1990-09-30,4,26.177,IND,@,PHI,W 24-23,,8,94,11.75,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
65,1990,1990-10-07,5,26.184,IND,,KAN,W 23-19,,3,35,11.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
66,1990,1990-10-21,6,26.198,IND,,DEN,L 17-27,,5,58,11.60,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
67,1990,1990-10-28,7,26.205,IND,,MIA,L 7-27,,0,0,,0,,,,,,,,,,,,,,,,
68,1990,1990-11-05,8,26.213,IND,,NYG,L 7-24,,7,47,6.71,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
69,1990,1990-11-11,9,26.219,IND,@,NWE,W 13-10,,2,34,17.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
70,1990,1990-11-18,10,26.226,IND,,NYJ,W 17-14,,2,54,27.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
71,1990,1990-11-25,11,26.233,IND,@,CIN,W 34-20,,3,86,28.67,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
72,1990,1990-12-02,12,26.240,IND,@,PHO,L 17-20,,5,57,11.40,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
73,1990,1990-12-09,13,26.247,IND,,BUF,L 7-31,,4,25,6.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
74,1990,1990-12-16,14,26.254,IND,@,NYJ,W 29-21,,1,62,62.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
75,1990,1990-12-22,15,26.260,IND,,WAS,W 35-28,,5,64,12.80,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
76,1990,1990-12-30,16,26.268,IND,@,MIA,L 17-23,,6,40,6.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
77,1991,1991-09-01,1,27.148,IND,,NWE,L 7-16,,4,89,22.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
78,1991,1991-09-08,2,27.155,IND,@,MIA,L 6-17,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
79,1991,1991-09-15,3,27.162,IND,@,RAI,L 0-16,,4,67,16.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
80,1991,1991-09-22,4,27.169,IND,,DET,L 24-33,,4,66,16.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
81,1991,1991-09-29,5,27.176,IND,@,SEA,L 3-31,,3,32,10.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
82,1991,1991-10-06,6,27.183,IND,,PIT,L 3-21,,6,79,13.17,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
83,1991,1991-10-13,7,27.190,IND,@,BUF,L 6-42,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
84,1991,1991-10-20,8,27.197,IND,,NYJ,L 6-17,,4,31,7.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
85,1991,1991-11-03,9,27.211,IND,,MIA,L 6-10,,1,24,24.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
86,1991,1991-11-10,10,27.218,IND,@,NYJ,W 28-27,,8,80,10.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
87,1991,1991-11-17,11,27.225,IND,,CHI,L 17-31,,7,106,15.14,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
88,1991,1991-11-24,12,27.232,IND,@,GNB,L 10-14,,10,70,7.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
89,1991,1991-12-01,13,27.239,IND,,CLE,L 0-31,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
90,1991,1991-12-08,14,27.246,IND,@,NWE,L 17-23,,6,85,14.17,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
91,1991,1991-12-15,15,27.253,IND,,BUF,L 7-35,,4,45,11.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
92,1991,1991-12-22,16,27.260,IND,@,TAM,L 3-17,,7,76,10.86,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
93,1992,1992-09-13,2,28.160,IND,,HOU,L 10-20,7,5,61,12.20,0,71.4%,8.71,0,0,,0,0,0,,0,0,0,,0,0,0
94,1992,1992-09-20,3,28.167,IND,@,BUF,L 0-38,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
95,1992,1992-10-04,4,28.181,IND,@,TAM,W 24-14,10,3,27,9.00,0,30.0%,2.70,0,0,,0,0,0,,0,0,0,,0,0,0
96,1992,1992-10-11,5,28.188,IND,,NYJ,W 6-3,9,7,65,9.29,0,77.8%,7.22,1,6,6.00,0,0,0,,0,0,0,,0,0,0
97,1992,1992-10-18,6,28.195,IND,,SDG,L 14-34,8,4,45,11.25,0,50.0%,5.63,0,0,,0,0,0,,0,0,0,,0,0,0
98,1992,1992-10-25,7,28.202,IND,@,MIA,W 31-20,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0,,0,0,0,,0,0,0
99,1992,1992-11-01,8,28.209,IND,@,SDG,L 0-26,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
100,1992,1992-11-08,9,28.216,IND,,MIA,L 0-28,4,3,21,7.00,0,75.0%,5.25,1,8,8.00,0,0,0,,0,0,0,,0,0,0
101,1992,1992-11-15,10,28.223,IND,,NWE,L 34-37,6,3,47,15.67,0,50.0%,7.83,0,0,,0,0,0,,0,0,0,,0,0,0
102,1992,1992-11-22,11,28.230,IND,@,PIT,L 14-30,11,5,50,10.00,0,45.5%,4.55,0,0,,0,0,0,,0,0,0,,0,0,0
103,1992,1992-12-06,13,28.244,IND,@,NWE,W 6-0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0
104,1992,1992-12-13,14,28.251,IND,@,NYJ,W 10-6,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
105,1992,1992-12-20,15,28.258,IND,,PHO,W 16-13,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,0
106,1992,1992-12-27,16,28.265,IND,@,CIN,W 21-17,3,2,32,16.00,1,66.7%,10.67,0,0,,0,0,0,,0,0,0,,0,1,6
107,1993,1993-09-05,1,29.152,BUF,,NWE,W 38-14,5,3,27,9.00,1,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,1,6
108,1993,1993-09-12,2,29.159,BUF,@,DAL,W 13-10,8,4,56,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
109,1993,1993-09-26,3,29.173,BUF,,MIA,L 13-22,7,6,70,11.67,1,85.7%,10.00,0,0,,0,0,0,,0,0,0,,0,1,6
110,1993,1993-10-03,4,29.180,BUF,,NYG,W 17-14,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0
111,1993,1993-10-11,5,29.188,BUF,,HOU,W 35-7,3,3,16,5.33,0,100.0%,5.33,1,8,8.00,0,0,0,,0,0,0,,0,0,0
112,1993,1993-10-24,6,29.201,BUF,@,NYJ,W 19-10,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,1,3,3.00,0,0,0
113,1993,1993-11-01,7,29.209,BUF,,WAS,W 24-10,4,3,37,12.33,1,75.0%,9.25,0,0,,0,0,0,,0,0,0,,0,1,6
114,1993,1993-11-07,8,29.215,BUF,@,NWE,W 13-10,9,7,81,11.57,0,77.8%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
115,1993,1993-11-15,9,29.223,BUF,@,PIT,L 0-23,2,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,0,,0,0,
116,1993,1993-11-21,10,29.229,BUF,,IND,W 23-9,3,3,67,22.33,1,100.0%,22.33,0,0,,0,0,0,,0,0,0,,0,1,6
117,1993,1993-11-28,11,29.236,BUF,@,KAN,L 7-23,7,6,72,12.00,0,85.7%,10.29,0,0,,0,0,0,,0,0,0,,0,0,0
118,1993,1993-12-05,12,29.243,BUF,,RAI,L 24-25,8,5,39,7.80,0,62.5%,4.88,1,15,15.00,0,0,0,,0,0,0,,0,0,0
119,1993,1993-12-12,13,29.250,BUF,@,PHI,W 10-7,10,10,90,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
120,1993,1993-12-19,14,29.257,BUF,@,MIA,W 47-34,2,1,10,10.00,0,50.0%,5.00,1,7,7.00,0,0,0,,0,0,0,,0,0,0
121,1993,1993-12-26,15,29.264,BUF,,NYJ,W 16-14,5,5,75,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0
122,1993,1994-01-02,16,29.271,BUF,@,IND,W 30-10,5,2,50,25.00,1,40.0%,10.00,0,0,,0,0,0,,0,0,0,,0,1,6
123,1994,1994-09-04,1,30.151,BUF,,NYJ,L 3-23,,,,,,0.0%,,,,,,,,,,,,,,,
124,1994,1994-09-11,2,30.158,BUF,@,NWE,W 38-35,8,7,91,13.00,1,87.5%,11.38,0,0,,0,0,0,,0,0,0,,0,1,6
125,1994,1994-09-18,3,30.165,BUF,@,HOU,W 15-7,5,2,33,16.50,0,40.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,0
126,1994,1994-09-26,4,30.173,BUF,,DEN,W 27-20,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0
127,1994,1994-10-02,5,30.179,BUF,@,CHI,L 13-20,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0
128,1994,1994-10-09,6,30.186,BUF,,MIA,W 21-11,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
129,1994,1994-10-16,7,30.193,BUF,,IND,L 17-27,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
130,1994,1994-10-30,8,30.207,BUF,,KAN,W 44-10,0,0,0,,0,0.0%,,,,,,3,64,21.33,0,,,,,,
131,1994,1994-11-06,9,30.214,BUF,@,NYJ,L 17-22,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,0,0,,0,0,0
132,1994,1994-11-14,10,30.222,BUF,@,PIT,L 10-23,12,7,89,12.71,0,58.3%,7.42,0,0,,0,0,0,,0,0,0,,0,0,0
133,1994,1994-11-20,11,30.228,BUF,,GNB,W 29-20,8,5,53,10.60,0,62.5%,6.63,0,0,,0,0,0,,0,0,0,,0,0,0
134,1994,1994-11-24,12,30.232,BUF,@,DET,L 21-35,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,0
135,1994,1994-12-04,13,30.242,BUF,@,MIA,W 42-31,3,3,49,16.33,1,100.0%,16.33,0,0,,0,0,0,,0,0,0,,0,1,6
136,1994,1994-12-11,14,30.249,BUF,,MIN,L 17-21,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
137,1994,1994-12-18,15,30.256,BUF,,NWE,L 17-41,,,,,,0.0%,,,,,,,,,,,,,,,
138,1994,1994-12-24,16,30.262,BUF,@,IND,L 9-10,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0
139,1995,1995-09-03,1,31.150,BUF,@,DEN,L 7-22,6,2,23,11.50,0,33.3%,3.83,0,0,,0,0,0,,0,1,0,0.00,0,0,0
140,1995,1995-09-10,2,31.157,BUF,,CAR,W 31-9,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,2,2.00,0,0,0
141,1995,1995-09-17,3,31.164,BUF,,IND,W 20-14,,0,0,,0,0.0%,,0,0,,0,,,,,0,0,,0,0,
142,1995,1995-10-02,4,31.179,BUF,@,CLE,W 22-19,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
143,1995,1995-10-08,5,31.185,BUF,,NYJ,W 29-10,1,1,15,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,1,6
144,1995,1995-10-15,6,31.192,BUF,,SEA,W 27-21,9,6,109,18.17,2,66.7%,12.11,1,-3,-3.00,0,0,0,,0,0,0,,0,2,12
145,1995,1995-10-23,7,31.200,BUF,@,NWE,L 14-27,5,2,54,27.00,1,40.0%,10.80,0,0,,0,0,0,,0,0,0,,0,1,6
146,1995,1995-10-29,8,31.206,BUF,@,MIA,L 6-23,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,1,15,15.00,0,0,0
147,1995,1995-11-05,9,31.213,BUF,@,IND,W 16-10,6,5,90,18.00,1,83.3%,15.00,1,9,9.00,0,0,0,,0,2,18,9.00,0,1,6
148,1995,1995-11-12,10,31.220,BUF,,ATL,W 23-17,11,7,101,14.43,2,63.6%,9.18,0,0,,0,0,0,,0,0,0,,0,2,12
149,1995,1995-11-19,11,31.227,BUF,@,NYJ,W 28-26,12,7,107,15.29,2,58.3%,8.92,0,0,,0,0,0,,0,0,0,,0,2,12
150,1995,1995-11-26,12,31.234,BUF,,NWE,L 25-35,7,4,80,20.00,1,57.1%,11.43,1,1,1.00,0,0,0,,0,0,0,,0,1,6
151,1995,1995-12-03,13,31.241,BUF,@,SFO,L 17-27,10,5,39,7.80,0,50.0%,3.90,0,0,,0,0,0,,0,0,0,,0,0,0
152,1995,1995-12-10,14,31.248,BUF,@,STL,W 45-27,7,6,73,12.17,1,85.7%,10.43,0,0,,0,0,0,,0,0,0,,0,1,6
153,1995,1995-12-17,15,31.255,BUF,,MIA,W 23-20,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
154,1996,1996-09-01,1,32.148,WAS,,PHI,L 14-17,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
155,1996,1996-09-08,2,32.155,WAS,,CHI,W 10-3,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
156,1996,1996-09-15,3,32.162,WAS,@,NYG,W 31-10,,0,0,,0,0.0%,,,,,,,,,,,,,,,
157,1996,1996-09-22,4,32.169,WAS,@,STL,W 17-10,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
158,1996,1996-09-29,5,32.176,WAS,,NYJ,W 31-16,3,2,54,27.00,0,66.7%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0
159,1996,1996-10-13,6,32.190,WAS,@,NWE,W 27-22,,0,0,,0,0.0%,,,,,,,,,,,,,,,
160,1996,1996-10-20,7,32.197,WAS,,NYG,W 31-21,,0,0,,0,0.0%,,,,,,,,,,,,,,,
161,1996,1996-10-27,8,32.204,WAS,,IND,W 31-16,,0,0,,0,0.0%,,,,,,,,,,,,,,,
162,1996,1996-11-03,9,32.211,WAS,@,BUF,L 13-38,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
163,1996,1996-11-10,10,32.218,WAS,,ARI,L 34-37,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
164,1996,1996-11-17,11,32.225,WAS,@,PHI,W 26-21,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
165,1996,1996-11-24,12,32.232,WAS,,SFO,L 16-19,,0,0,,0,0.0%,,,,,,,,,,,,,,,
166,1996,1996-11-28,13,32.236,WAS,@,DAL,L 10-21,6,3,41,13.67,0,50.0%,6.83,0,0,,0,0,0,,0,0,0,,0,0,0
167,1996,1996-12-08,14,32.246,WAS,@,TAM,L 10-24,6,5,54,10.80,0,83.3%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
168,1996,1996-12-15,15,32.253,WAS,@,ARI,L 26-27,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,0
169,1996,1996-12-22,16,32.260,WAS,,DAL,W 37-10,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
