ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,22.198,CIN,@,STL,L 16-26,,,,,
2,1996,1996-09-08,2,22.205,CIN,@,SDG,L 14-27,,,,,
3,1996,1996-09-15,3,22.212,CIN,,NOR,W 30-15,,,,,
4,1996,1996-09-29,4,22.226,CIN,,DEN,L 10-14,,,,,
5,1996,1996-10-13,6,22.240,CIN,@,PIT,L 10-20,,,,,
6,1996,1996-10-27,8,22.254,CIN,,JAX,W 28-21,,,,,
7,1996,1996-11-17,11,22.275,CIN,@,BUF,L 17-31,,,,,
8,1996,1996-11-24,12,22.282,CIN,,ATL,W 41-31,,1.0,1,0,0
9,1996,1996-12-01,13,22.289,CIN,@,JAX,L 27-30,,,,,
10,1996,1996-12-15,15,22.303,CIN,@,HOU,W 21-13,,,,,
11,1996,1996-12-22,16,22.310,CIN,,IND,W 31-24,,1.0,0,0,0
12,1997,1997-08-31,1,23.196,CIN,,ARI,W 24-21,,,,,
13,1997,1997-09-21,3,23.217,CIN,@,DEN,L 20-38,,,,,
14,1997,1997-09-28,4,23.224,CIN,,NYJ,L 14-31,,,,,
15,1997,1997-10-05,5,23.231,CIN,@,JAX,L 13-21,,,,,
16,1997,1997-10-19,7,23.245,CIN,,PIT,L 10-26,,,,,
17,1997,1997-10-26,8,23.252,CIN,@,NYG,L 27-29,,,,,
18,1997,1997-11-02,9,23.259,CIN,,SDG,W 38-31,,,,,
19,1997,1997-11-09,10,23.266,CIN,@,IND,W 28-13,,1.0,0,0,0
20,1997,1997-11-16,11,23.273,CIN,@,PIT,L 3-20,,,,,
21,1997,1997-11-23,12,23.280,CIN,,JAX,W 31-26,,,,,
22,1997,1997-11-30,13,23.287,CIN,@,PHI,L 42-44,,,,,
23,1997,1997-12-04,14,23.291,CIN,,TEN,W 41-14,,,,,
24,1997,1997-12-14,15,23.301,CIN,,DAL,W 31-24,,,,,
25,1997,1997-12-21,16,23.308,MIN,,IND,W 39-28,,,,,
26,1998,1998-09-06,1,24.202,CIN,,TEN,L 14-23,,,,,
27,1998,1998-09-13,2,24.209,CIN,@,DET,W 34-28,,,,,
28,1998,1998-09-20,3,24.216,CIN,,GNB,L 6-13,,,,,
29,1998,1998-10-11,5,24.237,CIN,,PIT,W 25-20,,0.5,0,0,0
30,1998,1998-10-18,6,24.244,CIN,@,TEN,L 14-44,,,,,
31,1998,1998-10-25,7,24.251,CIN,@,OAK,L 10-27,,,,,
32,1998,1998-11-01,8,24.258,CIN,,DEN,L 26-33,,,,,
33,1998,1998-11-08,9,24.265,CIN,@,JAX,L 11-24,,,,,
34,1998,1998-11-15,10,24.272,CIN,@,MIN,L 3-24,,,,,
35,1998,1998-11-29,12,24.286,CIN,,JAX,L 17-34,,,,,
36,1998,1998-12-20,15,24.307,CIN,@,PIT,W 25-24,,,,,
37,1998,1998-12-27,16,24.314,CIN,,TAM,L 0-35,,,,,
38,1999,1999-09-12,1,25.208,CIN,@,TEN,L 35-36,*,,,,
39,1999,1999-09-19,2,25.215,CIN,,SDG,L 7-34,*,,,,
40,1999,1999-10-03,4,25.229,CIN,,STL,L 10-38,*,,,,
41,1999,1999-10-10,5,25.236,CIN,@,CLE,W 18-17,*,,,,
42,1999,1999-10-17,6,25.243,CIN,,PIT,L 3-17,*,,,,
43,1999,1999-10-24,7,25.250,CIN,@,IND,L 10-31,*,,,,
44,1999,1999-10-31,8,25.257,CIN,,JAX,L 10-41,*,,,,
45,1999,1999-11-28,12,25.285,CIN,@,PIT,W 27-20,,,,,
46,1999,1999-12-05,13,25.292,CIN,,SFO,W 44-30,,,,,
47,1999,1999-12-12,14,25.299,CIN,,CLE,W 44-28,,,,,
48,1999,1999-12-26,15,25.313,CIN,@,BAL,L 0-22,,,,,
49,1999,2000-01-02,16,25.320,CIN,@,JAX,L 7-24,,,,,
50,2000,2000-09-24,3,26.221,CIN,@,BAL,L 0-37,,,,,
51,2000,2000-10-01,4,26.228,CIN,,MIA,L 16-31,,,,,
52,2000,2000-10-08,5,26.235,CIN,,TEN,L 14-23,,,,,
53,2000,2000-10-15,6,26.242,CIN,@,PIT,L 0-15,,,,,
54,2000,2000-10-22,7,26.249,CIN,,DEN,W 31-21,,,,,
55,2000,2000-10-29,8,26.256,CIN,@,CLE,W 12-3,,,,,
56,2000,2000-11-05,9,26.263,CIN,,BAL,L 7-27,,,,,
57,2000,2000-12-03,13,26.291,CIN,,ARI,W 24-13,,,,,
58,2000,2000-12-10,14,26.298,CIN,@,TEN,L 3-35,*,,,,
59,2000,2000-12-17,15,26.305,CIN,,JAX,W 17-14,*,,,,
60,2000,2000-12-24,16,26.312,CIN,@,PHI,L 7-16,,,,,
61,2001,2001-09-09,1,27.205,CIN,,NWE,W 23-17,,,,,
62,2001,2001-10-21,6,27.247,CIN,,CHI,L 0-24,,,,,
63,2001,2002-01-06,16,27.324,CIN,@,TEN,W 23-21,,,,,
