ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1981,1981-12-20,16,26.023,KAN,@,MIN,W 10-6
2,1982,1982-09-12,1,26.289,KAN,@,BUF,L 9-14
3,1982,1982-09-19,2,26.296,KAN,,SDG,W 19-12
4,1982,1982-11-21,3,26.359,KAN,@,NOR,L 17-27
5,1982,1982-11-28,4,27.001,KAN,@,RAM,L 14-20
6,1982,1982-12-05,5,27.008,KAN,@,PIT,L 14-35
7,1982,1982-12-12,6,27.015,KAN,,RAI,L 16-21
8,1982,1982-12-19,7,27.022,KAN,@,DEN,W 37-16
9,1982,1982-12-26,8,27.029,KAN,,SFO,L 13-26
10,1982,1983-01-02,9,27.036,KAN,,NYJ,W 37-13
