ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-10-03,3,25.278,DET,,WAS,W 14-10,1,0,0.00,0,0,0,0,0,0
2,1966,1966-10-23,7,26.298,DET,@,SFO,L 24-27,0,0,,0,0,0,2,36,0
3,1966,1966-11-13,10,26.319,DET,@,MIN,W 32-31,0,0,,0,1,6,3,82,1
4,1967,1967-09-17,1,27.262,DET,@,GNB,T 17-17,0,0,,0,0,0,1,16,0
5,1967,1967-10-29,7,27.304,DET,@,SFO,W 45-3,0,0,,0,1,6,1,31,1
6,1968,1968-11-24,11,28.331,DET,,NOR,T 20-20,0,0,,0,0,0,1,1,0
7,1970,1970-09-20,1,30.265,DET,@,GNB,W 40-0,,,,,,,,,
8,1970,1970-09-27,2,30.272,DET,,CIN,W 38-3,,,,,,,,,
9,1970,1970-10-05,3,30.280,DET,,CHI,W 28-14,,,,,,,,,
10,1970,1970-10-11,4,30.286,DET,@,WAS,L 10-31,,,,,,,,,
11,1970,1970-10-18,5,30.293,DET,@,CLE,W 41-24,0,0,,0,0,0,1,6,0
12,1970,1970-10-25,6,30.300,DET,@,CHI,W 16-10,,,,,,,,,
13,1970,1970-11-01,7,30.307,DET,,MIN,L 17-30,,,,,,,,,
14,1970,1970-11-08,8,30.314,DET,@,NOR,L 17-19,,,,,,,,,
15,1970,1970-11-15,9,30.321,DET,@,MIN,L 20-24,,,,,,,,,
16,1970,1970-11-22,10,30.328,DET,,SFO,W 28-7,,,,,,,,,
17,1970,1970-11-26,11,30.332,DET,,OAK,W 28-14,,,,,,,,,
18,1970,1970-12-06,12,30.342,DET,,STL,W 16-3,,,,,,,,,
19,1970,1970-12-14,13,30.350,DET,@,RAM,W 28-23,0,0,,0,0,0,1,12,0
20,1970,1970-12-20,14,30.356,DET,,GNB,W 20-0,,,,,,,,,
21,1971,1971-09-20,1,31.265,DET,,MIN,L 13-16,,,,,,,,,
22,1971,1971-09-26,2,31.271,DET,@,NWE,W 34-7,0,0,,0,1,6,1,25,1
23,1971,1971-10-03,3,31.278,DET,,ATL,W 41-38,,,,,,,,,
24,1971,1971-10-10,4,31.285,DET,,GNB,W 31-28,,,,,,,,,
25,1971,1971-10-17,5,31.292,DET,@,HOU,W 31-7,0,0,,0,0,0,1,0,0
26,1971,1971-10-24,6,31.299,DET,,CHI,L 23-28,,,,,,,,,
27,1971,1971-11-01,7,31.307,DET,@,GNB,T 14-14,,,,,,,,,
28,1971,1971-11-07,8,31.313,DET,@,DEN,W 24-20,,,,,,,,,
29,1971,1971-11-14,9,31.320,DET,,RAM,L 13-21,,,,,,,,,
30,1971,1971-11-21,10,31.327,DET,@,CHI,W 28-3,0,0,,0,1,6,3,49,1
31,1971,1971-11-25,11,31.331,DET,,KAN,W 32-21,,,,,,,,,
32,1971,1971-12-05,12,31.341,DET,,PHI,L 20-23,,,,,,,,,
33,1971,1971-12-11,13,31.347,DET,@,MIN,L 10-29,,,,,,,,,
34,1971,1971-12-19,14,31.355,DET,@,SFO,L 27-31,,,,,,,,,
35,1972,1972-09-17,1,32.263,DET,,NYG,W 30-16,0,0,,0,0,0,1,0,0
36,1972,1972-09-24,2,32.270,DET,,MIN,L 10-34,,,,,,,,,
37,1972,1972-10-01,3,32.277,DET,@,CHI,W 38-24,0,0,,0,0,0,1,0,0
38,1972,1972-10-08,4,32.284,DET,@,ATL,W 26-23,,,,,,,,,
39,1972,1972-10-16,5,32.292,DET,,GNB,L 23-24,,,,,,,,,
40,1972,1972-10-22,6,32.298,DET,,SDG,W 34-20,,,,,,,,,
41,1972,1972-10-30,7,32.306,DET,@,DAL,L 24-28,,,,,,,,,
42,1972,1972-11-05,8,32.312,DET,,CHI,W 14-0,,,,,,,,,
43,1972,1972-11-12,9,32.319,DET,@,MIN,L 14-16,,,,,,,,,
44,1972,1972-11-19,10,32.326,DET,,NOR,W 27-14,,,,,,,,,
45,1972,1972-11-23,11,32.330,DET,,NYJ,W 37-20,,,,,,,,,
46,1972,1972-12-03,12,32.340,DET,@,GNB,L 7-33,,,,,,,,,
47,1972,1972-12-10,13,32.347,DET,@,BUF,T 21-21,,,,,,,,,
48,1972,1972-12-17,14,32.354,DET,@,RAM,W 34-17,,,,,,,,,
49,1973,1973-09-16,1,33.261,DET,@,PIT,L 10-24,,,,,,,,,
50,1973,1973-09-23,2,33.268,DET,@,GNB,T 13-13,,,,,,,,,
51,1973,1973-10-01,3,33.276,DET,,ATL,W 31-6,,,,,,,,,
52,1973,1973-10-07,4,33.282,DET,,MIN,L 9-23,,,,,,,,,
53,1973,1973-10-14,5,33.289,DET,@,NOR,L 13-20,0,0,,0,0,0,1,4,0
54,1973,1973-11-04,8,33.310,DET,,SFO,W 30-20,,,,,,,,,
55,1973,1973-11-18,10,33.324,DET,@,CHI,W 30-7,0,0,,0,0,0,2,25,0
56,1973,1973-11-22,11,33.328,DET,,WAS,L 0-20,,,,,,,,,
57,1973,1973-12-02,12,33.338,DET,@,STL,W 20-16,0,0,,0,0,0,1,21,0
58,1973,1973-12-09,13,33.345,DET,,CHI,W 40-7,,,,,,,,,
59,1973,1973-12-15,14,33.351,DET,@,MIA,L 7-34,,,,,,,,,
