ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1995,1995-11-23,12,23.067,DET,,MIN,W 44-38,1,29,29.00,0
2,1995,1995-12-04,13,23.078,DET,,CHI,W 27-7,1,19,19.00,0
3,1995,1995-12-10,14,23.084,DET,@,HOU,W 24-17,2,52,26.00,0
4,1995,1995-12-17,15,23.091,DET,,JAX,W 44-0,0,0,,0
5,1995,1995-12-23,16,23.097,DET,@,TAM,W 37-10,0,0,,0
