ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
47,1990,1990-11-04,8,26.066,RAI,@,KAN,L 7-9,9,32,3.56,1,,0,0,,0,,,0,0,,0,1,6
48,1990,1990-11-11,9,26.073,RAI,,GNB,L 16-29,2,8,4.00,0,,0,0,,0,,,0,0,,0,0,0
49,1990,1990-11-19,10,26.081,RAI,@,MIA,W 13-10,2,5,2.50,0,,0,0,,0,,,0,0,,0,0,0
50,1990,1990-11-25,11,26.087,RAI,,KAN,L 24-27,3,21,7.00,0,,0,0,,0,,,0,0,,0,0,0
51,1990,1990-12-02,12,26.094,RAI,@,DEN,W 23-20,3,11,3.67,1,,0,0,,0,,,0,0,,0,1,6
52,1990,1990-12-10,13,26.102,RAI,@,DET,W 38-31,2,6,3.00,0,,0,0,,0,,,0,0,,0,0,0
53,1990,1990-12-16,14,26.108,RAI,,CIN,W 24-7,5,19,3.80,0,,1,8,8.00,0,,,0,0,,0,0,0
54,1990,1990-12-22,15,26.114,RAI,@,MIN,W 28-24,4,18,4.50,0,,0,0,,0,,,0,0,,0,0,0
55,1990,1990-12-30,16,26.122,RAI,,SDG,W 17-12,7,38,5.43,0,,1,17,17.00,1,,,0,0,,0,1,6
56,1991,1991-09-01,1,27.002,RAI,@,HOU,L 17-47,2,13,6.50,0,,0,0,,0,,,0,0,,0,0,0
57,1991,1991-09-08,2,27.009,RAI,,DEN,W 16-13,3,6,2.00,0,,2,7,3.50,0,,,0,0,,0,0,0
58,1991,1991-09-15,3,27.016,RAI,,IND,W 16-0,1,10,10.00,0,,0,0,,0,,,0,0,,0,0,0
59,1991,1991-09-22,4,27.023,RAI,@,ATL,L 17-21,5,20,4.00,0,,0,0,,0,,,0,0,,0,0,0
60,1991,1991-09-29,5,27.030,RAI,,SFO,W 12-6,5,17,3.40,0,,2,20,10.00,0,,,0,0,,0,0,0
61,1991,1991-10-06,6,27.037,RAI,,SDG,L 13-21,5,31,6.20,0,,1,6,6.00,0,,,0,0,,0,0,0
62,1991,1991-10-13,7,27.044,RAI,@,SEA,W 23-20,5,45,9.00,0,,1,7,7.00,0,,,0,0,,0,0,0
63,1991,1991-10-20,8,27.051,RAI,,RAM,W 20-17,2,6,3.00,0,,2,15,7.50,0,,,0,0,,0,0,0
64,1991,1991-10-28,9,27.059,RAI,@,KAN,L 21-24,6,13,2.17,0,,1,37,37.00,1,,,0,0,,0,1,6
65,1991,1991-11-10,10,27.072,RAI,@,DEN,W 17-16,7,17,2.43,0,,1,14,14.00,0,,,1,0,0.00,0,0,0
66,1991,1991-11-17,11,27.079,RAI,,SEA,W 31-7,4,12,3.00,0,,1,2,2.00,0,,,0,0,,0,0,0
67,1991,1991-11-24,12,27.086,RAI,@,CIN,W 38-14,8,47,5.88,1,,0,0,,0,,,0,0,,0,1,6
68,1991,1991-12-01,13,27.093,RAI,@,SDG,W 9-7,6,23,3.83,0,,2,22,11.00,0,,,0,0,,0,0,0
69,1991,1991-12-08,14,27.100,RAI,,BUF,L 27-30,1,2,2.00,0,,1,-2,-2.00,0,,,0,0,,0,0,0
70,1991,1991-12-16,15,27.108,RAI,@,NOR,L 0-27,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
71,1991,1991-12-22,16,27.114,RAI,,KAN,L 21-27,1,1,1.00,0,,1,2,2.00,0,,,0,0,,0,0,0
72,1992,1992-09-06,1,28.007,RAI,@,DEN,L 13-17,8,25,3.13,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
73,1992,1992-09-13,2,28.014,RAI,@,CIN,L 21-24,3,10,3.33,0,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0
74,1992,1992-09-20,3,28.021,RAI,,CLE,L 16-28,3,20,6.67,0,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0
75,1992,1992-09-28,4,28.029,RAI,@,KAN,L 7-27,2,7,3.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
76,1992,1992-10-04,5,28.035,RAI,,NYG,W 13-10,5,21,4.20,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0
77,1992,1992-10-11,6,28.042,RAI,,BUF,W 20-3,3,4,1.33,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
78,1992,1992-10-18,7,28.049,RAI,@,SEA,W 19-0,4,7,1.75,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
79,1992,1992-10-25,8,28.056,RAI,,DAL,L 13-28,4,7,1.75,0,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
80,1992,1992-11-08,9,28.070,RAI,@,PHI,L 10-31,3,8,2.67,0,,0,0,,0,0.0%,,0,0,,0,0,0
81,1992,1992-11-15,10,28.077,RAI,,SEA,W 20-3,3,7,2.33,0,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0
82,1992,1992-11-22,11,28.084,RAI,,DEN,W 24-0,2,2,1.00,0,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0
83,1992,1992-11-29,12,28.091,RAI,@,SDG,L 3-27,2,13,6.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
84,1992,1992-12-06,13,28.098,RAI,,KAN,W 28-7,0,0,,0,5,4,39,9.75,1,80.0%,7.80,0,0,,0,1,6
85,1992,1992-12-14,14,28.106,RAI,@,MIA,L 7-20,1,2,2.00,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0
86,1992,1992-12-20,15,28.112,RAI,,SDG,L 14-36,1,-4,-4.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
87,1992,1992-12-26,16,28.118,RAI,@,WAS,W 21-20,,,,,,,,,,0.0%,,,,,,,
88,1993,1993-09-05,1,29.006,RAI,,MIN,W 24-7,8,24,3.00,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
89,1993,1993-09-12,2,29.013,RAI,@,SEA,W 17-13,3,14,4.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
90,1993,1993-09-19,3,29.020,RAI,,CLE,L 16-19,2,2,1.00,0,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0
91,1993,1993-10-03,4,29.034,RAI,@,KAN,L 9-24,1,4,4.00,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0
92,1993,1993-10-10,5,29.041,RAI,,NYJ,W 24-20,,,,,,,,,,0.0%,,,,,,,
93,1993,1993-10-18,6,29.049,RAI,@,DEN,W 23-20,1,2,2.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
94,1993,1993-10-31,7,29.062,RAI,,SDG,L 23-30,0,0,,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
95,1993,1993-11-07,8,29.069,RAI,@,CHI,W 16-14,15,51,3.40,0,,0,0,,0,0.0%,,0,0,,0,0,0
96,1993,1993-11-14,9,29.076,RAI,,KAN,L 20-31,1,4,4.00,0,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0
97,1993,1993-11-21,10,29.083,RAI,@,SDG,W 12-7,6,17,2.83,0,,0,0,,0,0.0%,,0,0,,0,0,0
98,1993,1993-11-28,11,29.090,RAI,@,CIN,L 10-16,4,20,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
99,1993,1993-12-05,12,29.097,RAI,@,BUF,W 25-24,5,12,2.40,0,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0
100,1993,1993-12-12,13,29.104,RAI,,SEA,W 27-23,,,,,,,,,,0.0%,,,,,,,
101,1993,1993-12-19,14,29.111,RAI,,TAM,W 27-20,,,,,,,,,,0.0%,,,,,,,
102,1993,1993-12-26,15,29.118,RAI,@,GNB,L 0-28,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
103,1993,1994-01-02,16,29.125,RAI,,DEN,W 33-30,1,6,6.00,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0
104,1994,1994-09-04,1,30.005,SEA,@,WAS,W 28-7,3,20,6.67,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
105,1994,1994-09-11,2,30.012,SEA,@,RAI,W 38-9,3,10,3.33,0,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0
106,1994,1994-09-18,3,30.019,SEA,,SDG,L 10-24,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
107,1994,1994-09-25,4,30.026,SEA,,PIT,W 30-13,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
108,1994,1994-10-02,5,30.033,SEA,@,IND,L 15-17,0,0,,0,,0,0,,0,0.0%,,,,,,0,
109,1994,1994-10-09,6,30.040,SEA,,DEN,L 9-16,1,3,3.00,0,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0
110,1994,1994-10-23,7,30.054,SEA,@,KAN,L 23-38,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
111,1994,1994-10-30,8,30.061,SEA,@,SDG,L 15-35,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
112,1994,1994-11-06,9,30.068,SEA,,CIN,L 17-20,2,3,1.50,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,1,6
113,1994,1994-11-13,10,30.075,SEA,@,DEN,L 10-17,3,14,4.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
114,1994,1994-11-20,11,30.082,SEA,,TAM,W 22-21,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
115,1994,1994-11-27,12,30.089,SEA,,KAN,W 10-9,1,2,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
116,1994,1994-12-04,13,30.096,SEA,,IND,L 19-31,1,1,1.00,0,2,2,8,4.00,1,100.0%,4.00,0,0,,0,1,6
117,1994,1994-12-11,14,30.103,SEA,@,HOU,W 16-14,2,8,4.00,0,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0
118,1994,1994-12-18,15,30.110,SEA,,RAI,L 16-17,0,0,,0,,0,0,,0,0.0%,,,,,,0,
119,1994,1994-12-24,16,30.116,SEA,@,CLE,L 9-35,0,0,,0,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0
120,1995,1995-09-03,1,31.004,SEA,,KAN,L 10-34,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
121,1995,1995-09-10,2,31.011,SEA,@,SDG,L 10-14,3,7,2.33,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
122,1995,1995-09-17,3,31.018,SEA,,CIN,W 24-21,2,5,2.50,0,1,1,5,5.00,1,100.0%,5.00,0,0,,0,1,6
123,1995,1995-10-01,4,31.032,SEA,,DEN,W 27-10,1,0,0.00,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0
124,1995,1995-10-08,5,31.039,SEA,@,OAK,L 14-34,1,0,0.00,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
125,1995,1995-10-15,6,31.046,SEA,@,BUF,L 21-27,0,0,,0,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
126,1995,1995-10-22,7,31.053,SEA,,SDG,L 25-35,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
127,1995,1995-10-29,8,31.060,SEA,@,ARI,L 14-20,0,0,,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,
128,1995,1995-11-05,9,31.067,SEA,,NYG,W 30-28,2,7,3.50,0,0,0,0,,0,0.0%,,1,11,11.00,0,0,0
