ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
29,1997,1997-11-30,13,25.138,OAK,,MIA,L 16-34,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
30,1997,1997-12-07,14,25.145,OAK,@,KAN,L 0-30,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0
31,1997,1997-12-14,15,25.152,OAK,,SEA,L 21-22,,9,5,66,13.20,1,55.6%,7.33,0,0,,0,1,6
32,1997,1997-12-21,16,25.159,OAK,,JAX,L 9-20,,4,1,2,2.00,1,25.0%,0.50,0,0,,0,1,6
33,1998,1998-09-06,1,26.053,OAK,@,KAN,L 8-28,,5,1,24,24.00,0,20.0%,4.80,0,0,,0,0,0
34,1998,1998-09-13,2,26.060,OAK,,NYG,W 20-17,,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0
35,1998,1998-09-20,3,26.067,OAK,,DEN,L 17-34,,3,2,17,8.50,1,66.7%,5.67,0,0,,0,1,6
36,1998,1998-09-27,4,26.074,OAK,@,DAL,W 13-12,,5,3,53,17.67,0,60.0%,10.60,0,0,,0,0,0
37,1998,1998-10-04,5,26.081,OAK,@,ARI,W 23-20,,4,3,35,11.67,0,75.0%,8.75,1,-2,-2.00,0,0,0
38,1998,1998-10-11,6,26.088,OAK,,SDG,W 7-6,,9,2,26,13.00,0,22.2%,2.89,0,0,,0,0,0
39,1998,1998-10-25,7,26.102,OAK,,CIN,W 27-10,,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0
40,1998,1998-11-01,8,26.109,OAK,@,SEA,W 31-18,,4,2,35,17.50,1,50.0%,8.75,0,0,,0,1,6
41,1998,1998-11-08,9,26.116,OAK,@,BAL,L 10-13,,8,6,105,17.50,1,75.0%,13.13,0,0,,0,1,6
42,1998,1998-11-15,10,26.123,OAK,,SEA,W 20-17,,8,5,96,19.20,0,62.5%,12.00,0,0,,0,0,0
43,1998,1998-11-22,11,26.130,OAK,@,DEN,L 14-40,,5,1,29,29.00,1,20.0%,5.80,0,0,,0,1,6
44,1998,1998-11-29,12,26.137,OAK,,WAS,L 19-29,,5,1,19,19.00,0,20.0%,3.80,0,0,,0,0,0
45,1998,1998-12-06,13,26.144,OAK,,MIA,L 17-27,,4,,,,,0.0%,,,,,,,
46,1998,1998-12-13,14,26.151,OAK,@,BUF,L 21-44,,3,3,12,4.00,1,100.0%,4.00,0,0,,0,1,6
47,1998,1998-12-20,15,26.158,OAK,@,SDG,W 17-10,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
48,1998,1998-12-26,16,26.164,OAK,,KAN,L 24-31,,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0
49,1999,1999-09-12,1,27.059,OAK,@,GNB,L 24-28,*,1,,,,,0.0%,,,,,,,
50,1999,1999-09-19,2,27.066,OAK,@,MIN,W 22-17,*,4,2,49,24.50,0,50.0%,12.25,0,0,,0,0,0
51,1999,1999-09-26,3,27.073,OAK,,CHI,W 24-17,*,3,3,35,11.67,1,100.0%,11.67,0,0,,0,1,6
52,1999,1999-10-03,4,27.080,OAK,@,SEA,L 21-22,*,6,4,40,10.00,1,66.7%,6.67,0,0,,0,1,6
53,1999,1999-10-10,5,27.087,OAK,,DEN,L 13-16,*,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0
54,1999,1999-10-17,6,27.094,OAK,@,BUF,W 20-14,*,1,,,,,0.0%,,,,,,,
55,1999,1999-10-24,7,27.101,OAK,,NYJ,W 24-23,*,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0
56,1999,1999-10-31,8,27.108,OAK,,MIA,L 9-16,*,4,,,,,0.0%,,,,,,,
57,1999,1999-11-14,9,27.122,OAK,,SDG,W 28-9,*,3,2,14,7.00,2,66.7%,4.67,0,0,,0,2,12
58,1999,1999-11-22,10,27.130,OAK,@,DEN,L 21-27,*,4,4,72,18.00,1,100.0%,18.00,0,0,,0,1,6
59,1999,1999-11-28,11,27.136,OAK,,KAN,L 34-37,*,5,4,62,15.50,2,80.0%,12.40,0,0,,0,2,12
60,1999,1999-12-05,12,27.143,OAK,,SEA,W 30-21,*,5,4,54,13.50,0,80.0%,10.80,0,0,,0,0,0
61,1999,1999-12-09,13,27.147,OAK,@,TEN,L 14-21,*,4,4,44,11.00,1,100.0%,11.00,0,0,,0,1,6
62,1999,1999-12-19,14,27.157,OAK,,TAM,W 45-0,*,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0
63,1999,1999-12-26,15,27.164,OAK,@,SDG,L 20-23,*,8,4,43,10.75,1,50.0%,5.38,0,0,,0,1,6
64,1999,2000-01-02,16,27.171,OAK,@,KAN,W 41-38,*,2,2,51,25.50,0,100.0%,25.50,0,0,,0,0,0
65,2000,2000-09-03,1,28.050,OAK,,SDG,W 9-6,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
66,2000,2000-09-10,2,28.057,OAK,@,IND,W 38-31,*,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0
67,2000,2000-09-17,3,28.064,OAK,,DEN,L 24-33,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
68,2000,2000-09-24,4,28.071,OAK,,CLE,W 36-10,*,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0
69,2000,2000-10-08,5,28.085,OAK,@,SFO,W 34-28,*,3,,,,,0.0%,,,,,,,
70,2000,2000-10-15,6,28.092,OAK,@,KAN,W 20-17,*,,,,,,0.0%,,,,,,,
71,2000,2000-10-22,7,28.099,OAK,,SEA,W 31-3,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0
72,2000,2000-10-29,8,28.106,OAK,@,SDG,W 15-13,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
73,2000,2000-11-05,9,28.113,OAK,,KAN,W 49-31,,8,4,56,14.00,2,50.0%,7.00,0,0,,0,2,12
74,2000,2000-11-13,10,28.121,OAK,@,DEN,L 24-27,,4,2,44,22.00,0,50.0%,11.00,1,-7,-7.00,0,0,0
75,2000,2000-11-19,11,28.127,OAK,@,NOR,W 31-22,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
76,2000,2000-11-26,12,28.134,OAK,,ATL,W 41-14,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
77,2000,2000-12-03,13,28.141,OAK,@,PIT,L 20-21,*,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0
78,2000,2000-12-10,14,28.148,OAK,,NYJ,W 31-7,,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0
79,2000,2000-12-16,15,28.154,OAK,@,SEA,L 24-27,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
80,2000,2000-12-24,16,28.162,OAK,,CAR,W 52-9,*,4,4,32,8.00,2,100.0%,8.00,0,0,,0,2,12
81,2001,2001-09-09,1,29.056,CLE,,SEA,L 6-9,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
82,2001,2001-09-23,2,29.070,CLE,,DET,W 24-14,*,2,2,37,18.50,0,100.0%,18.50,0,0,,0,0,0
83,2001,2001-09-30,3,29.077,CLE,@,JAX,W 23-14,*,6,3,10,3.33,0,50.0%,1.67,0,0,,0,0,0
84,2001,2001-10-07,4,29.084,CLE,,SDG,W 20-16,*,4,3,63,21.00,0,75.0%,15.75,0,0,,0,0,0
85,2002,2002-09-23,3,30.070,TAM,,STL,W 26-14,,3,2,15,7.50,1,66.7%,5.00,0,0,,0,1,6
86,2002,2002-09-29,4,30.076,TAM,@,CIN,W 35-7,,2,1,35,35.00,1,50.0%,17.50,0,0,,0,1,6
87,2002,2002-10-06,5,30.083,TAM,@,ATL,W 20-6,,1,,,,,0.0%,,,,,,,
88,2002,2002-10-13,6,30.090,TAM,,CLE,W 17-3,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
89,2002,2002-10-20,7,30.097,TAM,@,PHI,L 10-20,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
90,2002,2002-10-27,8,30.104,TAM,@,CAR,W 12-9,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
91,2002,2002-11-03,9,30.111,TAM,,MIN,W 38-24,,4,2,11,5.50,1,50.0%,2.75,0,0,,0,1,6
92,2002,2002-11-17,10,30.125,TAM,,CAR,W 23-10,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0
93,2002,2002-11-24,11,30.132,TAM,,GNB,W 21-7,*,1,,,,,0.0%,,,,,,,
94,2002,2002-12-01,12,30.139,TAM,@,NOR,L 20-23,*,,,,,,0.0%,,,,,,,
95,2002,2002-12-08,13,30.146,TAM,,ATL,W 34-10,,2,1,31,31.00,0,50.0%,15.50,0,0,,0,0,0
96,2002,2002-12-15,14,30.153,TAM,@,DET,W 23-20,,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0
97,2002,2002-12-23,15,30.161,TAM,,PIT,L 7-17,,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0
98,2002,2002-12-29,16,30.167,TAM,@,CHI,W 15-0,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
99,2003,2003-11-16,10,31.124,TAM,,GNB,L 13-20,,,,,,,0.0%,,,,,,,
100,2003,2003-11-24,11,31.132,TAM,,NYG,W 19-13,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
101,2003,2003-11-30,12,31.138,TAM,@,JAX,L 10-17,,,,,,,0.0%,,,,,,,
102,2003,2003-12-07,13,31.145,TAM,@,NOR,W 14-7,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
103,2003,2003-12-14,14,31.152,TAM,,HOU,W 16-3,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
104,2003,2003-12-20,15,31.158,TAM,,ATL,L 28-30,,2,1,3,3.00,1,50.0%,1.50,0,0,,0,1,6
105,2003,2003-12-28,16,31.166,TAM,@,TEN,L 13-33,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
106,2004,2004-09-12,1,32.059,TAM,@,WAS,L 10-16,,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0
107,2004,2004-09-19,2,32.066,TAM,,SEA,L 6-10,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
108,2004,2004-09-26,3,32.073,TAM,@,OAK,L 20-30,,1,,,,,0.0%,,,,,,,
