ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2004,2004-09-11,1,22.227,MIA,,TEN,L 7-17,,,,,,,0.0%,
2,2004,2004-09-19,2,22.235,MIA,@,CIN,L 13-16,,,,,,,0.0%,
3,2004,2004-10-03,4,22.249,MIA,,NYJ,L 9-17,,,,,,,0.0%,
4,2004,2004-10-10,5,22.256,MIA,@,NWE,L 10-24,,0,,,,,0.0%,
5,2004,2004-10-17,6,22.263,MIA,@,BUF,L 13-20,,,,,,,0.0%,
6,2004,2004-11-01,8,22.278,MIA,@,NYJ,L 14-41,,,,,,,0.0%,
7,2004,2004-11-07,9,22.284,MIA,,ARI,L 23-24,,,,,,,0.0%,
8,2004,2004-11-21,10,22.298,MIA,@,SEA,L 17-24,*,,,,,,0.0%,
9,2004,2004-11-28,11,22.305,MIA,@,SFO,W 24-17,*,,,,,,0.0%,
10,2004,2004-12-05,12,22.312,MIA,,BUF,L 32-42,*,,,,,,0.0%,
11,2004,2004-12-12,13,22.319,MIA,@,DEN,L 17-20,*,,,,,,0.0%,
12,2004,2004-12-20,14,22.327,MIA,,NWE,W 29-28,*,,,,,,0.0%,
13,2004,2004-12-26,15,22.333,MIA,,CLE,W 10-7,*,0,,,,,0.0%,
14,2004,2005-01-02,16,22.340,MIA,@,BAL,L 23-30,*,0,,,,,0.0%,
15,2005,2005-09-11,1,23.226,MIA,,DEN,W 34-10,*,0,,,,,0.0%,
16,2005,2005-09-18,2,23.233,MIA,@,NYJ,L 7-17,*,0,,,,,0.0%,
17,2005,2005-09-25,3,23.240,MIA,,CAR,W 27-24,*,0,,,,,0.0%,
18,2005,2005-10-09,4,23.254,MIA,@,BUF,L 14-20,*,0,,,,,0.0%,
19,2005,2005-10-16,5,23.261,MIA,@,TAM,L 13-27,*,0,,,,,0.0%,
20,2005,2005-10-21,6,23.266,MIA,,KAN,L 20-30,*,,,,,,0.0%,
21,2005,2005-10-30,7,23.275,MIA,@,NOR,W 21-6,*,,,,,,0.0%,
22,2005,2005-11-06,8,23.282,MIA,,ATL,L 10-17,*,,,,,,0.0%,
23,2005,2005-11-13,9,23.289,MIA,,NWE,L 16-23,*,,,,,,0.0%,
24,2005,2005-11-20,10,23.296,MIA,@,CLE,L 0-22,*,,,,,,0.0%,
25,2005,2005-11-27,11,23.303,MIA,@,OAK,W 33-21,*,,,,,,0.0%,
26,2005,2005-12-04,12,23.310,MIA,,BUF,W 24-23,*,0,,,,,0.0%,
27,2005,2005-12-11,13,23.317,MIA,@,SDG,W 23-21,*,,,,,,0.0%,
28,2005,2005-12-18,14,23.324,MIA,,NYJ,W 24-20,*,,,,,,0.0%,
29,2005,2005-12-24,15,23.330,MIA,,TEN,W 24-10,*,,,,,,0.0%,
30,2005,2006-01-01,16,23.338,MIA,@,NWE,W 28-26,*,,,,,,0.0%,
31,2006,2006-09-07,1,24.222,MIA,@,PIT,L 17-28,*,,,,,,0.0%,
32,2006,2006-09-17,2,24.232,MIA,,BUF,L 6-16,*,,,,,,0.0%,
33,2006,2006-09-24,3,24.239,MIA,,TEN,W 13-10,*,,,,,,0.0%,
34,2006,2006-10-01,4,24.246,MIA,@,HOU,L 15-17,*,,,,,,0.0%,
35,2006,2006-10-08,5,24.253,MIA,@,NWE,L 10-20,*,,,,,,0.0%,
36,2006,2006-10-15,6,24.260,MIA,@,NYJ,L 17-20,*,,,,,,0.0%,
37,2006,2006-10-22,7,24.267,MIA,,GNB,L 24-34,*,0,,,,,0.0%,
38,2006,2006-11-05,8,24.281,MIA,@,CHI,W 31-13,*,0,,,,,0.0%,
39,2006,2006-11-12,9,24.288,MIA,,KAN,W 13-10,*,,,,,,0.0%,
40,2006,2006-11-19,10,24.295,MIA,,MIN,W 24-20,*,,,,,,0.0%,
41,2006,2006-11-23,11,24.299,MIA,@,DET,W 27-10,*,,,,,,0.0%,
42,2006,2006-12-03,12,24.309,MIA,,JAX,L 10-24,*,,,,,,0.0%,
43,2006,2006-12-10,13,24.316,MIA,,NWE,W 21-0,*,,,,,,0.0%,
44,2006,2006-12-17,14,24.323,MIA,@,BUF,L 0-21,*,,,,,,0.0%,
45,2006,2006-12-25,15,24.331,MIA,,NYJ,L 10-13,*,0,,,,,0.0%,
46,2006,2006-12-31,16,24.337,MIA,@,IND,L 22-27,*,,,,,,0.0%,
47,2007,2007-09-09,1,25.224,MIA,@,WAS,L 13-16,*,0,,,,,0.0%,
48,2007,2007-09-16,2,25.231,MIA,,DAL,L 20-37,*,,,,,,0.0%,
49,2007,2007-09-23,3,25.238,MIA,@,NYJ,L 28-31,*,,,,,,0.0%,
50,2007,2007-09-30,4,25.245,MIA,,OAK,L 17-35,*,0,,,,,0.0%,
51,2007,2007-10-07,5,25.252,MIA,@,HOU,L 19-22,*,,,,,,0.0%,
52,2007,2007-10-14,6,25.259,MIA,@,CLE,L 31-41,*,,,,,,0.0%,
53,2007,2007-10-21,7,25.266,MIA,,NWE,L 28-49,*,0,,,,,0.0%,
54,2007,2007-10-28,8,25.273,MIA,,NYG,L 10-13,*,0,,,,,0.0%,
55,2007,2007-11-11,9,25.287,MIA,,BUF,L 10-13,*,0,,,,,0.0%,
56,2007,2007-11-18,10,25.294,MIA,@,PHI,L 7-17,*,,,,,,0.0%,
57,2007,2007-11-26,11,25.302,MIA,@,PIT,L 0-3,*,1,0,-2,,0,0.0%,-2.00
58,2007,2007-12-02,12,25.308,MIA,,NYJ,L 13-40,*,,,,,,0.0%,
59,2007,2007-12-09,13,25.315,MIA,@,BUF,L 17-38,*,,,,,,0.0%,
60,2007,2007-12-16,14,25.322,MIA,,BAL,W 22-16,*,,,,,,0.0%,
61,2007,2007-12-23,15,25.329,MIA,@,NWE,L 7-28,*,,,,,,0.0%,
62,2007,2007-12-30,16,25.336,MIA,,CIN,L 25-38,*,,,,,,0.0%,
63,2008,2008-09-14,2,26.230,CLE,,PIT,L 6-10,*,0,,,,,0.0%,
64,2008,2008-09-21,3,26.237,CLE,@,BAL,L 10-28,*,0,,,,,0.0%,
65,2008,2008-09-28,4,26.244,CLE,@,CIN,W 20-12,*,,,,,,0.0%,
66,2008,2008-10-13,5,26.259,CLE,,NYG,W 35-14,*,0,,,,,0.0%,
67,2008,2008-10-19,6,26.265,CLE,@,WAS,L 11-14,*,,,,,,0.0%,
68,2008,2008-10-26,7,26.272,CLE,@,JAX,W 23-17,*,,,,,,0.0%,
69,2008,2008-11-02,8,26.279,CLE,,BAL,L 27-37,*,,,,,,0.0%,
70,2008,2008-11-06,9,26.283,CLE,,DEN,L 30-34,*,,,,,,0.0%,
71,2008,2008-11-17,10,26.294,CLE,@,BUF,W 29-27,*,,,,,,0.0%,
72,2008,2008-11-23,11,26.300,CLE,,HOU,L 6-16,*,0,,,,,0.0%,
73,2008,2008-11-30,12,26.307,CLE,,IND,L 6-10,*,,,,,,0.0%,
74,2008,2008-12-07,13,26.314,CLE,@,TEN,L 9-28,*,,,,,,0.0%,
75,2008,2008-12-15,14,26.322,CLE,@,PHI,L 10-30,*,,,,,,0.0%,
76,2008,2008-12-21,15,26.328,CLE,,CIN,L 0-14,*,,,,,,0.0%,
77,2008,2008-12-28,16,26.335,CLE,@,PIT,L 0-31,*,,0,0,,0,0.0%,
78,2009,2009-10-18,6,27.263,CLE,@,PIT,L 14-27,,,,,,,0.0%,
79,2009,2009-10-25,7,27.270,CLE,,GNB,L 3-31,,,,,,,0.0%,
80,2009,2009-11-01,8,27.277,CLE,@,CHI,L 6-30,*,,,,,,0.0%,
81,2009,2009-11-16,9,27.292,CLE,,BAL,L 0-16,*,,,,,,0.0%,
82,2009,2009-11-22,10,27.298,CLE,@,DET,L 37-38,*,,,,,,0.0%,
83,2009,2009-11-29,11,27.305,CLE,@,CIN,L 7-16,*,,,,,,0.0%,
84,2009,2009-12-20,14,27.326,CLE,@,KAN,W 41-34,,,,,,,0.0%,
85,2009,2009-12-27,15,27.333,CLE,,OAK,W 23-9,*,0,,,,,0.0%,
86,2009,2010-01-03,16,27.340,CLE,,JAX,W 23-17,*,0,,,,,0.0%,
87,2010,2010-10-24,6,28.269,ARI,@,SEA,L 10-22,,,,,,,0.0%,
88,2010,2010-10-31,7,28.276,ARI,,TAM,L 35-38,,,,,,,0.0%,
89,2010,2010-11-07,8,28.283,ARI,@,MIN,L 24-27,,,,,,,0.0%,
90,2010,2010-11-14,9,28.290,ARI,,SEA,L 18-36,,,,,,,0.0%,
91,2010,2010-11-21,10,28.297,ARI,@,KAN,L 13-31,,,,,,,0.0%,
92,2010,2010-11-29,11,28.305,ARI,,SFO,L 6-27,,,,,,,0.0%,
93,2010,2010-12-05,12,28.311,ARI,,STL,L 6-19,,,,,,,0.0%,
94,2010,2010-12-12,13,28.318,ARI,,DEN,W 43-13,,,,,,,0.0%,
