ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1995,1995-09-03,1,24.217,SFO,@,NOR,W 24-22,
2,1995,1995-09-10,2,24.224,SFO,,ATL,W 41-10,
3,1995,1995-09-17,3,24.231,SFO,,NWE,W 28-3,
4,1995,1995-09-25,4,24.239,SFO,@,DET,L 24-27,
5,1995,1995-10-01,5,24.245,SFO,,NYG,W 20-6,
6,1995,1995-10-15,6,24.259,SFO,@,IND,L 17-18,1.0
7,1995,1995-10-22,7,24.266,SFO,@,STL,W 44-10,
8,1997,1997-11-02,9,26.277,ATL,,STL,W 34-31,
9,1997,1997-11-09,10,26.284,ATL,,TAM,L 10-31,
10,1997,1997-12-21,16,26.326,ATL,@,ARI,L 26-29,
