ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1975,1975-09-21,1,22.313,ATL,@,STL,L 20-23,*,8,16,50.00,81,0,1,38.8,0,0,5.06,2.25,5,5,1.00,1,1,6
2,1975,1975-09-28,2,22.320,ATL,,DET,L 14-17,*,7,22,31.82,104,1,1,44.5,0,0,4.73,3.59,0,0,,0,0,0
3,1975,1975-10-05,3,22.327,ATL,,NOR,W 14-7,*,11,23,47.83,119,1,1,59.9,0,0,5.17,4.09,2,3,1.50,0,0,0
4,1975,1975-10-12,4,22.334,ATL,@,SFO,W 17-3,*,9,20,45.00,96,1,0,76.2,0,0,4.80,5.80,0,0,,0,0,0
5,1975,1975-10-19,5,22.341,ATL,@,RAM,L 7-22,*,9,25,36.00,84,0,3,6.5,0,0,3.36,-2.04,0,0,,0,0,0
6,1975,1975-10-26,6,22.348,ATL,,CIN,L 14-21,*,1,1,100.00,17,1,0,158.3,0,0,17.00,37.00,0,0,,0,0,0
7,1975,1975-11-23,10,23.011,ATL,,DEN,W 35-21,*,12,25,48.00,158,2,3,55.5,0,0,6.32,2.52,3,0,0.00,0,0,0
8,1975,1975-11-30,11,23.018,ATL,@,OAK,L 34-37,*,12,26,46.15,198,1,1,69.1,0,0,7.62,6.65,3,7,2.33,1,1,6
9,1975,1975-12-07,12,23.025,ATL,,WAS,L 27-30,*,14,26,53.85,281,3,3,90.9,0,0,10.81,7.92,0,0,,0,0,0
10,1975,1975-12-14,13,23.032,ATL,,SFO,W 31-9,*,19,37,51.35,305,2,0,97.2,0,0,8.24,9.32,0,0,,0,0,0
11,1975,1975-12-21,14,23.039,ATL,@,GNB,L 13-22,*,13,34,38.24,219,1,2,46.1,0,0,6.44,4.38,1,0,0.00,0,0,0
12,1976,1976-09-12,1,23.305,ATL,,RAM,L 14-30,*,16,33,48.48,193,1,3,39.1,0,0,5.85,2.36,3,-6,-2.00,1,1,6
