ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
13,1999,1999-10-17,5,27.026,SEA,@,SDG,L 10-13,*,17,29,58.62,151,1,1,69.8,3,11,5.21,4.34,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
14,1999,1999-10-24,6,27.033,SEA,,BUF,W 26-16,*,17,30,56.67,276,2,0,109.9,1,1,9.20,10.53,6,4,0.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
15,1999,1999-11-01,7,27.041,SEA,@,GNB,W 27-7,*,12,19,63.16,109,2,0,113.7,2,19,5.74,7.84,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
16,1999,1999-11-07,8,27.047,SEA,,CIN,W 37-20,*,14,24,58.33,202,3,2,90.6,2,15,8.42,7.17,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
17,1999,1999-11-14,9,27.054,SEA,,DEN,W 20-17,*,16,31,51.61,235,2,1,84.7,1,5,7.58,7.42,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
18,1999,1999-11-21,10,27.061,SEA,@,KAN,W 31-19,*,14,33,42.42,235,2,1,74.7,0,0,7.12,6.97,7,14,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
19,1999,1999-11-28,11,27.068,SEA,,TAM,L 3-16,*,19,44,43.18,197,0,5,17.1,3,27,4.48,-0.64,2,16,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
20,1999,1999-12-05,12,27.075,SEA,@,OAK,L 21-30,*,22,39,56.41,245,2,2,71.0,1,11,6.28,5.00,3,15,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
21,1999,1999-12-12,13,27.082,SEA,,SDG,L 16-19,*,25,40,62.50,285,1,1,81.8,3,14,7.13,6.50,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
22,1999,1999-12-19,14,27.089,SEA,@,DEN,L 30-36,*,22,42,52.38,278,2,0,89.2,3,28,6.62,7.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
23,1999,1999-12-26,15,27.096,SEA,,KAN,W 23-14,*,18,30,60.00,216,2,0,104.3,3,9,7.20,8.53,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
24,1999,2000-01-02,16,27.103,SEA,@,NYJ,L 9-19,*,21,45,46.67,237,0,2,44.4,1,4,5.27,3.27,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
25,2000,2000-09-03,1,27.348,SEA,@,MIA,L 0-23,*,6,15,40.00,54,0,4,10.8,1,0,3.60,-8.40,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
26,2000,2000-09-10,2,27.355,SEA,,STL,L 34-37,*,20,31,64.52,245,1,2,72.6,3,8,7.90,5.65,3,24,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
27,2000,2000-09-17,3,27.362,SEA,,NOR,W 20-10,*,22,29,75.86,193,1,1,90.2,4,24,6.66,5.79,4,2,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
28,2000,2000-09-24,4,28.003,SEA,@,SDG,W 20-12,*,11,21,52.38,196,1,0,100.5,5,35,9.33,10.29,6,22,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
29,2000,2000-10-02,5,28.011,SEA,@,KAN,L 17-24,*,17,28,60.71,140,1,1,70.5,5,37,5.00,4.11,7,15,2.14,0,0,0,0,,0,0.0%,,,0,0,0.0,,
30,2000,2000-10-15,7,28.024,SEA,,IND,L 24-37,,5,6,83.33,57,0,0,106.2,1,4,9.50,9.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
31,2000,2000-10-22,8,28.031,SEA,@,OAK,L 3-31,,11,18,61.11,85,0,0,72.7,1,1,4.72,4.72,5,9,1.80,0,0,0,0,,0,0.0%,,,0,0,0.0,,
32,2000,2000-10-29,9,28.038,SEA,,KAN,L 19-24,*,26,42,61.90,224,2,3,62.0,3,16,5.33,3.07,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
33,2000,2000-11-05,10,28.045,SEA,,SDG,W 17-15,*,11,19,57.89,85,2,1,82.1,1,7,4.47,4.21,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
34,2000,2000-11-12,11,28.052,SEA,@,JAX,W 28-21,*,22,33,66.67,231,3,0,117.1,1,1,7.00,8.82,5,3,0.60,0,0,0,0,,0,0.0%,,,0,0,0.0,,
35,2000,2000-11-26,12,28.066,SEA,,DEN,L 31-38,,20,42,47.62,226,1,2,52.3,0,0,5.38,3.71,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
36,2000,2000-12-03,13,28.073,SEA,@,ATL,W 30-10,*,25,34,73.53,252,1,0,104.0,0,0,7.41,8.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
37,2000,2000-12-10,14,28.080,SEA,@,DEN,L 24-31,*,26,41,63.41,298,3,3,79.1,0,0,7.27,5.44,7,27,3.86,0,0,0,0,,0,0.0%,,,0,0,0.0,,
38,2000,2000-12-16,15,28.086,SEA,,OAK,W 27-24,*,19,30,63.33,177,2,1,87.8,3,24,5.90,5.73,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
39,2000,2000-12-23,16,28.093,SEA,,BUF,L 23-42,*,18,29,62.07,195,0,1,67.5,5,9,6.72,5.17,4,17,4.25,1,0,0,0,,0,0.0%,,,1,6,0.0,,
40,2001,2001-09-09,1,28.353,CIN,,NWE,W 23-17,*,18,27,66.67,204,1,0,101.5,1,8,7.56,8.30,2,-3,-1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
41,2001,2001-09-23,2,29.002,CIN,,BAL,W 21-10,*,19,30,63.33,154,1,0,87.4,2,18,5.13,5.80,1,2,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
42,2001,2001-09-30,3,29.009,CIN,@,SDG,L 14-28,*,18,32,56.25,135,2,3,48.3,2,9,4.22,1.25,5,10,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
43,2001,2001-10-07,4,29.016,CIN,@,PIT,L 7-16,*,19,34,55.88,164,1,1,66.3,2,15,4.82,4.09,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
44,2001,2001-10-14,5,29.023,CIN,,CLE,W 24-14,*,20,38,52.63,201,1,0,76.8,0,0,5.29,5.82,4,18,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
45,2001,2001-10-21,6,29.030,CIN,,CHI,L 0-24,*,19,46,41.30,244,0,1,49.5,2,15,5.30,4.33,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
46,2001,2001-10-28,7,29.037,CIN,@,DET,W 31-27,*,17,27,62.96,204,2,2,79.9,1,16,7.56,5.70,3,26,8.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
47,2001,2001-11-11,8,29.051,CIN,@,JAX,L 13-30,*,28,48,58.33,303,0,1,68.3,4,24,6.31,5.38,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
48,2001,2001-11-18,9,29.058,CIN,,TEN,L 7-20,*,23,41,56.10,234,1,2,60.4,1,10,5.71,4.00,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
49,2001,2001-11-25,10,29.065,CIN,@,CLE,L 0-18,*,8,19,42.11,85,0,2,16.2,0,0,4.47,-0.26,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
50,2001,2001-12-02,11,29.072,CIN,,TAM,L 13-16,*,19,38,50.00,144,1,1,57.3,3,29,3.79,3.13,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
51,2001,2001-12-09,12,29.079,CIN,,JAX,L 10-14,*,16,30,53.33,147,0,1,53.1,1,7,4.90,3.40,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
52,2001,2001-12-16,13,29.086,CIN,@,NYJ,L 14-15,,10,17,58.82,93,0,3,34.3,0,0,5.47,-2.47,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
53,2001,2001-12-23,14,29.093,CIN,@,BAL,L 0-16,*,16,39,41.03,153,0,3,20.6,3,22,3.92,0.46,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
54,2001,2001-12-30,15,29.100,CIN,,PIT,W 26-23,*,35,68,51.47,411,2,1,73.8,2,8,6.04,5.97,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
55,2001,2002-01-06,16,29.107,CIN,@,TEN,W 23-21,*,28,47,59.57,340,0,1,73.0,1,4,7.23,6.28,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
56,2002,2002-09-15,2,29.359,CIN,@,CLE,L 7-20,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,,,,,
57,2002,2002-09-22,3,30.001,CIN,@,ATL,L 3-30,,18,35,51.43,136,0,1,49.2,1,6,3.89,2.60,1,-3,-3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
58,2002,2002-10-06,5,30.015,CIN,@,IND,L 21-28,*,31,43,72.09,244,1,3,64.5,1,7,5.67,3.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
59,2002,2002-10-13,6,30.022,CIN,,PIT,L 7-34,*,23,35,65.71,222,0,3,47.6,5,32,6.34,2.49,4,4,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
60,2002,2002-10-27,7,30.036,CIN,,TEN,L 24-30,*,17,23,73.91,193,2,0,127.6,0,0,8.39,10.13,4,21,5.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
61,2002,2002-11-03,8,30.043,CIN,@,HOU,W 38-3,*,22,27,81.48,263,4,0,146.8,0,0,9.74,12.70,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
62,2002,2002-11-10,9,30.050,CIN,@,BAL,L 27-38,*,28,41,68.29,272,2,3,72.4,3,23,6.63,4.32,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
63,2002,2002-11-17,10,30.057,CIN,,CLE,L 20-27,*,17,30,56.67,258,1,0,96.2,1,10,8.60,9.27,1,3,3.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
64,2002,2002-11-24,11,30.064,CIN,@,PIT,L 21-29,*,22,39,56.41,298,1,0,89.5,1,0,7.64,8.15,1,-6,-6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
65,2002,2002-12-01,12,30.071,CIN,,BAL,L 23-27,*,30,46,65.22,308,2,1,89.8,1,5,6.70,6.59,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
66,2002,2002-12-08,13,30.078,CIN,@,CAR,L 31-52,*,25,37,67.57,295,2,0,109.6,4,38,7.97,9.05,5,20,4.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
67,2002,2002-12-15,14,30.085,CIN,,JAX,L 15-29,*,22,42,52.38,258,0,1,61.4,3,23,6.14,5.07,2,5,2.50,1,0,0,0,,0,0.0%,,,1,6,0.0,,
68,2002,2002-12-22,15,30.092,CIN,,NOR,W 20-13,*,20,40,50.00,190,1,2,51.0,2,7,4.75,3.00,2,-3,-1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
69,2002,2002-12-29,16,30.099,CIN,@,BUF,L 9-27,*,19,35,54.29,241,0,2,52.2,2,8,6.89,4.31,1,6,6.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
70,2003,2003-09-07,1,30.351,CIN,,DEN,L 10-30,*,20,37,54.05,264,1,2,63.3,4,21,7.14,5.24,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
71,2003,2003-09-14,2,30.358,CIN,@,OAK,L 20-23,*,25,41,60.98,303,1,2,71.5,2,16,7.39,5.68,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
72,2003,2003-09-21,3,31.000,CIN,,PIT,L 10-17,*,16,24,66.67,157,1,1,81.4,4,32,6.54,5.50,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
73,2003,2003-09-28,4,31.007,CIN,@,CLE,W 21-14,*,23,31,74.19,215,3,0,125.1,0,0,6.94,8.87,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
74,2003,2003-10-05,5,31.014,CIN,@,BUF,L 16-22,*,26,44,59.09,225,0,1,63.2,1,13,5.11,4.09,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
75,2003,2003-10-19,6,31.028,CIN,,BAL,W 34-26,*,16,27,59.26,274,3,0,130.8,4,30,10.15,12.37,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,,
76,2003,2003-10-26,7,31.035,CIN,,SEA,W 27-24,*,18,30,60.00,226,2,0,105.7,2,8,7.53,8.87,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
77,2003,2003-11-02,8,31.042,CIN,@,ARI,L 14-17,*,21,38,55.26,218,1,2,58.9,2,3,5.74,3.89,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
78,2003,2003-11-09,9,31.049,CIN,,HOU,W 34-27,*,18,26,69.23,182,1,1,85.7,0,0,7.00,6.04,5,23,4.60,0,0,0,0,,0,0.0%,,,0,0,0.0,,
79,2003,2003-11-16,10,31.056,CIN,,KAN,W 24-19,*,19,32,59.38,233,2,0,102.7,2,11,7.28,8.53,4,3,0.75,0,0,0,0,,0,0.0%,,,0,0,0.0,,
80,2003,2003-11-23,11,31.063,CIN,@,SDG,W 34-27,*,24,38,63.16,243,4,0,116.4,1,9,6.39,8.50,5,6,1.20,0,0,0,0,,0,0.0%,,,0,0,0.0,,
81,2003,2003-11-30,12,31.070,CIN,@,PIT,W 24-20,*,18,32,56.25,271,3,0,115.5,1,5,8.47,10.34,3,18,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
82,2003,2003-12-07,13,31.077,CIN,@,BAL,L 13-31,*,23,31,74.19,214,1,2,76.5,6,46,6.90,4.65,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
83,2003,2003-12-14,14,31.084,CIN,,SFO,W 41-38,*,18,25,72.00,189,2,0,120.2,2,21,7.56,9.16,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
84,2003,2003-12-21,15,31.091,CIN,@,STL,L 10-27,*,16,29,55.17,202,1,3,49.0,3,15,6.97,3.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
85,2003,2003-12-28,16,31.098,CIN,,CLE,L 14-22,*,23,35,65.71,175,0,1,65.8,3,19,5.00,3.71,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
86,2004,2004-12-12,13,32.082,CIN,@,NWE,L 28-35,,9,13,69.23,126,1,1,93.7,0,0,9.69,7.77,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
87,2004,2004-12-19,14,32.089,CIN,,BUF,L 17-33,*,16,32,50.00,151,1,2,47.8,3,25,4.72,2.53,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
88,2004,2004-12-26,15,32.096,CIN,,NYG,W 23-22,*,20,32,62.50,186,2,1,86.2,3,16,5.81,5.66,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
89,2004,2005-01-02,16,32.103,CIN,@,PHI,W 38-10,*,16,27,59.26,160,1,0,88.5,0,0,5.93,6.67,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
90,2005,2005-12-18,14,33.088,CIN,@,DET,W 41-17,,2,3,66.67,6,0,0,70.1,0,0,2.00,2.00,1,11,11.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
91,2005,2005-12-24,15,33.094,CIN,,BUF,L 27-37,,2,2,100.00,17,0,0,102.1,1,4,8.50,8.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
92,2005,2006-01-01,16,33.102,CIN,@,KAN,L 3-37,,13,24,54.17,76,0,2,25.7,1,6,3.17,-0.58,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
93,2006,2006-09-10,1,33.354,DET,,SEA,L 6-9,*,21,37,56.76,229,0,0,75.2,3,16,6.19,6.19,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
94,2006,2006-09-17,2,33.361,DET,@,CHI,L 7-34,*,23,30,76.67,230,0,0,97.9,6,31,7.67,7.67,1,1,1.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
95,2006,2006-09-24,3,34.003,DET,,GNB,L 24-31,*,25,40,62.50,342,2,1,96.0,3,23,8.55,8.43,5,18,3.60,0,0,0,0,,0,0.0%,,,0,0,0.0,,
96,2006,2006-10-01,4,34.010,DET,@,STL,L 34-41,*,29,43,67.44,280,2,2,81.5,2,3,6.51,5.35,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
97,2006,2006-10-08,5,34.017,DET,@,MIN,L 17-26,*,23,42,54.76,225,1,3,48.2,5,24,5.36,2.62,1,8,8.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
98,2006,2006-10-15,6,34.024,DET,,BUF,W 20-17,*,24,36,66.67,278,1,1,87.5,3,16,7.72,7.03,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
99,2006,2006-10-22,7,34.031,DET,@,NYJ,L 24-31,*,22,36,61.11,269,3,2,88.8,1,8,7.47,6.64,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
100,2006,2006-11-05,8,34.045,DET,,ATL,W 30-14,*,20,32,62.50,321,1,1,93.4,3,13,10.03,9.25,1,17,17.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
101,2006,2006-11-12,9,34.052,DET,,SFO,L 13-19,*,19,30,63.33,202,1,1,80.1,3,22,6.73,5.90,4,27,6.75,0,0,0,0,,0,0.0%,,,0,0,0.0,,
102,2006,2006-11-19,10,34.059,DET,@,ARI,L 10-17,*,23,38,60.53,248,0,1,68.8,4,35,6.53,5.34,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
103,2006,2006-11-23,11,34.063,DET,,MIA,L 10-27,*,22,40,55.00,252,1,1,72.1,8,53,6.30,5.68,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
104,2006,2006-12-03,12,34.073,DET,@,NWE,L 21-28,*,22,38,57.89,314,1,3,60.6,5,30,8.26,5.24,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
105,2006,2006-12-10,13,34.080,DET,,MIN,L 20-30,*,28,41,68.29,294,1,3,66.5,3,11,7.17,4.37,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
106,2006,2006-12-17,14,34.087,DET,@,GNB,L 9-17,*,16,26,61.54,135,0,2,42.9,6,51,5.19,1.73,7,34,4.86,0,0,0,0,,0,0.0%,,,0,0,0.0,,
107,2006,2006-12-24,15,34.094,DET,,CHI,L 21-26,*,27,45,60.00,283,3,0,100.5,3,23,6.29,7.62,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
108,2006,2006-12-31,16,34.101,DET,@,DAL,W 39-31,*,28,42,66.67,306,4,1,109.8,5,29,7.29,8.12,5,25,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
109,2007,2007-09-09,1,34.353,DET,@,OAK,W 36-21,*,27,36,75.00,289,3,2,102.7,2,5,8.03,7.19,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
110,2007,2007-09-16,2,34.360,DET,,MIN,W 20-17,*,22,32,68.75,245,1,1,88.7,1,16,7.66,6.88,3,13,4.33,0,1,1,9,9.00,0,100.0%,9.00,,0,0,0.0,,
111,2007,2007-09-23,3,35.002,DET,@,PHI,L 21-56,*,29,46,63.04,446,2,1,100.5,10,53,9.70,9.59,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
112,2007,2007-09-30,4,35.009,DET,,CHI,W 37-27,*,20,24,83.33,247,2,0,137.3,6,32,10.29,11.96,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
113,2007,2007-10-07,5,35.016,DET,@,WAS,L 3-34,*,16,29,55.17,106,0,2,34.6,6,30,3.66,0.55,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
114,2007,2007-10-21,6,35.030,DET,,TAM,W 23-16,*,16,20,80.00,147,0,0,97.3,3,16,7.35,7.35,4,9,2.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
115,2007,2007-10-28,7,35.037,DET,@,CHI,W 16-7,*,24,35,68.57,268,0,0,91.1,4,22,7.66,7.66,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
116,2007,2007-11-04,8,35.044,DET,,DEN,W 44-7,*,16,31,51.61,252,2,0,100.5,1,6,8.13,9.42,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
117,2007,2007-11-11,9,35.051,DET,@,ARI,L 21-31,*,32,45,71.11,296,2,2,85.0,4,31,6.58,5.47,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
118,2007,2007-11-18,10,35.058,DET,,NYG,L 10-16,*,28,43,65.12,377,1,3,71.6,3,26,8.77,6.09,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
119,2007,2007-11-22,11,35.062,DET,,GNB,L 26-37,*,19,40,47.50,224,1,1,62.9,4,27,5.60,4.98,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
120,2007,2007-12-02,12,35.072,DET,@,MIN,L 10-42,*,27,35,77.14,260,1,0,106.8,4,30,7.43,8.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
121,2007,2007-12-09,13,35.079,DET,,DAL,L 27-28,*,22,36,61.11,248,0,0,81.7,1,10,6.89,6.89,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
122,2007,2007-12-16,14,35.086,DET,@,SDG,L 14-51,*,26,45,57.78,302,2,5,53.4,0,0,6.71,2.60,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
123,2007,2007-12-23,15,35.093,DET,,KAN,W 25-20,*,9,16,56.25,115,0,1,52.9,2,16,7.19,4.38,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
124,2007,2007-12-30,16,35.100,DET,@,GNB,L 13-34,*,22,48,45.83,246,1,2,51.2,0,0,5.13,3.67,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
125,2008,2008-09-07,1,35.352,DET,@,ATL,L 21-34,*,24,33,72.73,262,2,1,103.3,3,16,7.94,7.79,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
126,2008,2008-09-14,2,35.359,DET,,GNB,L 25-48,*,21,41,51.22,276,2,3,58.6,5,20,6.73,4.41,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
127,2008,2008-09-21,3,36.000,DET,@,SFO,L 13-31,*,15,30,50.00,146,1,1,61.3,4,22,4.87,4.03,3,19,6.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
128,2008,2008-10-05,4,36.014,DET,,CHI,L 7-34,*,8,16,50.00,74,0,0,63.0,3,31,4.63,4.63,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
129,2010,2010-10-25,6,38.034,DAL,,NYG,L 35-41,,16,33,48.48,187,2,0,86.3,3,13,5.67,6.88,0,0,,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
130,2010,2010-10-31,7,38.040,DAL,,JAX,L 17-35,*,34,49,69.39,379,1,4,64.9,2,14,7.73,4.47,5,12,2.40,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
131,2010,2010-11-07,8,38.047,DAL,@,GNB,L 7-45,*,19,30,63.33,183,1,2,63.6,4,17,6.10,3.77,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
132,2010,2010-11-14,9,38.054,DAL,@,NYG,W 33-20,*,13,22,59.09,327,3,1,124.1,0,0,14.86,15.55,5,2,0.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
133,2010,2010-11-21,10,38.061,DAL,,DET,W 35-19,*,18,24,75.00,147,3,0,129.7,2,16,6.13,8.63,4,40,10.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
134,2010,2010-11-25,11,38.065,DAL,,NOR,L 27-30,*,30,42,71.43,313,0,1,82.7,1,0,7.45,6.38,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
