ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-10-07,5,23.017,SFO,,BAL,L 7-9,,,,,,,,,,
2,2007,2007-10-21,6,23.031,SFO,@,NYG,L 15-33,,,,,,,,,,
3,2007,2007-10-28,7,23.038,SFO,,NOR,L 10-31,,,,,,,,,,
4,2007,2007-11-04,8,23.045,SFO,@,ATL,L 16-20,,,,,,,,,,
5,2007,2007-11-18,10,23.059,SFO,,STL,L 9-13,,,,,,,,,,
6,2007,2007-11-25,11,23.066,SFO,@,ARI,W 37-31,,,,,,,,,,
7,2007,2007-12-09,13,23.080,SFO,,MIN,L 7-27,,,,,,,,,,
8,2007,2007-12-23,15,23.094,SFO,,TAM,W 21-19,,,0,0,1.0,,,0,0,0
9,2007,2007-12-30,16,23.101,SFO,@,CLE,L 7-20,,,,,,,,,,
10,2008,2008-09-07,1,23.353,SFO,,ARI,L 13-23,*,,0,0,0.0,2,0,0,0,0
11,2008,2008-09-14,2,23.360,SFO,@,SEA,W 33-30,*,,0,0,0.0,4,1,0,0,0
12,2008,2008-09-21,3,24.001,SFO,,DET,W 31-13,*,,0,0,0.0,2,0,0,0,0
13,2008,2008-09-28,4,24.008,SFO,@,NOR,L 17-31,*,,0,0,0.0,3,1,0,0,0
14,2008,2008-10-05,5,24.015,SFO,,NWE,L 21-30,*,,0,0,1.0,3,1,0,0,0
15,2008,2008-10-12,6,24.022,SFO,,PHI,L 26-40,*,,0,0,0.0,1,0,0,0,0
16,2008,2008-10-19,7,24.029,SFO,@,NYG,L 17-29,*,,0,0,0.0,1,0,0,0,0
17,2008,2008-11-10,9,24.051,SFO,@,ARI,L 24-29,*,,,,,,,,,
18,2008,2008-11-16,10,24.057,SFO,,STL,W 35-16,*,,0,0,0.0,0,1,0,0,0
19,2008,2008-11-23,11,24.064,SFO,@,DAL,L 22-35,,,0,0,0.0,0,1,0,0,0
20,2008,2008-11-30,12,24.071,SFO,@,BUF,W 10-3,,,0,0,0.0,1,1,0,0,0
21,2008,2008-12-07,13,24.078,SFO,,NYJ,W 24-14,,,,,,,,,,
22,2008,2008-12-14,14,24.085,SFO,@,MIA,L 9-14,,,0,0,0.0,1,0,0,0,0
23,2008,2008-12-21,15,24.092,SFO,@,STL,W 17-16,,,,,,,,,,
24,2008,2008-12-28,16,24.099,SFO,,WAS,W 27-24,,,0,0,0.0,2,1,0,0,0
25,2009,2009-09-13,1,24.358,SFO,@,ARI,W 20-16,,,0,0,1.0,2,0,0,0,0
26,2009,2009-09-20,2,25.000,SFO,,SEA,W 23-10,,,0,0,1.0,1,1,0,0,0
27,2009,2009-09-27,3,25.007,SFO,@,MIN,L 24-27,,,0,0,0.0,0,0,0,0,0
28,2009,2009-10-04,4,25.014,SFO,,STL,W 35-0,,,1,6,0.0,1,0,0,0,0
29,2009,2009-10-11,5,25.021,SFO,,ATL,L 10-45,,,,,,,,,,
30,2009,2009-10-25,6,25.035,SFO,@,HOU,L 21-24,,,,,,,,,,
31,2009,2009-11-01,7,25.042,SFO,@,IND,L 14-18,,,0,0,1.0,1,0,0,0,0
32,2009,2009-11-08,8,25.049,SFO,,TEN,L 27-34,,,,,,,,,,
33,2009,2009-11-12,9,25.053,SFO,,CHI,W 10-6,,,,,,,,,,
34,2009,2009-11-22,10,25.063,SFO,@,GNB,L 24-30,,,,,,,,,,
35,2009,2009-11-29,11,25.070,SFO,,JAX,W 20-3,,,0,0,0.0,0,0,0,0,0
36,2009,2009-12-06,12,25.077,SFO,@,SEA,L 17-20,,,0,0,0.0,0,1,0,0,0
37,2009,2009-12-14,13,25.085,SFO,,ARI,W 24-9,,,0,0,0.0,0,0,0,0,0
38,2009,2009-12-20,14,25.091,SFO,@,PHI,L 13-27,,,,,,,,,,
39,2009,2009-12-27,15,25.098,SFO,,DET,W 20-6,,,0,0,0.0,1,0,0,0,0
40,2009,2010-01-03,16,25.105,SFO,@,STL,W 28-6,,,0,0,0.0,0,0,0,0,0
41,2010,2010-09-12,1,25.357,SFO,@,SEA,L 6-31,,,,,,,,,,
42,2010,2010-09-20,2,26.000,SFO,,NOR,L 22-25,,,0,0,0.0,0,1,0,0,0
43,2010,2010-09-26,3,26.006,SFO,@,KAN,L 10-31,,,0,0,0.0,1,0,0,0,0
