ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-08,1,21.340,PHI,,TAM,L 0-17,,,,,,,,,,,,,
2,2003,2003-09-14,2,21.346,PHI,,NWE,L 10-31,,,,,,,,,,,,,
3,2003,2003-09-28,3,21.360,PHI,@,BUF,W 23-13,,,,,,,,,,,,,
4,2003,2003-10-05,4,22.002,PHI,,WAS,W 27-25,,0,0,,0,0,0,0.0,,,1,5,0
5,2003,2003-10-12,5,22.009,PHI,@,DAL,L 21-23,,,,,,,,,,,,,
6,2003,2003-11-02,8,22.030,PHI,@,ATL,W 23-16,,,,,,,,,,,,,
7,2003,2003-11-10,9,22.038,PHI,@,GNB,W 17-14,,,,,,,,,,,,,
8,2003,2003-11-16,10,22.044,PHI,,NYG,W 28-10,,,,,,,,,,,,,
9,2003,2003-11-23,11,22.051,PHI,,NOR,W 33-20,,,,,,,,,,,,,
10,2003,2003-11-30,12,22.058,PHI,@,CAR,W 25-16,,,,,,,,,,,,,
11,2003,2003-12-07,13,22.065,PHI,,DAL,W 36-10,,,,,,,,,,,,,
12,2003,2003-12-15,14,22.073,PHI,@,MIA,W 34-27,,,,,,,,,,,,,
13,2003,2003-12-21,15,22.079,PHI,,SFO,L 28-31,,,,,,,,,,,,,
14,2003,2003-12-27,16,22.085,PHI,@,WAS,W 31-7,,,,,,,,,,,,,
15,2004,2004-09-12,1,22.345,PHI,,NYG,W 31-17,,,,,,,,,,,,,
16,2004,2004-09-20,2,22.353,PHI,,MIN,W 27-16,,,,,,,,,,,,,
17,2004,2004-09-26,3,22.359,PHI,@,DET,W 30-13,,,,,,,,,,,,,
18,2004,2004-10-03,4,23.000,PHI,@,CHI,W 19-9,,,,,,,,,,,,,
19,2004,2004-10-17,5,23.014,PHI,,CAR,W 30-8,,0,0,,0,0,0,0.0,,,1,20,0
20,2004,2004-10-24,6,23.021,PHI,@,CLE,W 34-31,,,,,,,,,,,,,
21,2004,2004-10-31,7,23.028,PHI,,BAL,W 15-10,,1,22,22.00,0,0,0,0.0,,,0,0,0
22,2004,2004-11-07,8,23.035,PHI,@,PIT,L 3-27,,2,74,37.00,0,0,0,0.0,,,0,0,0
23,2004,2004-11-15,9,23.043,PHI,@,DAL,W 49-21,,3,55,18.33,0,0,0,0.0,,,0,0,0
24,2004,2004-11-21,10,23.049,PHI,,WAS,W 28-6,,2,35,17.50,0,0,0,0.0,,,0,0,0
25,2004,2004-11-28,11,23.056,PHI,@,NYG,W 27-6,,2,47,23.50,0,0,0,0.0,,,0,0,0
26,2004,2004-12-05,12,23.063,PHI,,GNB,W 47-17,,,,,,,,,,,,,
27,2004,2004-12-12,13,23.070,PHI,@,WAS,W 17-14,,,,,,,,,,,,,
28,2004,2004-12-19,14,23.077,PHI,,DAL,W 12-7,*,,,,,,,,,,,,
29,2004,2004-12-27,15,23.085,PHI,@,STL,L 7-20,,3,84,28.00,0,0,0,0.0,,,0,0,0
30,2004,2005-01-02,16,23.091,PHI,,CIN,L 10-38,*,2,19,9.50,0,0,0,0.0,,,0,0,0
31,2005,2005-09-12,1,23.344,PHI,@,ATL,L 10-14,,3,48,16.00,0,0,0,0.0,,,0,0,0
32,2005,2005-09-18,2,23.350,PHI,,SFO,W 42-3,,1,22,22.00,0,0,0,0.0,,,1,17,0
33,2005,2005-09-25,3,23.357,PHI,,OAK,W 23-20,,1,26,26.00,0,0,0,0.0,,,0,0,0
34,2005,2005-10-02,4,23.364,PHI,@,KAN,W 37-31,,4,108,27.00,0,0,0,0.0,,,0,0,0
35,2005,2005-10-09,5,24.006,PHI,@,DAL,L 10-33,,1,18,18.00,0,0,0,0.0,,,0,0,0
36,2005,2005-10-23,6,24.020,PHI,,SDG,W 20-17,,1,20,20.00,0,0,0,0.0,,,0,0,0
37,2005,2005-10-30,7,24.027,PHI,@,DEN,L 21-49,,6,149,24.83,0,0,0,0.0,,,0,0,0
38,2005,2005-11-06,8,24.034,PHI,@,WAS,L 10-17,,3,74,24.67,0,0,0,0.0,,,0,0,0
39,2005,2005-11-14,9,24.042,PHI,,DAL,L 20-21,,4,89,22.25,0,0,0,0.0,,,0,0,0
40,2005,2005-11-20,10,24.048,PHI,@,NYG,L 17-27,,4,86,21.50,0,0,0,0.0,,,0,0,0
41,2005,2005-11-27,11,24.055,PHI,,GNB,W 19-14,*,0,0,,0,0,0,0.0,,,1,0,0
42,2005,2005-12-05,12,24.063,PHI,,SEA,L 0-42,*,,,,,,,,,,,,
43,2005,2005-12-11,13,24.069,PHI,,NYG,L 23-26,*,5,122,24.40,0,0,0,0.0,,,0,0,0
44,2005,2005-12-18,14,24.076,PHI,@,STL,W 17-16,*,5,138,27.60,0,0,0,0.0,,,0,0,0
45,2005,2005-12-24,15,24.082,PHI,@,ARI,L 21-27,*,,,,,,,,,,,,
46,2005,2006-01-01,16,24.090,PHI,,WAS,L 20-31,*,0,0,,0,0,0,0.0,,,1,0,0
47,2006,2006-09-10,1,24.342,PHI,@,HOU,W 24-10,,,,,,,,,,,,,
48,2006,2006-09-17,2,24.349,PHI,,NYG,L 24-30,*,,,,,,,,,,,,
49,2006,2006-09-24,3,24.356,PHI,@,SFO,W 38-24,*,,,,,,,,,,,,
50,2006,2006-10-29,8,25.026,PHI,,JAX,L 6-13,,,,,,,,,,,,,
51,2006,2006-11-12,9,25.040,PHI,,WAS,W 27-3,*,,,,,,,,,,,,
52,2006,2006-11-26,11,25.054,PHI,@,IND,L 21-45,*,,,,,,,,,,,,
53,2006,2006-12-04,12,25.062,PHI,,CAR,W 27-24,,,,,,,,,,,,,
54,2006,2006-12-17,14,25.075,PHI,@,NYG,W 36-22,,,,,,,,,,,,,
55,2006,2006-12-25,15,25.083,PHI,@,DAL,W 23-7,*,0,0,,0,0,0,1.0,,,0,0,0
56,2006,2006-12-31,16,25.089,PHI,,ATL,W 24-17,,,,,,,,,,,,,
57,2007,2007-09-10,1,25.342,ARI,@,SFO,L 17-20,*,,,,,,,,,,,,
58,2007,2007-09-16,2,25.348,ARI,,SEA,W 23-20,*,,,,,,,,,,,,
59,2007,2007-09-23,3,25.355,ARI,@,BAL,L 23-26,*,,,,,,,,,,,,
60,2007,2007-09-30,4,25.362,ARI,,PIT,W 21-14,*,,,,,,,,,,,,
61,2007,2007-10-07,5,26.004,ARI,@,STL,W 34-31,*,0,0,,0,1,6,0.0,,,2,99,1
62,2007,2007-10-14,6,26.011,ARI,,CAR,L 10-25,*,,,,,,,,,,,,
63,2007,2007-10-21,7,26.018,ARI,@,WAS,L 19-21,*,,,,,,,,,,,,
64,2007,2007-11-04,8,26.032,ARI,@,TAM,L 10-17,*,,,,,,,,,,,,
65,2007,2007-11-11,9,26.039,ARI,,DET,W 31-21,*,,,,,,,,,,,,
66,2007,2007-11-18,10,26.046,ARI,@,CIN,W 35-27,*,,,,,,,,,,,,
67,2007,2007-11-25,11,26.053,ARI,,SFO,L 31-37,*,,,,,,,,,,,,
68,2007,2007-12-02,12,26.060,ARI,,CLE,W 27-21,*,0,0,,0,1,6,0.0,,,2,97,1
69,2007,2007-12-09,13,26.067,ARI,@,SEA,L 21-42,*,,,,,,,,,,,,
70,2007,2007-12-16,14,26.074,ARI,@,NOR,L 24-31,*,,,,,,,,,,,,
71,2007,2007-12-23,15,26.081,ARI,,ATL,W 30-27,*,0,0,,0,0,0,0.0,,,1,0,0
72,2007,2007-12-30,16,26.088,ARI,,STL,W 48-19,*,,,,,,,,,,,,
73,2008,2008-09-07,1,26.340,ARI,@,SFO,W 23-13,*,0,0,,0,0,0,0.0,2,0,0,0,0
74,2008,2008-09-14,2,26.347,ARI,,MIA,W 31-10,*,0,0,,0,0,0,0.0,6,0,0,0,0
75,2008,2008-09-21,3,26.354,ARI,@,WAS,L 17-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
76,2008,2008-09-28,4,26.361,ARI,@,NYJ,L 35-56,*,0,0,,0,0,0,0.0,0,0,0,0,0
77,2008,2008-10-05,5,27.002,ARI,,BUF,W 41-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
78,2008,2008-10-12,6,27.009,ARI,,DAL,W 30-24,*,0,0,,0,0,0,0.0,6,0,0,0,0
79,2008,2008-10-26,7,27.023,ARI,@,CAR,L 23-27,*,0,0,,0,0,0,0.0,4,1,0,0,0
80,2008,2008-11-02,8,27.030,ARI,@,STL,W 34-13,*,0,0,,0,0,0,0.0,3,0,1,0,0
81,2008,2008-11-10,9,27.038,ARI,,SFO,W 29-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
82,2008,2008-11-16,10,27.044,ARI,@,SEA,W 26-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
83,2008,2008-11-23,11,27.051,ARI,,NYG,L 29-37,,,,,,,,,,,,,
84,2008,2008-12-07,13,27.065,ARI,,STL,W 34-10,*,0,0,,0,0,0,0.0,5,0,0,0,0
85,2008,2008-12-14,14,27.072,ARI,,MIN,L 14-35,*,0,0,,0,0,0,0.0,2,0,0,0,0
86,2008,2008-12-21,15,27.079,ARI,@,NWE,L 7-47,*,0,0,,0,0,0,0.0,1,0,0,0,0
87,2008,2008-12-28,16,27.086,ARI,,SEA,W 34-21,*,0,0,,0,0,0,0.0,3,0,0,0,0
88,2009,2009-10-18,6,28.015,TEN,@,NWE,L 0-59,,0,0,,0,0,0,0.0,0,0,0,0,0
89,2009,2009-11-01,7,28.029,TEN,,JAX,W 30-13,*,0,0,,0,0,0,0.0,2,1,1,17,0
90,2009,2009-11-08,8,28.036,TEN,@,SFO,W 34-27,*,0,0,,0,0,0,0.0,2,0,1,43,0
91,2009,2009-11-15,9,28.043,TEN,,BUF,W 41-17,*,0,0,,0,1,6,0.0,3,0,1,31,1
92,2009,2009-11-23,10,28.051,TEN,@,HOU,W 20-17,,,,,,,,,,,,,
93,2009,2010-01-03,16,28.092,TEN,@,SEA,W 17-13,*,0,0,,0,0,0,0.0,3,1,0,0,0
94,2011,2011-10-23,6,30.020,STL,@,DAL,L 7-34,,,,,,,,,,,,,
95,2011,2011-10-30,7,30.027,STL,,NOR,W 31-21,,,,,,,,,,,,,
96,2011,2011-11-20,10,30.048,STL,,SEA,L 7-24,,,,,,,,,,,,,
97,2011,2011-11-27,11,30.055,STL,,ARI,L 20-23,*,0,0,,0,0,0,0.0,0,0,1,27,0
98,2011,2011-12-04,12,30.062,STL,@,SFO,L 0-26,,0,0,,0,0,0,0.0,1,0,0,0,0
99,2011,2011-12-12,13,30.070,STL,@,SEA,L 13-30,,0,0,,0,0,0,0.0,1,2,0,0,0
100,2011,2011-12-18,14,30.076,STL,,CIN,L 13-20,*,0,0,,0,0,0,0.0,5,0,0,0,0
101,2011,2011-12-24,15,30.082,STL,@,PIT,L 0-27,*,0,0,,0,0,0,0.0,6,1,0,0,0
102,2011,2012-01-01,16,30.090,STL,,SFO,L 27-34,*,0,0,,0,0,0,0.0,4,0,0,0,0
