ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,23.309,SFO,@,DET,W 30-27,,,,
2,1984,1984-09-10,2,23.317,SFO,,WAS,W 37-31,,,,
3,1984,1984-09-16,3,23.323,SFO,,NOR,W 30-20,,,,
4,1984,1984-09-23,4,23.330,SFO,@,PHI,W 21-9,,,,
5,1984,1984-09-30,5,23.337,SFO,,ATL,W 14-5,,,,
6,1984,1984-10-08,6,23.345,SFO,@,NYG,W 31-10,1.0,0,0,0
7,1984,1984-10-14,7,23.351,SFO,,PIT,L 17-20,,,,
8,1984,1984-10-21,8,23.358,SFO,@,HOU,W 34-21,,,,
9,1984,1984-10-28,9,23.365,SFO,@,RAM,W 33-0,2.0,0,0,0
10,1984,1984-11-04,10,24.006,SFO,,CIN,W 23-17,,,,
11,1984,1984-11-11,11,24.013,SFO,@,CLE,W 41-7,1.0,0,0,0
12,1984,1984-11-18,12,24.020,SFO,,TAM,W 24-17,,,,
13,1984,1984-11-25,13,24.027,SFO,@,NOR,W 35-3,,,,
14,1984,1984-12-02,14,24.034,SFO,@,ATL,W 35-17,,,,
15,1984,1984-12-08,15,24.040,SFO,,MIN,W 51-7,,,,
16,1984,1984-12-14,16,24.046,SFO,,RAM,W 19-16,,,,
17,1985,1985-09-08,1,24.314,SFO,@,MIN,L 21-28,1.0,0,0,0
18,1985,1985-09-15,2,24.321,SFO,,ATL,W 35-16,,,,
19,1985,1985-09-22,3,24.328,SFO,@,RAI,W 34-10,,,,
20,1985,1985-10-27,8,24.363,SFO,@,RAM,W 28-14,1.0,0,0,0
21,1985,1985-11-03,9,25.005,SFO,,PHI,W 24-13,0.5,0,0,0
22,1985,1985-11-11,10,25.013,SFO,@,DEN,L 16-17,,,,
23,1985,1985-11-17,11,25.019,SFO,,KAN,W 31-3,0.5,0,0,0
24,1985,1985-11-25,12,25.027,SFO,,SEA,W 19-6,1.0,0,0,0
25,1985,1985-12-01,13,25.033,SFO,@,WAS,W 35-8,1.0,0,0,0
26,1985,1985-12-09,14,25.041,SFO,,RAM,L 20-27,,,,
27,1985,1985-12-15,15,25.047,SFO,@,NOR,W 31-19,1.0,0,0,0
28,1985,1985-12-22,16,25.054,SFO,,DAL,W 31-16,1.0,0,0,0
29,1986,1986-09-07,1,25.313,SFO,@,TAM,W 31-7,,,,
30,1986,1986-09-14,2,25.320,SFO,@,RAM,L 13-16,1.0,0,0,0
31,1986,1986-09-21,3,25.327,SFO,,NOR,W 26-17,,,,
32,1986,1986-09-28,4,25.334,SFO,@,MIA,W 31-16,,,,
33,1986,1986-10-05,5,25.341,SFO,,IND,W 35-14,,,,
34,1986,1986-10-12,6,25.348,SFO,,MIN,L 24-27,,,,
35,1986,1986-10-19,7,25.355,SFO,@,ATL,T 10-10,,,,
36,1986,1986-10-26,8,25.362,SFO,@,GNB,W 31-17,,,,
37,1986,1986-11-02,9,26.004,SFO,@,NOR,L 10-23,,,,
38,1986,1986-11-17,11,26.019,SFO,@,WAS,L 6-14,,,,
39,1986,1986-11-23,12,26.025,SFO,,ATL,W 20-0,,,,
40,1986,1986-12-01,13,26.033,SFO,,NYG,L 17-21,,,,
41,1986,1986-12-07,14,26.039,SFO,,NYJ,W 24-10,1.0,0,0,0
42,1986,1986-12-14,15,26.046,SFO,@,NWE,W 29-24,,,,
43,1986,1986-12-19,16,26.051,SFO,,RAM,W 24-14,,,,
44,1987,1987-09-13,1,26.319,SFO,@,PIT,L 17-30,,,,
45,1987,1987-09-20,2,26.326,SFO,@,CIN,W 27-26,,,,
46,1987,1987-10-25,6,26.361,SFO,@,NOR,W 24-22,,,,
47,1987,1987-11-01,7,27.003,SFO,@,RAM,W 31-10,,,,
