ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1968,1968-10-20,6,24.159,SDG,,DEN,W 55-24,1,2,0
2,1968,1968-12-15,14,24.215,SDG,,OAK,L 27-34,1,0,0
3,1970,1970-09-20,1,26.129,SDG,,BAL,L 14-16,,,
4,1970,1970-09-27,2,26.136,SDG,,OAK,T 27-27,,,
5,1970,1970-10-04,3,26.143,SDG,@,RAM,L 10-37,,,
6,1970,1970-10-12,4,26.151,SDG,,GNB,L 20-22,,,
7,1970,1970-10-18,5,26.157,SDG,@,CHI,W 20-7,,,
8,1970,1970-10-25,6,26.164,SDG,,HOU,T 31-31,,,
9,1970,1970-11-01,7,26.171,SDG,@,CLE,W 27-10,,,
10,1970,1970-11-08,8,26.178,SDG,,DEN,W 24-21,,,
11,1970,1970-11-15,9,26.185,SDG,@,BOS,W 16-14,,,
12,1970,1970-11-22,10,26.192,SDG,@,OAK,L 17-20,,,
13,1970,1970-11-29,11,26.199,SDG,@,KAN,L 14-26,,,
14,1970,1970-12-06,12,26.206,SDG,,CIN,L 14-17,,,
15,1970,1970-12-13,13,26.213,SDG,@,DEN,T 17-17,,,
16,1970,1970-12-20,14,26.220,SDG,,KAN,W 31-13,,,
17,1971,1971-09-19,1,27.128,SDG,,KAN,W 21-14,,,
18,1971,1971-10-10,4,27.149,SDG,@,KAN,L 10-31,,,
19,1971,1971-10-17,5,27.156,SDG,@,DEN,L 16-20,,,
20,1971,1971-10-23,6,27.162,SDG,,BUF,W 20-3,,,
21,1971,1971-10-31,7,27.170,SDG,,NYJ,W 49-21,,,
22,1972,1972-09-17,1,28.126,STL,@,BAL,W 10-3,,,
23,1972,1972-09-24,2,28.133,STL,@,WAS,L 10-24,,,
24,1972,1972-10-15,5,28.154,STL,,WAS,L 3-33,,,
25,1972,1972-10-22,6,28.161,STL,@,NYG,L 21-27,1,7,0
26,1972,1972-10-29,7,28.168,STL,,CHI,L 10-27,,,
27,1972,1972-11-05,8,28.175,STL,@,PHI,T 6-6,,,
28,1972,1972-11-12,9,28.182,STL,@,DAL,L 24-33,,,
29,1972,1972-11-19,10,28.189,STL,,NYG,L 7-13,,,
30,1973,1973-09-16,1,29.125,STL,@,PHI,W 34-23,,,
31,1973,1973-09-23,2,29.132,STL,,WAS,W 34-27,,,
32,1973,1973-09-30,3,29.139,STL,@,DAL,L 10-45,,,
33,1973,1973-10-07,4,29.146,STL,,OAK,L 10-17,,,
34,1973,1973-10-14,5,29.153,STL,,PHI,L 24-27,,,
35,1973,1973-10-21,6,29.160,STL,@,WAS,L 13-31,,,
36,1973,1973-10-28,7,29.167,STL,,NYG,W 35-27,,,
37,1973,1973-11-11,9,29.181,STL,@,GNB,L 21-25,,,
38,1973,1973-11-18,10,29.188,STL,@,NYG,L 13-24,,,
39,1973,1973-11-25,11,29.195,STL,@,CIN,L 24-42,,,
40,1973,1973-12-02,12,29.202,STL,,DET,L 16-20,,,
41,1973,1973-12-09,13,29.209,STL,@,ATL,W 32-10,,,
42,1973,1973-12-16,14,29.216,STL,,DAL,L 3-30,,,
43,1974,1974-11-24,11,30.194,SDG,@,GNB,L 0-34,,,
44,1974,1974-12-08,13,30.208,SDG,,CHI,W 28-21,,,
45,1974,1974-12-15,14,30.215,SDG,,DEN,W 17-0,,,
