ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,22.138,PHI,,STL,L 23-34,0,0,,0,1,30,0
2,1973,1973-09-23,2,22.145,PHI,@,NYG,T 23-23,0,0,,0,1,4,0
3,1973,1973-09-30,3,22.152,PHI,,WAS,L 7-28,,,,,,,
4,1973,1973-10-07,4,22.159,PHI,@,BUF,L 26-27,,,,,,,
5,1973,1973-10-14,5,22.166,PHI,@,STL,W 27-24,,,,,,,
6,1973,1973-10-21,6,22.173,PHI,@,MIN,L 21-28,,,,,,,
7,1973,1973-10-28,7,22.180,PHI,,DAL,W 30-16,0,0,,0,1,4,0
8,1973,1973-11-04,8,22.187,PHI,,NWE,W 24-23,,,,,,,
9,1973,1973-11-11,9,22.194,PHI,,ATL,L 27-44,,,,,,,
10,1973,1973-11-18,10,22.201,PHI,@,DAL,L 10-31,0,0,,0,1,0,0
11,1973,1973-11-25,11,22.208,PHI,,NYG,W 20-16,,,,,,,
12,1973,1973-12-02,12,22.215,PHI,@,SFO,L 28-38,,,,,,,
13,1973,1973-12-09,13,22.222,PHI,,NYJ,W 24-23,0,0,,0,1,0,0
14,1973,1973-12-16,14,22.229,PHI,@,WAS,L 20-38,,,,,,,
15,1974,1974-09-15,1,23.137,PHI,@,STL,L 3-7,,,,,,,
16,1974,1974-09-23,2,23.145,PHI,,DAL,W 13-10,0,0,,0,1,2,0
17,1974,1974-09-29,3,23.151,PHI,,BAL,W 30-10,,,,,,,
18,1974,1974-10-06,4,23.158,PHI,@,SDG,W 13-7,0,0,,0,1,0,0
19,1974,1974-10-13,5,23.165,PHI,,NYG,W 35-7,,,,,,,
20,1974,1974-10-20,6,23.172,PHI,@,DAL,L 24-31,,,,,,,
21,1974,1974-10-27,7,23.179,PHI,@,NOR,L 10-14,,,,,,,
22,1974,1974-11-03,8,23.186,PHI,@,PIT,L 0-27,,,,,,,
23,1974,1974-11-10,9,23.193,PHI,,WAS,L 20-27,,,,,,,
24,1974,1974-11-17,10,23.200,PHI,,STL,L 3-13,,,,,,,
25,1974,1974-11-24,11,23.207,PHI,@,WAS,L 7-26,,,,,,,
26,1974,1974-12-01,12,23.214,PHI,,GNB,W 36-14,,,,,,,
27,1974,1974-12-08,13,23.221,PHI,@,NYG,W 20-7,,,,,,,
28,1974,1974-12-15,14,23.228,PHI,,DET,W 28-17,,,,,,,
29,1975,1975-09-21,1,24.143,PHI,,NYG,L 14-23,,,,,,,
30,1975,1975-09-28,2,24.150,PHI,@,CHI,L 13-15,,,,,,,
31,1975,1975-10-05,3,24.157,PHI,,WAS,W 26-10,,,,,,,
32,1975,1975-10-12,4,24.164,PHI,@,MIA,L 16-24,,,,,,,
33,1975,1975-10-19,5,24.171,PHI,@,STL,L 20-31,0,0,,0,1,4,0
34,1975,1975-10-26,6,24.178,PHI,,DAL,L 17-20,,,,,,,
35,1975,1975-11-03,7,24.186,PHI,,RAM,L 3-42,,,,,,,
36,1975,1975-11-09,8,24.192,PHI,,STL,L 23-24,,,,,,,
37,1975,1975-11-16,9,24.199,PHI,@,NYG,W 13-10,,,,,,,
38,1975,1975-11-23,10,24.206,PHI,@,DAL,L 17-27,,,,,,,
39,1975,1975-11-30,11,24.213,PHI,,SFO,W 27-17,,,,,,,
40,1975,1975-12-07,12,24.220,PHI,,CIN,L 0-31,,,,,,,
41,1975,1975-12-14,13,24.227,PHI,@,DEN,L 10-25,,,,,,,
42,1975,1975-12-21,14,24.234,PHI,@,WAS,W 26-3,,,,,,,
43,1976,1976-09-12,1,25.134,PHI,@,DAL,L 7-27,,,,,,,
44,1976,1976-09-19,2,25.141,PHI,,NYG,W 20-7,,,,,,,
45,1976,1976-09-27,3,25.149,PHI,,WAS,L 17-20,,,,,,,
46,1976,1976-10-03,4,25.155,PHI,@,ATL,W 14-13,0,0,,0,1,38,0
47,1976,1976-10-10,5,25.162,PHI,@,STL,L 14-33,,,,,,,
48,1976,1976-10-17,6,25.169,PHI,@,GNB,L 13-28,,,,,,,
49,1976,1976-10-24,7,25.176,PHI,,MIN,L 12-31,,,,,,,
50,1976,1976-10-31,8,25.183,PHI,@,NYG,W 10-0,,,,,,,
51,1976,1976-11-07,9,25.190,PHI,,STL,L 14-17,,,,,,,
52,1976,1976-11-14,10,25.197,PHI,@,CLE,L 3-24,,,,,,,
53,1976,1976-11-21,11,25.204,PHI,,OAK,L 7-26,,,,,,,
54,1976,1976-11-28,12,25.211,PHI,@,WAS,L 0-24,,,,,,,
55,1976,1976-12-05,13,25.218,PHI,,DAL,L 7-26,,,,,,,
56,1976,1976-12-12,14,25.225,PHI,,SEA,W 27-10,,,,,,,
57,1977,1977-09-18,1,26.140,PHI,,TAM,W 13-3,,,,,,,
58,1977,1977-09-25,2,26.147,PHI,@,RAM,L 0-20,,,,,,,
59,1977,1977-10-02,3,26.154,PHI,@,DET,L 13-17,,,,,,,
60,1977,1977-10-09,4,26.161,PHI,@,NYG,W 28-10,0,0,,0,1,11,0
61,1977,1977-10-16,5,26.168,PHI,,STL,L 17-21,,,,,,,
62,1977,1977-10-23,6,26.175,PHI,,DAL,L 10-16,,,,,,,
63,1977,1977-10-30,7,26.182,PHI,@,WAS,L 17-23,,,,,,,
64,1977,1977-11-06,8,26.189,PHI,,NOR,W 28-7,,,,,,,
65,1977,1977-11-13,9,26.196,PHI,,WAS,L 14-17,,,,,,,
66,1977,1977-11-20,10,26.203,PHI,@,STL,L 16-21,0,0,,0,1,12,0
67,1977,1977-11-27,11,26.210,PHI,@,NWE,L 6-14,,,,,,,
68,1977,1977-12-04,12,26.217,PHI,@,DAL,L 14-24,0,0,,0,2,56,0
69,1977,1977-12-11,13,26.224,PHI,,NYG,W 17-14,,,,,,,
70,1977,1977-12-18,14,26.231,PHI,,NYJ,W 27-0,0,0,,0,1,45,0
71,1978,1978-09-03,1,27.125,PHI,,RAM,L 14-16,,,,,,,
72,1978,1978-09-10,2,27.132,PHI,@,WAS,L 30-35,,,,,,,
73,1978,1978-09-17,3,27.139,PHI,@,NOR,W 24-17,,,,,,,
74,1978,1978-09-24,4,27.146,PHI,,MIA,W 17-3,,,,,,,
75,1978,1978-10-01,5,27.153,PHI,@,BAL,W 17-14,,,,,,,
76,1978,1978-10-08,6,27.160,PHI,@,NWE,L 14-24,,,,,,,
77,1978,1978-10-15,7,27.167,PHI,,WAS,W 17-10,,,,,,,
78,1978,1978-10-22,8,27.174,PHI,@,DAL,L 7-14,,,,,,,
79,1978,1978-10-29,9,27.181,PHI,,STL,L 10-16,,,,,,,
80,1978,1978-11-05,10,27.188,PHI,,GNB,W 10-3,,,,,,,
81,1978,1978-11-12,11,27.195,PHI,,NYJ,W 17-9,0,0,,0,1,6,0
82,1978,1978-11-19,12,27.202,PHI,@,NYG,W 19-17,,,,,,,
83,1978,1978-11-26,13,27.209,PHI,@,STL,W 14-10,,,,,,,
84,1978,1978-12-03,14,27.216,PHI,@,MIN,L 27-28,0,0,,0,1,9,0
85,1978,1978-12-10,15,27.223,PHI,,DAL,L 13-31,,,,,,,
86,1978,1978-12-17,16,27.230,PHI,,NYG,W 20-3,,,,,,,
87,1979,1979-09-02,1,28.124,PHI,,NYG,W 23-17,,,,,,,
88,1979,1979-09-10,2,28.132,PHI,,ATL,L 10-14,,,,,,,
89,1979,1979-09-16,3,28.138,PHI,@,NOR,W 26-14,,,,,,,
90,1979,1979-09-23,4,28.145,PHI,@,NYG,W 17-13,,,,,,,
91,1979,1979-09-30,5,28.152,PHI,,PIT,W 17-14,,,,,,,
92,1979,1979-10-07,6,28.159,PHI,,WAS,W 28-17,,,,,,,
93,1979,1979-10-14,7,28.166,PHI,@,STL,W 24-20,0,0,,0,2,47,0
94,1979,1979-10-21,8,28.173,PHI,@,WAS,L 7-17,,,,,,,
95,1979,1979-10-28,9,28.180,PHI,@,CIN,L 13-37,,,,,,,
96,1979,1979-11-04,10,28.187,PHI,,CLE,L 19-24,,,,,,,
