ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-10-02,5,23.276,NYG,@,WAS,W 24-23,,,,,0,0,,0,,
2,1988,1988-10-10,6,23.284,NYG,@,PHI,L 13-24,,,,,0,0,,0,,
3,1988,1988-10-16,7,23.290,NYG,,DET,W 30-10,,,,,0,0,,0,,
4,1988,1988-10-23,8,23.297,NYG,@,ATL,W 23-16,,,,,0,0,,0,,
5,1988,1988-10-30,9,23.304,NYG,@,DET,W 13-10,0,0,,0,1,7,7.00,0,0,0
6,1988,1988-11-06,10,23.311,NYG,,DAL,W 29-21,,,,,0,0,,0,,
7,1988,1988-11-13,11,23.318,NYG,@,PHO,L 17-24,,,,,0,0,,0,,
8,1988,1988-11-20,12,23.325,NYG,,PHI,L 17-23,,,,,0,0,,0,,
9,1988,1988-11-27,13,23.332,NYG,@,NOR,W 13-12,,,,,0,0,,0,,
10,1989,1989-09-10,1,24.253,ATL,,RAM,L 21-31,0,0,,0,0,0,,0,,
11,1989,1989-09-17,2,24.260,ATL,,DAL,W 27-21,2,15,7.50,0,0,0,,0,0,0
12,1989,1989-09-24,3,24.267,ATL,@,IND,L 9-13,2,25,12.50,0,0,0,,0,0,0
13,1989,1989-10-01,4,24.274,ATL,@,GNB,L 21-23,5,46,9.20,1,0,0,,0,1,6
14,1989,1989-10-08,5,24.281,ATL,@,RAM,L 14-26,0,0,,0,0,0,,0,,
15,1989,1989-10-15,6,24.288,ATL,,NWE,W 16-15,1,4,4.00,0,0,0,,0,0,0
16,1989,1989-10-22,7,24.295,ATL,@,PHO,L 20-34,0,0,,0,0,0,,0,,
17,1989,1989-10-29,8,24.302,ATL,@,NOR,L 13-20,0,0,,0,0,0,,0,,
18,1989,1989-11-05,9,24.309,ATL,,BUF,W 30-28,0,0,,0,0,0,,0,,
19,1989,1989-11-12,10,24.316,ATL,@,SFO,L 3-45,0,0,,0,1,0,0.00,0,0,0
20,1989,1989-11-19,11,24.323,ATL,,NOR,L 17-26,0,0,,0,0,0,,0,,
21,1989,1989-11-26,12,24.330,ATL,@,NYJ,L 7-27,0,0,,0,1,15,15.00,0,0,0
22,1989,1989-12-03,13,24.337,ATL,,SFO,L 10-23,1,12,12.00,0,0,0,,0,0,0
23,1989,1989-12-10,14,24.344,ATL,@,MIN,L 17-43,0,0,,0,0,0,,0,,
24,1989,1989-12-17,15,24.351,ATL,,WAS,L 30-31,0,0,,0,0,0,,0,,
